org_id,week_start,active_users,sessions,features_used
org_01246,2025-12-01,0,0,0
org_01246,2025-12-08,0,0,0
org_01247,2025-04-21,1,12,3
org_01247,2025-04-28,1,11,3
org_01247,2025-05-05,1,11,2
org_01247,2025-05-12,1,10,5
org_01247,2025-05-19,1,7,4
org_01247,2025-05-26,1,7,4
org_01247,2025-06-02,1,6,3
org_01247,2025-06-09,1,10,3
org_01247,2025-06-16,1,7,2
org_01247,2025-06-23,1,9,5
org_01247,2025-06-30,1,8,2
org_01247,2025-07-07,1,5,1
org_01247,2025-07-14,1,6,2
org_01247,2025-07-21,1,11,2
org_01247,2025-07-28,1,12,5
org_01247,2025-08-04,1,10,2
org_01247,2025-08-11,1,8,2
org_01247,2025-08-18,1,8,3
org_01247,2025-08-25,1,6,2
org_01247,2025-09-01,1,5,2
org_01247,2025-09-08,1,12,3
org_01247,2025-09-15,1,13,4
org_01247,2025-09-22,1,8,2
org_01247,2025-09-29,1,8,4
org_01247,2025-10-06,1,10,4
org_01247,2025-10-13,1,13,4
org_01247,2025-10-20,1,7,2
org_01247,2025-10-27,1,6,2
org_01247,2025-11-03,1,10,5
org_01247,2025-11-10,1,12,3
org_01247,2025-11-17,1,7,4
org_01247,2025-11-24,1,5,4
org_01247,2025-12-01,1,7,2
org_01247,2025-12-08,1,12,3
org_01247,2025-12-15,1,10,4
org_01247,2025-12-22,1,5,6
org_01247,2025-12-29,1,12,2
org_01247,2026-01-05,1,11,2
org_01247,2026-01-12,1,8,4
org_01247,2026-01-19,1,10,2
org_01247,2026-01-26,1,12,3
org_01247,2026-02-02,1,8,3
org_01247,2026-02-09,1,10,2
org_01247,2026-02-16,1,4,3
org_01247,2026-02-23,1,9,3
org_01247,2026-03-02,1,8,3
org_01247,2026-03-09,1,4,3
org_01247,2026-03-16,1,5,4
org_01247,2026-03-23,1,6,2
org_01247,2026-03-30,1,10,2
org_01247,2026-04-06,1,6,3
org_01247,2026-04-13,1,10,4
org_01247,2026-04-20,1,9,4
org_01247,2026-04-27,1,7,3
org_01248,2025-05-12,4,8,3
org_01248,2025-05-19,1,7,1
org_01248,2025-05-26,1,6,3
org_01248,2025-06-02,2,4,1
org_01248,2025-06-09,4,10,4
org_01248,2025-06-16,2,5,3
org_01248,2025-06-23,2,8,5
org_01248,2025-06-30,1,1,1
org_01248,2025-07-07,1,2,3
org_01248,2025-07-14,1,4,6
org_01248,2025-07-21,2,9,6
org_01248,2025-07-28,1,4,2
org_01248,2025-08-04,2,2,2
org_01248,2025-08-11,2,4,3
org_01248,2025-08-18,1,1,1
org_01248,2025-08-25,0,0,0
org_01248,2025-09-01,1,2,1
org_01248,2025-09-08,2,1,2
org_01248,2025-09-15,1,6,5
org_01248,2025-09-22,1,4,3
org_01248,2025-09-29,0,0,0
org_01248,2025-10-06,2,1,1
org_01248,2025-10-13,1,3,2
org_01248,2025-10-20,1,1,1
org_01248,2025-10-27,0,0,0
org_01248,2025-11-03,0,0,0
org_01248,2025-11-10,1,2,3
org_01249,2025-03-10,5,22,2
org_01249,2025-03-17,3,16,3
org_01249,2025-03-24,3,32,1
org_01249,2025-03-31,5,32,2
org_01249,2025-04-07,4,21,2
org_01249,2025-04-14,5,38,5
org_01249,2025-04-21,6,29,3
org_01249,2025-04-28,4,20,2
org_01249,2025-05-05,4,32,2
org_01249,2025-05-12,5,32,4
org_01249,2025-05-19,3,27,6
org_01249,2025-05-26,6,21,4
org_01249,2025-06-02,6,26,5
org_01249,2025-06-09,5,33,6
org_01249,2025-06-16,4,15,3
org_01249,2025-06-23,6,32,2
org_01249,2025-06-30,6,27,2
org_01249,2025-07-07,5,30,3
org_01249,2025-07-14,6,31,6
org_01249,2025-07-21,5,31,2
org_01249,2025-07-28,4,28,2
org_01249,2025-08-04,5,25,3
org_01249,2025-08-11,4,26,3
org_01249,2025-08-18,6,24,4
org_01249,2025-08-25,5,24,4
org_01249,2025-09-01,6,25,1
org_01249,2025-09-08,6,36,3
org_01249,2025-09-15,4,29,4
org_01249,2025-09-22,6,23,4
org_01249,2025-09-29,4,37,3
org_01249,2025-10-06,4,26,5
org_01249,2025-10-13,3,25,3
org_01249,2025-10-20,6,34,2
org_01249,2025-10-27,6,34,4
org_01249,2025-11-03,5,29,2
org_01249,2025-11-10,5,28,4
org_01249,2025-11-17,4,39,2
org_01249,2025-11-24,5,31,2
org_01249,2025-12-01,6,30,4
org_01249,2025-12-08,6,20,4
org_01249,2025-12-15,3,31,1
org_01249,2025-12-22,4,44,5
org_01249,2025-12-29,5,25,2
org_01249,2026-01-05,4,26,3
org_01249,2026-01-12,5,23,3
org_01249,2026-01-19,5,31,1
org_01249,2026-01-26,5,32,3
org_01249,2026-02-02,5,35,2
org_01249,2026-02-09,6,29,6
org_01249,2026-02-16,3,45,5
org_01249,2026-02-23,5,20,2
org_01249,2026-03-02,3,27,3
org_01249,2026-03-09,5,22,2
org_01249,2026-03-16,6,28,1
org_01249,2026-03-23,4,26,2
org_01249,2026-03-30,5,34,3
org_01249,2026-04-06,5,24,6
org_01249,2026-04-13,6,30,4
org_01249,2026-04-20,6,20,5
org_01249,2026-04-27,5,32,2
org_01250,2025-01-20,2,13,1
org_01250,2025-01-27,1,10,3
org_01250,2025-02-03,3,9,2
org_01250,2025-02-10,1,8,1
org_01250,2025-02-17,3,13,2
org_01250,2025-02-24,3,15,2
org_01250,2025-03-03,3,3,1
org_01250,2025-03-10,1,7,2
org_01250,2025-03-17,1,12,3
org_01250,2025-03-24,1,11,3
org_01250,2025-03-31,2,7,4
org_01250,2025-04-07,3,10,3
org_01250,2025-04-14,1,12,4
org_01250,2025-04-21,2,12,2
org_01250,2025-04-28,2,9,4
org_01250,2025-05-05,2,10,3
org_01250,2025-05-12,2,2,2
org_01250,2025-05-19,4,10,3
org_01250,2025-05-26,2,16,3
org_01250,2025-06-02,4,16,6
org_01250,2025-06-09,3,6,2
org_01250,2025-06-16,2,7,2
org_01250,2025-06-23,1,11,4
org_01250,2025-06-30,1,7,1
org_01250,2025-07-07,1,10,3
org_01250,2025-07-14,2,5,4
org_01250,2025-07-21,2,8,3
org_01250,2025-07-28,3,5,2
org_01250,2025-08-04,1,12,3
org_01250,2025-08-11,4,10,5
org_01250,2025-08-18,2,9,4
org_01250,2025-08-25,1,11,3
org_01250,2025-09-01,3,9,2
org_01250,2025-09-08,2,9,3
org_01250,2025-09-15,4,9,3
org_01250,2025-09-22,2,5,2
org_01250,2025-09-29,2,12,1
org_01250,2025-10-06,4,10,3
org_01250,2025-10-13,2,9,2
org_01250,2025-10-20,2,8,2
org_01250,2025-10-27,1,12,3
org_01250,2025-11-03,3,7,1
org_01250,2025-11-10,1,11,4
org_01250,2025-11-17,3,5,4
org_01250,2025-11-24,3,10,3
org_01250,2025-12-01,2,11,2
org_01250,2025-12-08,1,10,2
org_01250,2025-12-15,3,11,3
org_01250,2025-12-22,2,7,3
org_01250,2025-12-29,1,9,6
org_01250,2026-01-05,5,10,1
org_01250,2026-01-12,3,11,3
org_01250,2026-01-19,2,10,2
org_01250,2026-01-26,2,7,2
org_01250,2026-02-02,1,6,4
org_01250,2026-02-09,3,10,3
org_01250,2026-02-16,3,8,1
org_01250,2026-02-23,5,10,3
org_01250,2026-03-02,1,10,3
org_01250,2026-03-09,3,9,5
org_01250,2026-03-16,2,13,2
org_01250,2026-03-23,2,11,3
org_01250,2026-03-30,1,9,1
org_01250,2026-04-06,3,12,1
org_01250,2026-04-13,4,7,2
org_01250,2026-04-20,3,11,2
org_01250,2026-04-27,3,12,3
org_01251,2025-03-31,2,13,2
org_01251,2025-04-07,1,14,3
org_01251,2025-04-14,2,4,1
org_01251,2025-04-21,3,7,3
org_01251,2025-04-28,2,8,3
org_01251,2025-05-05,1,7,3
org_01251,2025-05-12,2,3,2
org_01251,2025-05-19,1,4,4
org_01251,2025-05-26,1,5,3
org_01251,2025-06-02,1,3,3
org_01251,2025-06-09,1,5,1
org_01251,2025-06-16,1,5,6
org_01251,2025-06-23,1,5,3
org_01251,2025-06-30,1,3,4
org_01251,2025-07-07,1,1,2
org_01251,2025-07-14,1,1,1
org_01251,2025-07-21,0,0,0
org_01251,2025-07-28,1,1,2
org_01251,2025-08-04,1,4,2
org_01251,2025-08-11,0,0,0
org_01251,2025-08-18,1,4,2
org_01251,2025-08-25,0,0,0
org_01251,2025-09-01,0,0,0
org_01251,2025-09-08,0,0,0
org_01251,2025-09-15,1,1,1
org_01251,2025-09-22,0,0,0
org_01251,2025-09-29,1,1,2
org_01252,2025-07-07,1,4,2
org_01252,2025-07-14,1,4,1
org_01252,2025-07-21,1,3,1
org_01252,2025-07-28,1,3,3
org_01252,2025-08-04,1,1,1
org_01252,2025-08-11,0,0,0
org_01252,2025-08-18,1,2,1
org_01252,2025-08-25,1,1,2
org_01252,2025-09-01,1,3,2
org_01252,2025-09-08,1,2,1
org_01252,2025-09-15,1,1,1
org_01252,2025-09-22,1,4,1
org_01252,2025-09-29,1,1,2
org_01252,2025-10-06,0,0,0
org_01252,2025-10-13,0,0,0
org_01252,2025-10-20,1,1,1
org_01252,2025-10-27,0,0,0
org_01252,2025-11-03,0,0,0
org_01252,2025-11-10,0,0,0
org_01252,2025-11-17,1,1,3
org_01252,2025-11-24,0,0,0
org_01252,2025-12-01,1,1,1
org_01252,2025-12-08,0,0,0
org_01252,2025-12-15,0,0,0
org_01252,2025-12-22,0,0,0
org_01252,2025-12-29,0,0,0
org_01252,2026-01-05,1,1,3
org_01253,2025-04-21,4,27,5
org_01253,2025-04-28,7,21,2
org_01253,2025-05-05,8,23,3
org_01253,2025-05-12,3,16,3
org_01253,2025-05-19,5,17,2
org_01253,2025-05-26,3,15,2
org_01253,2025-06-02,1,11,4
org_01253,2025-06-09,1,13,1
org_01253,2025-06-16,3,8,3
org_01253,2025-06-23,3,8,3
org_01253,2025-06-30,4,7,3
org_01253,2025-07-07,2,8,3
org_01253,2025-07-14,1,4,4
org_01253,2025-07-21,2,2,3
org_01253,2025-07-28,3,8,5
org_01253,2025-08-04,3,6,3
org_01253,2025-08-11,3,7,4
org_01253,2025-08-18,4,8,4
org_01253,2025-08-25,1,4,3
org_01253,2025-09-01,1,3,1
org_01253,2025-09-08,0,0,0
org_01253,2025-09-15,0,0,0
org_01253,2025-09-22,0,0,0
org_01253,2025-09-29,1,2,1
org_01253,2025-10-06,2,2,3
org_01253,2025-10-13,0,0,0
org_01253,2025-10-20,0,0,0
org_01254,2025-01-06,3,6,4
org_01254,2025-01-13,1,6,1
org_01254,2025-01-20,1,2,1
org_01254,2025-01-27,1,4,2
org_01254,2025-02-03,1,1,4
org_01254,2025-02-10,1,1,1
org_01254,2025-02-17,2,4,4
org_01254,2025-02-24,0,0,0
org_01254,2025-03-03,1,1,4
org_01254,2025-03-10,0,0,0
org_01254,2025-03-17,1,1,1
org_01254,2025-03-24,1,1,2
org_01254,2025-03-31,1,2,1
org_01254,2025-04-07,0,0,0
org_01254,2025-04-14,0,0,0
org_01254,2025-04-21,1,1,1
org_01254,2025-04-28,0,0,0
org_01254,2025-05-05,0,0,0
org_01254,2025-05-12,0,0,0
org_01254,2025-05-19,1,1,3
org_01254,2025-05-26,1,1,2
org_01254,2025-06-02,0,0,0
org_01254,2025-06-09,0,0,0
org_01254,2025-06-16,0,0,0
org_01254,2025-06-23,1,2,2
org_01254,2025-06-30,1,1,3
org_01254,2025-07-07,0,0,0
org_01255,2025-03-24,1,8,1
org_01255,2025-03-31,1,16,4
org_01255,2025-04-07,1,14,2
org_01255,2025-04-14,1,8,2
org_01255,2025-04-21,1,12,3
org_01255,2025-04-28,2,7,3
org_01255,2025-05-05,1,6,2
org_01255,2025-05-12,1,3,3
org_01255,2025-05-19,1,2,3
org_01255,2025-05-26,1,3,3
org_01255,2025-06-02,1,4,6
org_01255,2025-06-09,1,2,3
org_01255,2025-06-16,1,2,1
org_01255,2025-06-23,1,3,1
org_01255,2025-06-30,1,3,4
org_01255,2025-07-07,1,1,1
org_01255,2025-07-14,1,3,3
org_01255,2025-07-21,0,0,0
org_01255,2025-07-28,1,3,1
org_01255,2025-08-04,0,0,0
org_01255,2025-08-11,1,2,3
org_01255,2025-08-18,1,1,2
org_01255,2025-08-25,1,1,2
org_01255,2025-09-01,1,1,1
org_01255,2025-09-08,0,0,0
org_01255,2025-09-15,1,2,2
org_01255,2025-09-22,1,2,2
org_01256,2025-11-03,1,21,1
org_01256,2025-11-10,2,15,3
org_01256,2025-11-17,2,25,3
org_01256,2025-11-24,1,17,3
org_01256,2025-12-01,2,15,1
org_01256,2025-12-08,2,21,1
org_01256,2025-12-15,2,27,2
org_01256,2025-12-22,2,20,3
org_01256,2025-12-29,1,24,5
org_01256,2026-01-05,1,29,4
org_01256,2026-01-12,1,22,4
org_01256,2026-01-19,1,19,1
org_01256,2026-01-26,2,21,4
org_01256,2026-02-02,2,20,3
org_01256,2026-02-09,1,25,4
org_01256,2026-02-16,2,8,4
org_01256,2026-02-23,1,10,2
org_01257,2025-04-21,1,12,3
org_01257,2025-04-28,1,9,2
org_01257,2025-05-05,2,13,5
org_01257,2025-05-12,2,15,3
org_01257,2025-05-19,1,11,3
org_01257,2025-05-26,1,14,4
org_01257,2025-06-02,1,12,4
org_01257,2025-06-09,1,15,2
org_01257,2025-06-16,2,13,4
org_01257,2025-06-23,2,19,2
org_01257,2025-06-30,1,12,4
org_01257,2025-07-07,1,15,3
org_01257,2025-07-14,2,11,6
org_01257,2025-07-21,1,13,1
org_01257,2025-07-28,1,12,2
org_01257,2025-08-04,1,18,3
org_01257,2025-08-11,2,22,5
org_01257,2025-08-18,2,11,3
org_01257,2025-08-25,2,13,3
org_01257,2025-09-01,1,15,5
org_01257,2025-09-08,2,16,3
org_01257,2025-09-15,2,13,3
org_01257,2025-09-22,2,12,5
org_01257,2025-09-29,1,11,4
org_01257,2025-10-06,2,18,4
org_01257,2025-10-13,1,11,3
org_01257,2025-10-20,1,9,2
org_01257,2025-10-27,1,12,2
org_01257,2025-11-03,1,15,3
org_01257,2025-11-10,1,15,2
org_01257,2025-11-17,1,7,3
org_01257,2025-11-24,1,14,2
org_01257,2025-12-01,1,14,4
org_01257,2025-12-08,1,14,3
org_01257,2025-12-15,1,19,5
org_01257,2025-12-22,1,12,2
org_01257,2025-12-29,1,23,2
org_01257,2026-01-05,2,14,4
org_01257,2026-01-12,1,17,3
org_01257,2026-01-19,1,14,3
org_01257,2026-01-26,2,6,3
org_01257,2026-02-02,2,13,3
org_01257,2026-02-09,1,18,3
org_01257,2026-02-16,2,13,6
org_01257,2026-02-23,1,14,4
org_01257,2026-03-02,1,13,1
org_01257,2026-03-09,1,10,3
org_01257,2026-03-16,2,9,2
org_01257,2026-03-23,1,19,1
org_01257,2026-03-30,2,13,3
org_01257,2026-04-06,2,11,4
org_01257,2026-04-13,1,15,2
org_01257,2026-04-20,1,17,4
org_01257,2026-04-27,2,17,4
org_01258,2024-12-30,1,2,1
org_01258,2025-01-06,2,4,3
org_01258,2025-01-13,2,2,1
org_01258,2025-01-20,2,6,1
org_01258,2025-01-27,1,2,2
org_01258,2025-02-03,2,1,3
org_01258,2025-02-10,1,1,4
org_01258,2025-02-17,1,3,2
org_01258,2025-02-24,1,1,1
org_01258,2025-03-03,1,3,1
org_01258,2025-03-10,1,1,2
org_01258,2025-03-17,0,0,0
org_01258,2025-03-24,1,1,1
org_01258,2025-03-31,2,1,3
org_01258,2025-04-07,0,0,0
org_01258,2025-04-14,1,1,1
org_01258,2025-04-21,0,0,0
org_01258,2025-04-28,1,1,2
org_01258,2025-05-05,0,0,0
org_01258,2025-05-12,1,1,2
org_01258,2025-05-19,0,0,0
org_01258,2025-05-26,1,1,1
org_01258,2025-06-02,0,0,0
org_01258,2025-06-09,1,1,3
org_01258,2025-06-16,1,1,1
org_01258,2025-06-23,0,0,0
org_01258,2025-06-30,1,1,1
org_01259,2025-12-22,6,30,3
org_01259,2025-12-29,4,28,3
org_01259,2026-01-05,4,24,6
org_01259,2026-01-12,6,24,5
org_01259,2026-01-19,4,22,3
org_01259,2026-01-26,4,21,2
org_01259,2026-02-02,4,19,3
org_01259,2026-02-09,3,13,5
org_01259,2026-02-16,1,10,3
org_01259,2026-02-23,2,8,2
org_01259,2026-03-02,3,6,3
org_01259,2026-03-09,2,10,3
org_01259,2026-03-16,2,10,4
org_01259,2026-03-23,1,5,1
org_01259,2026-03-30,2,6,2
org_01259,2026-04-06,3,3,1
org_01259,2026-04-13,2,1,1
org_01259,2026-04-20,2,1,1
org_01259,2026-04-27,1,5,1
org_01260,2025-03-24,2,5,1
org_01260,2025-03-31,1,3,1
org_01260,2025-04-07,1,4,2
org_01260,2025-04-14,2,7,4
org_01260,2025-04-21,1,3,3
org_01260,2025-04-28,2,4,2
org_01260,2025-05-05,1,2,1
org_01260,2025-05-12,2,2,2
org_01260,2025-05-19,2,1,2
org_01260,2025-05-26,1,2,3
org_01260,2025-06-02,0,0,0
org_01260,2025-06-09,1,2,1
org_01260,2025-06-16,0,0,0
org_01260,2025-06-23,1,2,3
org_01260,2025-06-30,1,1,3
org_01260,2025-07-07,1,3,2
org_01260,2025-07-14,1,1,1
org_01260,2025-07-21,3,1,1
org_01260,2025-07-28,1,1,1
org_01260,2025-08-04,0,0,0
org_01260,2025-08-11,0,0,0
org_01260,2025-08-18,0,0,0
org_01260,2025-08-25,0,0,0
org_01260,2025-09-01,0,0,0
org_01260,2025-09-08,0,0,0
org_01260,2025-09-15,0,0,0
org_01260,2025-09-22,0,0,0
org_01261,2025-04-21,1,13,4
org_01261,2025-04-28,3,14,2
org_01261,2025-05-05,3,13,2
org_01261,2025-05-12,1,17,1
org_01261,2025-05-19,4,21,2
org_01261,2025-05-26,2,15,3
org_01261,2025-06-02,2,16,3
org_01261,2025-06-09,4,13,3
org_01261,2025-06-16,3,13,3
org_01261,2025-06-23,2,12,5
org_01261,2025-06-30,2,11,1
org_01261,2025-07-07,3,12,3
org_01261,2025-07-14,2,10,2
org_01261,2025-07-21,3,13,2
org_01261,2025-07-28,2,19,4
org_01261,2025-08-04,2,8,4
org_01261,2025-08-11,2,14,5
org_01261,2025-08-18,1,6,2
org_01261,2025-08-25,2,12,4
org_01261,2025-09-01,1,11,5
org_01261,2025-09-08,2,9,3
org_01261,2025-09-15,2,14,2
org_01261,2025-09-22,3,16,3
org_01261,2025-09-29,1,20,4
org_01261,2025-10-06,4,13,3
org_01261,2025-10-13,3,19,4
org_01261,2025-10-20,3,13,1
org_01261,2025-10-27,1,17,3
org_01261,2025-11-03,4,17,3
org_01261,2025-11-10,1,18,2
org_01261,2025-11-17,1,20,5
org_01261,2025-11-24,1,13,2
org_01261,2025-12-01,2,18,4
org_01261,2025-12-08,1,20,4
org_01261,2025-12-15,1,20,4
org_01261,2025-12-22,2,9,3
org_01261,2025-12-29,3,19,3
org_01261,2026-01-05,1,21,6
org_01261,2026-01-12,2,15,2
org_01261,2026-01-19,2,11,4
org_01261,2026-01-26,3,15,3
org_01261,2026-02-02,3,15,3
org_01261,2026-02-09,2,19,2
org_01261,2026-02-16,2,11,4
org_01261,2026-02-23,1,11,3
org_01261,2026-03-02,2,13,1
org_01261,2026-03-09,2,20,3
org_01261,2026-03-16,3,15,2
org_01261,2026-03-23,2,16,2
org_01261,2026-03-30,2,16,2
org_01261,2026-04-06,2,15,2
org_01261,2026-04-13,3,13,1
org_01261,2026-04-20,2,9,3
org_01261,2026-04-27,1,6,2
org_01262,2025-11-03,1,8,1
org_01262,2025-11-10,1,8,2
org_01262,2025-11-17,1,4,1
org_01262,2025-11-24,1,3,1
org_01262,2025-12-01,1,7,4
org_01262,2025-12-08,1,2,2
org_01262,2025-12-15,1,5,3
org_01262,2025-12-22,1,3,3
org_01262,2025-12-29,1,4,4
org_01262,2026-01-05,1,2,1
org_01262,2026-01-12,1,1,1
org_01262,2026-01-19,1,3,2
org_01262,2026-01-26,1,3,3
org_01262,2026-02-02,1,4,3
org_01262,2026-02-09,1,1,2
org_01262,2026-02-16,0,0,0
org_01262,2026-02-23,1,2,1
org_01262,2026-03-02,1,1,2
org_01262,2026-03-09,0,0,0
org_01262,2026-03-16,1,2,2
org_01262,2026-03-23,0,0,0
org_01262,2026-03-30,1,1,1
org_01262,2026-04-06,0,0,0
org_01262,2026-04-13,0,0,0
org_01262,2026-04-20,0,0,0
org_01262,2026-04-27,0,0,0
org_01263,2025-09-22,2,13,2
org_01263,2025-09-29,4,18,2
org_01263,2025-10-06,3,6,1
org_01263,2025-10-13,4,9,2
org_01263,2025-10-20,2,13,6
org_01263,2025-10-27,1,10,4
org_01263,2025-11-03,1,5,3
org_01263,2025-11-10,1,10,3
org_01263,2025-11-17,2,6,2
org_01263,2025-11-24,2,4,3
org_01263,2025-12-01,2,5,2
org_01263,2025-12-08,4,7,3
org_01263,2025-12-15,1,3,3
org_01263,2025-12-22,3,3,2
org_01263,2025-12-29,2,1,2
org_01263,2026-01-05,2,2,4
org_01263,2026-01-12,1,1,2
org_01263,2026-01-19,1,1,2
org_01263,2026-01-26,0,0,0
org_01263,2026-02-02,1,1,3
org_01263,2026-02-09,0,0,0
org_01263,2026-02-16,0,0,0
org_01263,2026-02-23,0,0,0
org_01263,2026-03-02,1,2,1
org_01263,2026-03-09,1,1,2
org_01263,2026-03-16,1,1,6
org_01263,2026-03-23,0,0,0
org_01264,2025-01-27,1,41,4
org_01264,2025-02-03,1,44,3
org_01264,2025-02-10,1,45,4
org_01264,2025-02-17,1,38,5
org_01264,2025-02-24,1,32,3
org_01264,2025-03-03,1,31,3
org_01264,2025-03-10,1,38,2
org_01264,2025-03-17,1,31,3
org_01264,2025-03-24,1,37,4
org_01264,2025-03-31,1,45,4
org_01264,2025-04-07,1,40,3
org_01264,2025-04-14,1,42,4
org_01264,2025-04-21,1,44,1
org_01264,2025-04-28,1,36,3
org_01264,2025-05-05,1,39,2
org_01264,2025-05-12,1,35,2
org_01264,2025-05-19,1,35,4
org_01264,2025-05-26,1,27,4
org_01264,2025-06-02,1,44,5
org_01264,2025-06-09,1,36,5
org_01264,2025-06-16,1,39,6
org_01264,2025-06-23,1,27,2
org_01264,2025-06-30,1,35,6
org_01264,2025-07-07,1,31,5
org_01264,2025-07-14,1,37,6
org_01264,2025-07-21,1,34,1
org_01264,2025-07-28,1,30,4
org_01264,2025-08-04,1,38,5
org_01264,2025-08-11,1,36,2
org_01264,2025-08-18,1,46,2
org_01264,2025-08-25,1,41,4
org_01264,2025-09-01,1,29,4
org_01264,2025-09-08,1,47,6
org_01264,2025-09-15,1,29,1
org_01264,2025-09-22,1,37,3
org_01264,2025-09-29,1,30,3
org_01264,2025-10-06,1,37,3
org_01264,2025-10-13,1,38,3
org_01264,2025-10-20,1,31,4
org_01264,2025-10-27,1,34,1
org_01264,2025-11-03,1,40,2
org_01264,2025-11-10,1,37,1
org_01264,2025-11-17,1,48,4
org_01264,2025-11-24,1,40,2
org_01264,2025-12-01,1,46,5
org_01264,2025-12-08,1,39,3
org_01264,2025-12-15,1,30,2
org_01264,2025-12-22,1,39,2
org_01264,2025-12-29,1,42,4
org_01264,2026-01-05,1,53,4
org_01264,2026-01-12,1,27,3
org_01264,2026-01-19,1,45,4
org_01264,2026-01-26,1,33,3
org_01264,2026-02-02,1,43,3
org_01264,2026-02-09,1,40,1
org_01264,2026-02-16,1,30,6
org_01264,2026-02-23,1,37,5
org_01264,2026-03-02,1,28,2
org_01264,2026-03-09,1,32,4
org_01264,2026-03-16,1,34,3
org_01264,2026-03-23,1,33,4
org_01264,2026-03-30,1,37,1
org_01264,2026-04-06,1,33,4
org_01264,2026-04-13,1,32,2
org_01264,2026-04-20,1,38,5
org_01264,2026-04-27,1,32,6
org_01265,2025-04-21,1,26,2
org_01265,2025-04-28,2,25,3
org_01265,2025-05-05,2,22,4
org_01265,2025-05-12,1,33,4
org_01265,2025-05-19,1,27,6
org_01265,2025-05-26,2,20,3
org_01265,2025-06-02,2,20,3
org_01265,2025-06-09,1,5,2
org_01265,2025-06-16,1,15,1
org_01265,2025-06-23,1,5,3
org_01266,2025-05-12,1,5,3
org_01266,2025-05-19,1,6,2
org_01266,2025-05-26,4,5,5
org_01266,2025-06-02,4,7,1
org_01266,2025-06-09,1,3,2
org_01266,2025-06-16,0,0,0
org_01266,2025-06-23,2,4,1
org_01266,2025-06-30,1,3,3
org_01266,2025-07-07,1,5,2
org_01266,2025-07-14,2,5,1
org_01266,2025-07-21,1,3,1
org_01266,2025-07-28,1,2,2
org_01266,2025-08-04,2,3,3
org_01266,2025-08-11,1,3,2
org_01266,2025-08-18,1,1,1
org_01266,2025-08-25,1,2,2
org_01266,2025-09-01,0,0,0
org_01266,2025-09-08,0,0,0
org_01266,2025-09-15,1,2,2
org_01266,2025-09-22,0,0,0
org_01266,2025-09-29,0,0,0
org_01266,2025-10-06,0,0,0
org_01266,2025-10-13,1,1,1
org_01266,2025-10-20,0,0,0
org_01266,2025-10-27,1,1,1
org_01266,2025-11-03,0,0,0
org_01266,2025-11-10,0,0,0
org_01267,2025-10-20,0,0,0
org_01267,2025-10-27,1,4,4
org_01267,2025-11-03,1,1,3
org_01267,2025-11-10,1,3,2
org_01267,2025-11-17,1,1,2
org_01267,2025-11-24,1,1,1
org_01267,2025-12-01,1,2,6
org_01267,2025-12-08,1,1,1
org_01267,2025-12-15,1,2,3
org_01267,2025-12-22,1,1,1
org_01267,2025-12-29,1,1,2
org_01267,2026-01-05,1,3,3
org_01267,2026-01-12,0,0,0
org_01267,2026-01-19,0,0,0
org_01267,2026-01-26,0,0,0
org_01267,2026-02-02,0,0,0
org_01267,2026-02-09,0,0,0
org_01267,2026-02-16,0,0,0
org_01267,2026-02-23,0,0,0
org_01267,2026-03-02,0,0,0
org_01267,2026-03-09,0,0,0
org_01267,2026-03-16,1,1,2
org_01267,2026-03-23,0,0,0
org_01267,2026-03-30,0,0,0
org_01267,2026-04-06,0,0,0
org_01267,2026-04-13,0,0,0
org_01267,2026-04-20,1,1,1
org_01268,2025-04-07,3,19,2
org_01268,2025-04-14,4,22,3
org_01268,2025-04-21,4,17,2
org_01268,2025-04-28,5,14,2
org_01268,2025-05-05,2,20,5
org_01268,2025-05-12,4,19,2
org_01268,2025-05-19,3,13,5
org_01268,2025-05-26,4,16,4
org_01268,2025-06-02,2,23,4
org_01268,2025-06-09,3,17,6
org_01268,2025-06-16,5,25,6
org_01268,2025-06-23,3,20,3
org_01268,2025-06-30,4,14,4
org_01268,2025-07-07,2,14,3
org_01268,2025-07-14,1,13,2
org_01268,2025-07-21,2,21,4
org_01268,2025-07-28,2,18,5
org_01268,2025-08-04,1,15,3
org_01268,2025-08-11,2,16,2
org_01268,2025-08-18,4,14,2
org_01268,2025-08-25,3,19,2
org_01268,2025-09-01,5,23,1
org_01268,2025-09-08,4,17,2
org_01268,2025-09-15,5,15,6
org_01268,2025-09-22,4,12,2
org_01268,2025-09-29,4,13,2
org_01268,2025-10-06,1,13,3
org_01268,2025-10-13,2,14,1
org_01268,2025-10-20,2,15,1
org_01268,2025-10-27,3,15,2
org_01268,2025-11-03,5,14,3
org_01268,2025-11-10,3,16,4
org_01268,2025-11-17,2,19,2
org_01268,2025-11-24,2,17,6
org_01268,2025-12-01,4,16,4
org_01268,2025-12-08,4,16,5
org_01268,2025-12-15,3,23,2
org_01268,2025-12-22,4,15,4
org_01268,2025-12-29,4,16,3
org_01268,2026-01-05,2,9,3
org_01268,2026-01-12,4,14,4
org_01268,2026-01-19,4,15,2
org_01268,2026-01-26,5,22,4
org_01268,2026-02-02,4,21,4
org_01268,2026-02-09,2,20,3
org_01268,2026-02-16,3,14,5
org_01268,2026-02-23,3,15,3
org_01268,2026-03-02,4,13,4
org_01268,2026-03-09,4,12,4
org_01268,2026-03-16,2,19,2
