revenue_event_id,lead_id,partner_id,revenue_timestamp,revenue_type,revenue_amount,transaction_status
REV7DAD6191515F,LA92EC140A7DD,P005,2025-04-27 18:25:36 UTC,lead_sale,98.41,confirmed
REV73FABFF81717,LA69580B6FCB9,P006,2025-05-08 16:53:39 UTC,lead_sale,133.47,confirmed
REV69BED6DD1E7B,L56501FE46313,P005,2025-03-25 10:37:35 UTC,lead_sale,96.82,confirmed
REV0B26592A1313,L2DDFF1882065,P002,2025-04-23 11:55:00 UTC,lead_sale,68.86,confirmed
REV627A40CD7457,LB0047BEAC745,P005,2025-05-04 23:53:31 UTC,lead_sale,104.68,confirmed
REVCCBAAE8F9AC5,LD935C964CCDA,P009,2025-05-14 08:56:52 UTC,lead_sale,61.43,confirmed
REVBFD373F1D4D5,LA7FFA2B5925B,P005,2025-02-25 13:19:40 UTC,lead_sale,97.06,confirmed
REV8A3AAF52F509,LDA074670FA83,P006,2025-02-19 10:20:56 UTC,lead_sale,135.12,confirmed
REV617C57AFBBFB,L7B92F58C48B6,P005,2025-03-25 12:06:23 UTC,lead_sale,107.18,confirmed
REVD1111104DB6A,LD42350CC9B6F,P010,2025-03-09 16:59:28 UTC,lead_sale,80.9,confirmed
REV2EA8F131F32E,L0EA304CA64A1,P006,2025-03-07 13:12:13 UTC,lead_sale,134.27,confirmed
REVFB5C6B2A593E,L3C06BF3489B0,P002,2025-02-02 09:06:54 UTC,lead_sale,82.29,confirmed
REVFAEE312CB8B1,LBBE4891FB90F,P010,2025-02-15 20:47:53 UTC,lead_sale,78.81,confirmed
REVC8AB6F49653F,LD3658614C1BD,P003,2025-05-27 22:35:07 UTC,lead_sale,70.95,confirmed
REVA06D8B772088,LD32EB0A26B9A,P001,2025-02-04 14:04:54 UTC,lead_sale,74.39,confirmed
REVB821AFEE511F,LDB43ADD1B979,P002,2025-04-24 20:53:11 UTC,lead_sale,79.12,confirmed
REV57865190D0D0,L2C97A865FBCD,P009,2025-04-18 11:30:42 UTC,lead_sale,58.67,confirmed
REV37CE233CE380,LD1CB832896DB,P005,2025-01-26 13:33:41 UTC,lead_sale,110.44,confirmed
REVAD6679CBCA59,L58A9B20A883A,P002,2025-04-09 13:39:51 UTC,lead_sale,81.89,confirmed
REV89DF4067906C,LC651614844C2,P010,2025-04-07 14:26:43 UTC,lead_sale,72.3,confirmed
REV3A66652D76D3,LB19AFB22E8A1,P003,2025-06-19 08:46:37 UTC,lead_sale,79.24,confirmed
REV4E54366F98A3,L3F6F4F243A28,P006,2025-06-17 13:39:33 UTC,lead_sale,107.99,confirmed
REV094E199CB7D6,LE9D64B44ECE3,P002,2025-03-16 17:58:39 UTC,lead_sale,87.14,confirmed
REVD3A5B56C1C0C,LDF3E22DCA42E,P007,2025-06-16 18:01:09 UTC,lead_sale,136.98,confirmed
REV3F6CBE49CEC4,LB6BFADA2E52C,P005,2025-01-08 19:37:33 UTC,lead_sale,107.65,confirmed
REV1333A89242B0,L233DC859FA72,P010,2025-06-09 20:37:33 UTC,lead_sale,73.25,confirmed
REV62669A054BAD,LE064637FF8BD,P006,2025-03-16 23:00:05 UTC,lead_sale,141.46,confirmed
REV8D3CD728624D,L6901072879AA,P010,2025-06-07 21:23:03 UTC,lead_sale,76.31,confirmed
REV250F904DF78D,L1677D3ECCE95,P009,2025-01-12 18:39:01 UTC,lead_sale,54.9,confirmed
REV8A4EBC1462F9,L76E2FBF28D73,P009,2025-03-04 21:45:43 UTC,lead_sale,53.55,confirmed
REVED7D6AE1D0E3,L614709DB3750,P003,2025-06-03 18:31:33 UTC,lead_sale,71.85,confirmed
REVCEA6E0EE2BE2,L9E7506A8D8DB,P010,2025-05-08 20:22:24 UTC,lead_sale,71.28,confirmed
REV589EF9AF0CBA,L2840C42659C7,P002,2025-01-06 12:13:21 UTC,lead_sale,85.58,confirmed
REV27E0481BE432,L40427C52D14D,P001,2025-04-04 13:10:19 UTC,lead_sale,71.02,confirmed
REV779ECCBFC932,L234BFBC7EAA0,P002,2025-01-20 09:08:39 UTC,lead_sale,74.98,confirmed
REVDA5AAF1A16AF,L8DD6B1F3F036,P010,2025-04-15 22:30:30 UTC,lead_sale,76.94,confirmed
REVBC837A087B41,LA1BADE276350,P005,2025-04-30 20:48:36 UTC,lead_sale,101.31,confirmed
REV79DC7CD758F5,LC7D48CBDCF8E,P010,2025-05-09 22:24:17 UTC,lead_sale,75.37,confirmed
REV0C1C96B281FB,LB21FECBEB556,P002,2025-01-03 20:56:55 UTC,lead_sale,88.51,confirmed
REV409AC6BF018D,L0476B72D5B92,P003,2025-04-13 20:48:16 UTC,lead_sale,75.65,confirmed
REVC5D9CB32A424,LF2B396C5FB4A,P002,2025-05-13 15:33:25 UTC,lead_sale,74.49,confirmed
REV0B72A25D7DB3,L3D301DE0B807,P007,2025-05-24 09:13:06 UTC,lead_sale,118.62,confirmed
REVFE73E8550A71,LDC3818F253F5,P003,2025-02-13 18:39:53 UTC,lead_sale,76.53,confirmed
REV9B9A5B17BCA7,LF1B7DA265EA4,P010,2025-03-31 09:14:31 UTC,lead_sale,66.96,confirmed
REV7401BFF8BBFB,LF8565ABDF609,P010,2025-03-23 23:13:28 UTC,lead_sale,71.13,confirmed
REVAB4CCAD80303,L16A1335C8237,P009,2025-03-10 14:11:48 UTC,lead_sale,58.91,confirmed
REVA2AD1139B8D4,LB17C3F7DECE2,P010,2025-02-02 14:35:00 UTC,lead_sale,80.83,confirmed
REV22C7876B89B5,L646A190AF7D7,P002,2025-04-21 11:02:44 UTC,lead_sale,69.8,confirmed
REV94A327D2DBC9,LEB75F709EAF8,P005,2025-03-16 11:46:56 UTC,lead_sale,106.66,confirmed
REV98A67C3AD37B,LAE63BD7C1774,P003,2025-06-13 15:55:26 UTC,lead_sale,74.98,confirmed
REV659D82A2A3FD,L139B68864F92,P008,2025-04-18 18:28:20 UTC,lead_sale,82.97,confirmed
REV6EB3F99F98B8,L93A892F2B9CE,P010,2025-02-19 17:08:51 UTC,lead_sale,86.39,confirmed
REV9398D3914011,LABD8C2A75174,P010,2025-02-03 19:27:48 UTC,lead_sale,65.4,confirmed
REV90BE7DEBACE7,L80EA146FD6B0,P003,2025-04-14 22:35:10 UTC,lead_sale,69.59,confirmed
REVA76BE57FCE39,L6911CB9CBDBE,P009,2025-02-14 09:46:22 UTC,lead_sale,63.2,confirmed
REVF99468113835,L0D44336C2A36,P001,2025-02-26 08:40:32 UTC,lead_sale,62.29,confirmed
REV433811D286E1,L63CFDC1C2477,P010,2025-02-03 22:03:10 UTC,lead_sale,70.95,confirmed
REV303BD5303B96,L5DB83DCFF1F7,P009,2025-01-09 17:15:38 UTC,lead_sale,54.5,confirmed
REVB290447457A2,LFADF5F730621,P001,2025-03-12 19:03:56 UTC,lead_sale,71.86,confirmed
REVD4E53E772646,L6CE971DECA68,P003,2025-04-28 16:20:03 UTC,lead_sale,72.58,confirmed
REVCD7184D17BC2,L2AADE99AC4FF,P010,2025-06-13 14:55:13 UTC,lead_sale,69.94,confirmed
REVB09BFD2E8C3C,L23AD7C23A744,P002,2025-05-24 14:58:20 UTC,lead_sale,77.15,confirmed
REV1C6BCA98D578,L85212C10A003,P004,2025-03-03 15:20:29 UTC,lead_sale,97.6,confirmed
REV0BCDCE2EF1AE,L4E482566C618,P003,2025-02-03 20:39:54 UTC,lead_sale,65.01,confirmed
REV66E5631E6702,L396C06777F24,P002,2025-04-22 12:55:43 UTC,lead_sale,86.12,confirmed
REVB39A2316AFE9,LADB00E192A2A,P003,2025-05-05 12:06:13 UTC,lead_sale,68.36,confirmed
REV0992D61D6661,L84823033CF02,P005,2025-02-13 16:19:20 UTC,lead_sale,100.92,confirmed
REV1F86D228EC7B,L43BE5AF89A66,P003,2025-06-27 11:32:25 UTC,lead_sale,62.3,confirmed
REVC774C417578F,L4FD6CE34C668,P007,2025-01-01 14:47:44 UTC,lead_sale,124.26,confirmed
REVDBFEA0B2642A,L41B0F34416A4,P005,2025-01-17 17:08:52 UTC,lead_sale,113.93,confirmed
REVFDBDA5E7E122,LF5F1EAA4513E,P009,2025-04-01 13:24:00 UTC,lead_sale,52.5,confirmed
REV27390435A541,L3B918501B307,P002,2025-03-16 10:03:24 UTC,lead_sale,77.99,confirmed
REVB5119843E8BD,L4951658F0C68,P007,2025-06-01 18:11:13 UTC,lead_sale,133.27,confirmed
REV9F24078249FC,L59FE3994A404,P003,2025-03-08 19:01:58 UTC,lead_sale,80.28,confirmed
REV630DE9F7AA99,L027A76D66D51,P005,2025-03-20 18:59:46 UTC,lead_sale,118.98,confirmed
REV68245AF2D27E,L357414C1E215,P010,2025-02-01 18:23:20 UTC,lead_sale,78.49,confirmed
REVDE5B556B740C,LCB13A54D7F56,P006,2025-06-18 21:51:55 UTC,lead_sale,110.81,confirmed
REVDA9DBAE7BDD0,L564027583E5E,P010,2025-06-11 15:12:33 UTC,lead_sale,83.92,confirmed
REV02AE0B2A4958,LFFAFAA65133B,P010,2025-02-13 14:43:41 UTC,lead_sale,79.95,confirmed
REV9DEB1617F5CF,LC7FE9540B3DE,P010,2025-02-15 11:14:50 UTC,lead_sale,73.09,confirmed
REV077734767814,LAC208ABB06E9,P002,2025-05-18 18:44:26 UTC,lead_sale,73.94,confirmed
REVD0977B0E7347,LF4683DE0CEFB,P002,2025-04-23 11:08:31 UTC,lead_sale,73.31,confirmed
REVED7A35CC733E,L6BC58C8EC31E,P005,2025-03-04 09:10:14 UTC,lead_sale,124.55,confirmed
REV84EB8D4CC6BC,L5B43B16D4997,P005,2025-03-13 18:15:04 UTC,lead_sale,122.4,confirmed
REV08860F3EDEB3,L3BD1E52E3331,P005,2025-06-02 19:04:55 UTC,lead_sale,99.81,confirmed
REV643731188DA3,L4420060C949E,P003,2025-03-23 20:05:28 UTC,lead_sale,74.24,confirmed
REV7DFC1E1C3E10,LBC51A6FCB8DF,P007,2025-03-28 21:21:59 UTC,lead_sale,130.24,confirmed
REV3BF39465ABF0,L7EB0D560BB9B,P009,2025-06-18 23:37:53 UTC,lead_sale,66.25,confirmed
REVCB5E5046F20E,L7658FE2D8251,P003,2025-04-25 19:33:47 UTC,lead_sale,62.4,confirmed
REV04D50D615016,L74EECA2E1C67,P003,2025-02-02 08:37:44 UTC,lead_sale,77.7,confirmed
REV743256D611CB,L6A8774C6CA34,P010,2025-04-07 17:24:23 UTC,lead_sale,79.4,confirmed
REV70FE88882367,LA86CA9248343,P005,2025-02-05 17:07:04 UTC,lead_sale,116.53,confirmed
REV5B4E74EA5A75,LFFCFDA8AD0E5,P008,2025-04-21 17:14:29 UTC,lead_sale,91.26,confirmed
REV1A3EA0CC68E6,L2B58FCE496C0,P009,2025-03-12 22:57:39 UTC,lead_sale,63.96,confirmed
REV3040F7D87EFA,L0C8F65F78709,P006,2025-06-08 12:28:31 UTC,lead_sale,108.9,confirmed
REV37651F249239,L24CE5417FBF5,P010,2025-06-21 20:46:04 UTC,lead_sale,84.87,confirmed
REV7D4285253EEC,L61C61746862A,P002,2025-04-15 19:57:59 UTC,lead_sale,69.01,confirmed
REV33374658ABE6,LBD5DA442A8E1,P006,2025-06-09 09:59:01 UTC,lead_sale,130.23,confirmed
REV902329FA44B4,L93BEE362662B,P004,2025-04-06 16:50:53 UTC,lead_sale,109.99,confirmed
REV3279B6E61DCC,L4797EBEBAD74,P002,2025-05-20 18:05:33 UTC,lead_sale,88.9,confirmed
REV223E69C186E4,L8B85F0734C5F,P005,2025-02-14 23:21:25 UTC,lead_sale,103.27,confirmed
REV38D1789FCE3B,L342C8948C1EF,P002,2025-04-10 18:41:08 UTC,lead_sale,88.7,confirmed
REVDB290710EF8A,L117FD9A7C321,P002,2025-02-11 16:45:22 UTC,lead_sale,76.04,confirmed
REV4FB7D8615B6C,L35757281A980,P001,2025-05-31 20:24:52 UTC,lead_sale,71.64,confirmed
REV026AF6DF5B7A,LDBAADF88C085,P001,2025-06-30 18:20:19 UTC,lead_sale,58.63,confirmed
REVE00EC198CBA9,LBA62CCDB3B12,P010,2025-04-09 17:13:37 UTC,lead_sale,73.21,confirmed
REV6F6E4AEE7F53,L5DF5DD138AA9,P003,2025-03-30 10:13:38 UTC,lead_sale,73.35,confirmed
REV0E0C171D54A0,L0861C8834F7D,P001,2025-04-18 08:49:23 UTC,lead_sale,62.06,confirmed
REV61BD6D001DB9,L5E709FE70D23,P002,2025-06-06 09:17:49 UTC,lead_sale,82.98,confirmed
REV157FE6664AE2,L1882AD5AE6EF,P002,2025-01-09 19:07:53 UTC,lead_sale,69.18,confirmed
REV9CD371894AE8,LC07B0FB8DF21,P004,2025-05-18 14:02:12 UTC,lead_sale,94.63,confirmed
REV2A39E4011909,L72C9475FC85C,P003,2025-03-11 13:07:14 UTC,lead_sale,63.91,confirmed
REV3598D9F00A48,LD8B92DB3A07C,P001,2025-02-24 08:16:31 UTC,lead_sale,62.03,confirmed
REV27EFB5E7F23A,L5EFFD37772CA,P002,2025-03-14 15:36:59 UTC,lead_sale,71.36,confirmed
REVF3B5E33A9CCF,LA5918E392404,P001,2025-06-10 11:01:44 UTC,lead_sale,61.32,confirmed
REV10065F565B36,L204EA132079B,P005,2025-01-17 11:42:36 UTC,lead_sale,124.24,confirmed
REVBCF965485E4E,LB431405534E1,P003,2025-05-08 21:43:36 UTC,lead_sale,66.18,confirmed
REV76F7EAB97D39,L38CF733D7007,P003,2025-03-16 15:10:51 UTC,lead_sale,65.15,confirmed
REV9A822C015903,L6DA788A6F5D7,P007,2025-02-10 16:46:24 UTC,lead_sale,126.67,confirmed
REV714405FBC6ED,L6AF7DEA56D0C,P003,2025-05-14 20:31:10 UTC,lead_sale,73.28,confirmed
REV6FADB9973FD6,LF5D694C67FD2,P003,2025-03-20 20:53:02 UTC,lead_sale,69.16,confirmed
REVC4456507E556,LEAC0ADC78C10,P003,2025-03-24 20:16:03 UTC,lead_sale,66.82,confirmed
REV703D23954020,L261980D42613,P002,2025-04-30 09:47:15 UTC,lead_sale,71.9,confirmed
REVDC8ECF62D23C,L9ABCA8177CD1,P002,2025-02-17 08:05:53 UTC,lead_sale,74.62,confirmed
REV55B24F1D09C9,LF25D831C3299,P002,2025-04-11 18:42:45 UTC,lead_sale,78.78,confirmed
REV005E0062BB5D,L2D7397A0F8C1,P010,2025-06-03 23:32:47 UTC,lead_sale,84.78,confirmed
REV70562A7CE669,LFBD9BD3D8CC1,P007,2025-01-05 14:15:54 UTC,lead_sale,132.04,confirmed
REV60F13898E02D,LB81973FFA776,P003,2025-01-05 20:10:21 UTC,lead_sale,63.69,confirmed
REV1B720558B777,L246A4D8E8A73,P002,2025-04-06 10:35:10 UTC,lead_sale,69.82,confirmed
REVD9E335BFD292,L9F86335FA353,P010,2025-04-27 08:25:19 UTC,lead_sale,85.3,confirmed
REVCB89272CA450,LF5E0DFA2A22F,P002,2025-01-26 16:55:59 UTC,lead_sale,81.51,confirmed
REVCDED56D09E1F,L44C3C800C9CD,P002,2025-04-30 11:39:35 UTC,lead_sale,79.82,confirmed
REV32F78035CA90,L9B5DAAFB4894,P010,2025-03-30 14:22:45 UTC,lead_sale,67.25,confirmed
REV6F058B4468A3,L0360C17EFD5F,P010,2025-04-27 16:22:06 UTC,lead_sale,76.18,confirmed
REVF7B6B0880266,LD52D972A872F,P010,2025-01-19 17:22:46 UTC,lead_sale,78.8,confirmed
REVB211AF9685D7,LD749B0B86A89,P002,2025-03-20 09:42:34 UTC,lead_sale,79.05,confirmed
REV49AD727ADD56,LFB9B660D35DB,P010,2025-06-19 22:44:31 UTC,lead_sale,72.58,confirmed
REV8FF2831EB01A,L0EC82DD527D0,P003,2025-03-05 13:37:49 UTC,lead_sale,70.69,confirmed
REV94C001E3EA5E,LF2CA783352DF,P003,2025-04-13 16:28:18 UTC,lead_sale,79.23,confirmed
REV9A47077C3C00,LA2325774B3D6,P008,2025-02-15 13:56:38 UTC,lead_sale,72.28,confirmed
REV687C03C6F222,L8C3DA0AF587C,P007,2025-05-14 18:17:54 UTC,lead_sale,123.98,confirmed
REV380653C9B041,LB8AF88EB89F6,P002,2025-03-02 17:05:51 UTC,lead_sale,85.76,confirmed
REV51395FAE79AF,L07C42AEC4A92,P001,2025-04-02 17:00:52 UTC,lead_sale,77.84,confirmed
REVB6E637870291,LF2EC3F2BEA66,P002,2025-05-17 14:59:08 UTC,lead_sale,77.76,confirmed
REV76584163AD6C,LDF43B8D6EBD6,P003,2025-03-07 18:10:11 UTC,lead_sale,70.35,confirmed
REVE7ABC3C396C4,L0C2CBB4469E2,P002,2025-03-05 14:29:34 UTC,lead_sale,88.89,confirmed
REV6932D65A1959,LA62EE818486C,P002,2025-01-15 14:58:42 UTC,lead_sale,85.66,confirmed
REV6650F32338A4,L185C4A003C89,P004,2025-01-25 11:49:41 UTC,lead_sale,95.87,confirmed
REV48D06E8000E0,L67D4182AC008,P007,2025-01-08 14:10:13 UTC,lead_sale,148.76,confirmed
REV3E2D3F4945E4,L1246CCB42F8C,P010,2025-04-04 19:07:30 UTC,lead_sale,68.77,confirmed
REV9CFE64272E42,L147DC0C265E2,P002,2025-02-21 07:57:56 UTC,lead_sale,77.83,confirmed
REVF370D5ED6472,L8D51BAB41965,P005,2025-06-07 14:53:54 UTC,lead_sale,122.93,confirmed
REV016091CA1C9E,L98A1C2E2B40F,P003,2025-05-13 23:22:42 UTC,lead_sale,79.77,confirmed
REV3EEECF3609F8,L83D1E50E5C79,P009,2025-02-23 23:06:32 UTC,lead_sale,52.99,confirmed
REV07526277325F,LE4D7421943A3,P005,2025-05-17 16:08:49 UTC,lead_sale,118.26,confirmed
REVD437AE96FE36,L8CD085D26F8C,P009,2025-04-07 17:42:10 UTC,lead_sale,60.65,confirmed
REVAACA6703AD2A,LA07B55C52516,P002,2025-03-07 13:32:11 UTC,lead_sale,76.89,confirmed
REV02723BCAE7C6,L4C079FB0D4BA,P002,2025-06-12 15:34:36 UTC,lead_sale,80.37,confirmed
REV14C384CB335F,L1C55DE4B0BA9,P010,2025-04-18 10:24:19 UTC,lead_sale,76.76,confirmed
REVE649420CD8D0,LD323B89109ED,P005,2025-06-22 17:12:12 UTC,lead_sale,114.56,confirmed
REVBD318941A384,LA7298386ED1E,P009,2025-04-22 10:22:10 UTC,lead_sale,65.45,confirmed
REVBAB15AF24370,L16AB4863E812,P003,2025-06-25 16:01:50 UTC,lead_sale,74.37,confirmed
REV752706B06468,L55D702B91D90,P001,2025-02-17 14:50:57 UTC,lead_sale,62.06,confirmed
REV95AE921BA472,L3DC747AF6173,P001,2025-04-02 17:45:15 UTC,lead_sale,65.5,confirmed
REV572126F69496,LBC490FDB67CE,P002,2025-01-11 17:23:10 UTC,lead_sale,80.7,confirmed
REVF08587780FDC,LCBC708001BBF,P005,2025-05-08 18:00:54 UTC,lead_sale,125.98,confirmed
REV14504EB211E6,L22923E033AB6,P002,2025-04-23 20:44:28 UTC,lead_sale,77.14,confirmed
REV2C742DD3ADC9,L2192E9A21D91,P010,2025-06-25 09:38:53 UTC,lead_sale,72.25,confirmed
REV6B7A440109D0,LB8301D0F85D9,P007,2025-01-01 20:09:44 UTC,lead_sale,135.01,confirmed
REVE976C1532A02,LB22871A535E8,P008,2025-02-09 13:59:37 UTC,lead_sale,88.78,confirmed
REV098578B4AC40,L665915C523B9,P009,2025-01-24 10:44:55 UTC,lead_sale,69.43,confirmed
REVE6468D725ED3,L7192C668FB2C,P010,2025-03-20 12:27:36 UTC,lead_sale,71.48,confirmed
REV9C48208304F0,L1A585014E1C0,P010,2025-03-25 17:34:57 UTC,lead_sale,73.26,confirmed
REVCD1BF235F2A0,L90CFD6C50A83,P003,2025-03-30 09:56:40 UTC,lead_sale,69.63,confirmed
REVCCA180DE17FF,LFAA84F7D268F,P005,2025-03-19 12:10:58 UTC,lead_sale,102.38,confirmed
REV28EE660475C4,L2C06C7CC3330,P003,2025-03-31 23:15:13 UTC,lead_sale,79.22,confirmed
REVFDFFB84F9D3A,L9F2326DCB7C0,P002,2025-06-07 16:12:13 UTC,lead_sale,71.75,confirmed
REVECC71909E9AB,L9B6A8A54BC4B,P002,2025-03-11 19:35:12 UTC,lead_sale,85.95,confirmed
REVF1D69EC6514F,LF1B58AD91214,P010,2025-01-25 16:32:51 UTC,lead_sale,71.39,confirmed
REV6A40E4C9331D,L6AD66822BC6E,P003,2025-01-08 11:15:51 UTC,lead_sale,63.74,confirmed
REV92837CE1B94E,L97E9656CABDB,P001,2025-05-28 16:39:09 UTC,lead_sale,58.87,confirmed
REVF091ECA9C4E4,LFC94F1D415BD,P008,2025-06-18 12:05:58 UTC,lead_sale,88.84,confirmed
REVEF83AF5DDF3D,L5686B84E5658,P002,2025-01-06 08:24:52 UTC,lead_sale,78.51,confirmed
REV91334ABAB955,L7BBC51A6DD0A,P001,2025-04-12 14:00:52 UTC,lead_sale,65.93,confirmed
REV4352F290AB0A,L4469950FA5D6,P002,2025-03-26 18:50:00 UTC,lead_sale,81.75,confirmed
REV27B0E39E287D,LCCB4EFB36BD3,P010,2025-04-04 17:00:15 UTC,lead_sale,71.83,confirmed
REV81AC8567133B,L9459BFE7E546,P002,2025-03-09 23:16:59 UTC,lead_sale,81.78,confirmed
REVD3E7101757A9,L093C454B179B,P004,2025-04-01 20:39:45 UTC,lead_sale,97.12,confirmed
REV11AC6C725B34,L688F13DF1766,P005,2025-02-01 20:34:21 UTC,lead_sale,101.64,confirmed
REVCD2C510BF8ED,L8A2503278B0A,P009,2025-05-03 09:43:10 UTC,lead_sale,58.26,confirmed
REV68AD3DB01FE5,L4A14A6548A56,P002,2025-01-28 17:28:48 UTC,lead_sale,85.34,confirmed
REV65F6360B262C,L7E95DE3157E6,P006,2025-03-16 21:01:13 UTC,lead_sale,108.47,confirmed
REV4FCF25905D80,L9920695B8332,P005,2025-01-05 14:42:03 UTC,lead_sale,114.21,confirmed
REV4B76DADB424F,L910CB7AC21DF,P003,2025-05-13 18:28:53 UTC,lead_sale,72.21,confirmed
REVE11B247D70C8,LECE00E10326C,P003,2025-04-05 09:20:56 UTC,lead_sale,66.77,confirmed
REV9BB4FA26756B,L47E3763B8B99,P002,2025-04-15 12:14:05 UTC,lead_sale,67.95,confirmed
REVC5E619F9FA8F,L98E68712B318,P001,2025-03-13 20:15:38 UTC,lead_sale,59.88,confirmed
REV13EFE11FB084,L8C6F1F19FB89,P010,2025-01-27 18:27:49 UTC,lead_sale,72.0,confirmed
REVBDD380C8C4DB,LDADDE355550F,P005,2025-01-29 13:04:07 UTC,lead_sale,123.87,confirmed
REV39E12CCEE82B,L8CA35B633900,P001,2025-03-26 10:15:34 UTC,lead_sale,65.23,confirmed
REV4978E2E742A4,L1ABD595E4408,P006,2025-05-28 09:52:32 UTC,lead_sale,117.76,confirmed
REV0285DF181170,LD11C211E071D,P002,2025-04-12 16:37:46 UTC,lead_sale,86.42,confirmed
REV137CAD775DF7,L3073D0D759EE,P010,2025-06-20 19:38:14 UTC,lead_sale,82.51,confirmed
REV42048F36F864,L13532F1DBA40,P002,2025-04-14 22:06:55 UTC,lead_sale,74.58,confirmed
REV0587A913D46A,L291374D93281,P001,2025-01-15 23:45:58 UTC,lead_sale,61.91,confirmed
REV48DDF661B718,L3CDCDF384628,P003,2025-03-13 18:37:47 UTC,lead_sale,61.72,confirmed
REV671276E113CE,L5713DB44E55E,P010,2025-01-13 19:43:22 UTC,lead_sale,80.19,confirmed
REV0D78EBF3D4A1,L802951422137,P002,2025-05-31 07:53:37 UTC,lead_sale,80.06,confirmed
REV001A5D78BA13,L8B37B4ECE0B4,P003,2025-02-22 18:19:51 UTC,lead_sale,74.44,confirmed
REVF1D909525A06,L94B91275D057,P002,2025-01-23 16:14:36 UTC,lead_sale,70.54,confirmed
REV068D00A591CC,LD357920D85A9,P009,2025-02-08 21:40:42 UTC,lead_sale,63.74,confirmed
REVDFD42DE7CB32,L19C017B9F61E,P001,2025-03-02 14:22:50 UTC,lead_sale,71.95,confirmed
REV9201FDF3562C,L7A0FAE615B51,P001,2025-06-03 08:30:53 UTC,lead_sale,63.65,confirmed
REVA678837CB7C3,LEBED9FE05419,P006,2025-06-07 17:09:06 UTC,lead_sale,139.36,confirmed
REVEE78A4827A19,L5580D05E9FC5,P005,2025-01-15 18:26:16 UTC,lead_sale,117.97,confirmed
REV76542C91597E,LC61A0BC2E537,P003,2025-03-23 11:59:09 UTC,lead_sale,81.31,confirmed
REV486199DA2C38,L88A3E9B5EA35,P010,2025-03-20 07:39:54 UTC,lead_sale,76.05,confirmed
REV24EEC181D626,L700992732825,P009,2025-05-16 14:10:55 UTC,lead_sale,61.48,confirmed
REV94A5A86CE605,L94E93B1DA56B,P003,2025-04-29 21:09:34 UTC,lead_sale,66.09,confirmed
REV349F5F15ADCC,LE9691B156C14,P003,2025-03-24 15:08:06 UTC,lead_sale,69.07,confirmed
REV440C190EB018,L27A9F96B5671,P003,2025-02-15 17:10:22 UTC,lead_sale,61.81,confirmed
REV45F7B621EC59,L7DE2254C7956,P003,2025-01-14 18:36:31 UTC,lead_sale,62.62,confirmed
REV9D806D90EA04,LA992DBE01965,P002,2025-05-08 13:13:31 UTC,lead_sale,77.61,confirmed
REV7BFA93EABA12,LBF0DEB0AB3D4,P006,2025-05-27 14:22:37 UTC,lead_sale,110.33,confirmed
REV4FDD8B2B7B83,LF29D08F434EB,P003,2025-04-14 21:35:13 UTC,lead_sale,74.43,confirmed
REVBA7DC7CE1A8E,L05356007A6A0,P010,2025-02-08 11:44:32 UTC,lead_sale,81.56,confirmed
REV1B882787B1B5,L9CFDD5B55F4F,P004,2025-01-20 21:04:45 UTC,lead_sale,106.1,confirmed
REV6E3FAAE7616C,L7D895AD61B08,P009,2025-01-14 23:37:44 UTC,lead_sale,63.74,confirmed
REVB823054CA7FB,LD90FDF423C5C,P007,2025-02-18 22:18:43 UTC,lead_sale,131.47,confirmed
REV81B1FBD44BE5,L90C07EA94021,P010,2025-05-13 22:52:24 UTC,lead_sale,72.79,confirmed
REVFBF6A4742565,L3564F8CF51AD,P009,2025-01-18 22:17:51 UTC,lead_sale,53.94,confirmed
REV63165CF47AD7,LAAC007CE0D35,P010,2025-06-13 13:28:13 UTC,lead_sale,69.33,confirmed
REV78248A05A1DE,L145413F4FC7F,P002,2025-01-29 17:23:19 UTC,lead_sale,70.97,confirmed
REV0BABDE00C9AC,LB0285BAE5793,P010,2025-05-30 17:52:23 UTC,lead_sale,80.52,confirmed
REVFE62645ADEF6,L26C735FB401A,P002,2025-02-23 17:30:56 UTC,lead_sale,77.24,confirmed
REVDC08AC3375E2,L7C61F1E8C1BF,P010,2025-01-05 09:11:26 UTC,lead_sale,72.78,confirmed
REVF6B53A6B4996,LE6F5C1A92D46,P004,2025-04-07 09:54:29 UTC,lead_sale,101.49,confirmed
REV6992438047B8,LC8035DE35735,P003,2025-02-01 19:02:52 UTC,lead_sale,76.12,confirmed
REV7983F957CC2D,LF09BBA1F67BC,P005,2025-03-18 08:07:15 UTC,lead_sale,113.53,confirmed
REV3F635B7AA5FF,LBE663748F7FB,P003,2025-04-16 09:37:15 UTC,lead_sale,63.58,confirmed
REV1ED8DE5EAFE5,L762DF8BF3C62,P010,2025-03-19 18:47:44 UTC,lead_sale,77.54,confirmed
REV0469E4FD1C3F,L1CD37A1F2429,P003,2025-05-09 09:44:45 UTC,lead_sale,62.33,confirmed
REV23BDDD9AB9D4,LD84E21804D50,P001,2025-03-18 13:54:02 UTC,lead_sale,62.81,confirmed
REV342FDC721FDA,LE9B2A2460F3C,P002,2025-04-25 11:15:21 UTC,lead_sale,81.52,confirmed
REV40A0080DA854,L4A380805B09C,P003,2025-06-18 21:35:10 UTC,lead_sale,67.12,confirmed
REV18E962741AE2,LFDE67B76C3B5,P010,2025-03-15 09:27:17 UTC,lead_sale,71.55,confirmed
