lead_id,quote_id,customer_id,campaign_id,channel,submitted_at,insurance_vertical,state,device_type,lead_quality_score,is_valid,is_duplicate,is_test_lead,is_suspected_fraud,rejection_reason,lead_status
LBA629A38E98A,Q340B1A666A61,CUS37B09F2B08D2,C001,google,2025-03-06 12:01:17 UTC,auto,CA,tablet,60,TRUE,FALSE,FALSE,FALSE,,valid
LAE602EC3AD69,Q05CF0E19D381,CUSBE132F0DBB6E,C002,google,2025-03-02 17:33:08 UTC,home,FL,desktop,99,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
LB4D1803048C5,Q83688EBB3A9B,CUS59E7685CC030,C004,meta,2025-03-03 07:23:28 UTC,health,FL,mobile,40,TRUE,FALSE,FALSE,FALSE,,valid
L0F9F05A036A6,Q9B0D92B9B5C9,CUS037B12F3A73A,C004,meta,2025-03-30 15:06:51 UTC,health,PA,desktop,91,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
L3D5D9CF6F082,QC0FE11528EC2,CUS8F035480EA52,C003,meta,2025-01-25 13:05:27 UTC,auto,OH,mobile,67,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
L34F2BE261064,QB7F8635002FC,CUS31854D74058F,C002,google,2025-01-20 12:11:09 UTC,home,TX,mobile,62,TRUE,FALSE,FALSE,FALSE,,valid
LE388A038D0D1,Q0587EC301DE7,CUS92AA606DD108,C002,google,2025-06-05 19:16:35 UTC,home,IL,desktop,36,TRUE,FALSE,FALSE,FALSE,,valid
L4C78D447A003,Q98C018E000EE,CUS5BF0B248C0C6,C007,direct,2025-03-22 23:15:03 UTC,home,FL,mobile,31,TRUE,FALSE,FALSE,FALSE,,valid
L18F8472DCA48,Q110E3322820D,CUS1CAD4CD12AC8,C007,direct,2025-02-10 15:33:48 UTC,home,MI,mobile,48,TRUE,FALSE,FALSE,FALSE,,valid
L4292B57170D2,Q0416FECDF641,CUS9C14A3523948,C002,google,2025-01-30 15:19:20 UTC,home,OH,desktop,30,TRUE,FALSE,FALSE,FALSE,,valid
LE0F1191C313C,Q6BDC7A2D2770,CUS36A087DCEAE8,C003,meta,2025-06-30 19:04:57 UTC,auto,IL,desktop,84,TRUE,FALSE,FALSE,FALSE,,valid
LAFF51B511D01,Q5E2B0707C715,CUS9C040BA5CC52,C002,google,2025-05-23 14:48:37 UTC,home,IL,desktop,49,TRUE,FALSE,FALSE,FALSE,,valid
LA20C1867CCFA,Q8CFD6C7CE1F8,CUSB5A35EFDC1A6,C007,direct,2025-02-06 09:58:43 UTC,home,CA,mobile,86,TRUE,FALSE,FALSE,FALSE,,valid
L177F82864681,Q52C785CE76FF,CUSD6EDB8CA38FD,C006,organic,2025-01-22 12:59:28 UTC,auto,NY,mobile,52,TRUE,FALSE,FALSE,FALSE,,valid
L69EB27C61D71,Q5EDAA980A0C2,CUS03F6E260A98B,C003,meta,2025-04-12 22:08:00 UTC,auto,IL,desktop,65,FALSE,FALSE,FALSE,TRUE,suspected_fraud,rejected
L9BFF005E1368,QA4CBF7860E06,CUS93FFD067A19F,C006,organic,2025-05-25 16:14:24 UTC,auto,MI,desktop,38,TRUE,FALSE,FALSE,FALSE,,valid
LDE48439CD177,Q00A711192AE8,CUS0A803B1BF180,C001,google,2025-05-25 09:21:13 UTC,auto,TX,tablet,57,TRUE,FALSE,FALSE,FALSE,,valid
LAF614AF8C33B,QAE0D94579B1D,CUS1524E2B0D661,C005,affiliate,2025-02-03 22:57:04 UTC,life,NC,desktop,58,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
LA51486E6DFDE,Q57C952783DD3,CUSA9C477FF9D21,C002,google,2025-06-16 22:48:49 UTC,home,CA,desktop,45,TRUE,FALSE,FALSE,FALSE,,valid
LE649D56C3311,QCAD0C2D97F20,CUS713FF96677F2,C001,google,2025-02-09 18:27:48 UTC,auto,IL,desktop,45,TRUE,FALSE,FALSE,FALSE,,valid
L737884CE3DB5,QB59CCFDC27B7,CUS89EB583EED43,C007,direct,2025-01-20 18:24:01 UTC,home,FL,desktop,32,TRUE,FALSE,FALSE,FALSE,,valid
L0852604D104F,QB2B17513DC66,CUS8344C46390A2,C003,meta,2025-02-13 13:28:28 UTC,auto,PA,mobile,76,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
LA09399F04A5C,Q86B591537C02,CUS35E6EBFCC1AF,C002,google,2025-06-21 07:40:45 UTC,home,IL,tablet,37,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L7D0C5748C9D3,Q6A857819E244,CUS039EF04FC3A8,C001,google,2025-04-30 10:47:09 UTC,auto,NY,desktop,48,TRUE,FALSE,FALSE,FALSE,,valid
L8D7DD7A59896,Q98302522E91F,CUSFD672A82B80B,C006,organic,2025-03-28 18:03:06 UTC,auto,NY,desktop,68,TRUE,FALSE,FALSE,FALSE,,valid
L0173B0D200F4,Q0485ED548C9F,CUSC96E382DB2DB,C003,meta,2025-02-24 20:47:25 UTC,auto,GA,mobile,70,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
LC5191054D06A,QE2CFC16EB358,CUS7241162AADC9,C002,google,2025-01-02 21:25:34 UTC,home,NC,mobile,33,TRUE,FALSE,FALSE,FALSE,,valid
L6F138D06D24B,QE8DCEB7FAA7F,CUSD17B216BB433,C002,google,2025-01-06 16:22:17 UTC,home,IL,mobile,45,TRUE,FALSE,FALSE,FALSE,,valid
L61EC1147A9EC,Q5CA1BD689E4B,CUS8FD383727458,C006,organic,2025-02-12 08:48:09 UTC,auto,NC,mobile,51,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
LBFC61B7867CE,QDFE37F0EFF21,CUS3B1A7419018F,C007,direct,2025-02-14 12:40:59 UTC,home,PA,mobile,46,TRUE,FALSE,FALSE,FALSE,,valid
L96C251C92DF6,QEFD31BDE534B,CUSA3F5F6771344,C006,organic,2025-01-13 11:28:22 UTC,auto,NY,tablet,94,TRUE,FALSE,FALSE,FALSE,,valid
L6CD1B3D0A708,Q617DFC9412BB,CUSCBE6171EBA1C,C007,direct,2025-03-30 20:58:23 UTC,home,OH,desktop,77,TRUE,FALSE,FALSE,FALSE,,valid
LCC0D40DDA491,Q586D6146D592,CUS801AD5EAA8F8,C004,meta,2025-04-09 21:58:51 UTC,health,GA,mobile,89,TRUE,FALSE,FALSE,FALSE,,valid
L75501B15BC04,QFCDFC9A56173,CUS3F8F442AD6E2,C004,meta,2025-02-06 12:56:30 UTC,health,TX,mobile,70,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
L25DDED23583C,Q5FD8BBCA9C7D,CUSD3F4DD6542CC,C006,organic,2025-03-12 23:06:45 UTC,auto,NY,mobile,66,TRUE,FALSE,FALSE,FALSE,,valid
L58ED5A371112,Q65CB781DF22A,CUS466D354CB14D,C005,affiliate,2025-06-29 17:06:11 UTC,life,TX,mobile,69,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L01CFEACADD80,QE1AC9332A0B6,CUS5B6DBA414B11,C003,meta,2025-06-18 21:57:20 UTC,auto,FL,tablet,87,TRUE,FALSE,FALSE,FALSE,,valid
LB5CB51042610,QEDCD0E501A3E,CUS07B66498B617,C005,affiliate,2025-01-31 13:00:03 UTC,life,PA,tablet,94,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L5C2ACF2BEE3E,QD2524D1CF861,CUSAF2921B8FD31,C006,organic,2025-02-15 17:30:37 UTC,auto,TX,mobile,73,TRUE,FALSE,FALSE,FALSE,,valid
LAC5DAA4DA5DB,Q8023CE2A6BC6,CUSE8D0DF3B15B4,C004,meta,2025-02-23 12:13:45 UTC,health,GA,desktop,59,TRUE,FALSE,FALSE,FALSE,,valid
LBF6B18F13B85,QF4E92ED5A67F,CUSEDCCC0F942B2,C001,google,2025-06-17 10:57:18 UTC,auto,CA,desktop,89,TRUE,FALSE,FALSE,FALSE,,valid
LF32C36DEDB39,Q856BDA8150E6,CUS8EF8D308CBD2,C007,direct,2025-02-02 15:46:52 UTC,home,OH,desktop,53,TRUE,FALSE,FALSE,FALSE,,valid
L6FC72D122D38,QF87B347D7145,CUSCDB50A6B6E71,C002,google,2025-04-08 19:48:51 UTC,home,PA,desktop,41,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
L0961C26BDBF5,Q15C24CA9CB59,CUS1D86E8E248E2,C006,organic,2025-05-09 23:24:40 UTC,auto,CA,mobile,81,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
L2A99AB3C5059,Q83CD44774DB2,CUS29426F373E66,C001,google,2025-04-21 13:46:51 UTC,auto,PA,mobile,72,TRUE,FALSE,FALSE,FALSE,,valid
L2400556A6B4A,Q3A6FF24D4F68,CUSD73E5F558389,C002,google,2025-03-22 14:33:28 UTC,home,NC,mobile,53,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
LF3C872818ECB,Q1D3F56062458,CUSFC1049413FFC,C001,google,2025-03-23 12:51:19 UTC,auto,OH,mobile,72,TRUE,FALSE,FALSE,FALSE,,valid
LC2BA713D7C6B,Q3DFDC51D6BCC,CUSB3695200EA19,C003,meta,2025-04-06 16:03:17 UTC,auto,NY,desktop,54,TRUE,FALSE,FALSE,FALSE,,valid
L1BF946EFA1CC,Q1B195E0617C5,CUS9F1A7CAED8BD,C003,meta,2025-06-14 11:55:41 UTC,auto,MI,mobile,57,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
L45FA8B278AF4,Q652A236A6AC0,CUS6E506CA88358,C007,direct,2025-05-22 13:08:20 UTC,home,PA,mobile,46,TRUE,FALSE,FALSE,FALSE,,valid
L722C9A5D24B6,Q15FD06C151CD,CUS75E45CD7DB25,C002,google,2025-03-27 21:57:12 UTC,home,FL,mobile,37,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
L64F9DF5E4A69,QDAE6D758DE36,CUSB0FB1A689832,C004,meta,2025-03-04 22:40:26 UTC,health,MI,mobile,45,TRUE,FALSE,FALSE,FALSE,,valid
L64A4A9EB24C2,QE0A46541BAA9,CUSE64C1E9E743B,C004,meta,2025-05-23 15:42:44 UTC,health,CA,desktop,97,TRUE,FALSE,FALSE,FALSE,,valid
LE3164E1CC28E,Q9444182E05F9,CUS472AFD800162,C001,google,2025-04-24 11:19:32 UTC,auto,FL,mobile,55,TRUE,FALSE,FALSE,FALSE,,valid
L773EC02FBE3C,Q9F77513D0E3B,CUS3FA9FDDF610F,C001,google,2025-02-22 22:37:07 UTC,auto,NY,tablet,96,TRUE,FALSE,FALSE,FALSE,,valid
L38D5790550EC,Q93FB97E9B1FA,CUSDA383BDB03A5,C005,affiliate,2025-06-20 08:51:20 UTC,life,IL,desktop,38,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L82494BFE1088,QF7CB1EB6C6E6,CUS3D719B78F340,C001,google,2025-03-21 16:41:24 UTC,auto,FL,mobile,65,TRUE,FALSE,FALSE,FALSE,,valid
L60181780AE1B,QD04B177EB283,CUSEA9CADA1DD35,C002,google,2025-01-07 16:53:17 UTC,home,OH,mobile,99,TRUE,FALSE,FALSE,FALSE,,valid
L63BC95A72838,QC87EB1B848B1,CUS16DAE500AAB3,C001,google,2025-04-05 09:32:47 UTC,auto,PA,mobile,90,TRUE,FALSE,FALSE,FALSE,,valid
LF73D66A6AEF6,Q9450261F404D,CUSD6A7477D8DD8,C007,direct,2025-05-30 21:41:02 UTC,home,MI,desktop,94,TRUE,FALSE,FALSE,FALSE,,valid
LD6231478F579,Q1AF365299124,CUS40AC506115DC,C005,affiliate,2025-04-18 21:12:42 UTC,life,FL,desktop,34,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
LBDF1BE60DB31,QA816E89DF117,CUS19967253129B,C002,google,2025-01-24 09:28:09 UTC,home,OH,desktop,39,TRUE,FALSE,FALSE,FALSE,,valid
L9753402F7064,Q5A92CB43A9F4,CUS54268522DA36,C005,affiliate,2025-04-04 12:43:11 UTC,life,NY,desktop,92,TRUE,FALSE,FALSE,FALSE,,valid
L7190AEE5A27A,QD2EF0A035D3D,CUS87779A46778D,C006,organic,2025-03-02 14:11:30 UTC,auto,OH,tablet,47,TRUE,FALSE,FALSE,FALSE,,valid
L957B3C9AE919,Q8F29EE221866,CUSF553DCE742E9,C004,meta,2025-05-04 18:56:02 UTC,health,GA,desktop,94,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
L4684ED706588,Q9506E15C24A5,CUSDC728E6DE909,C002,google,2025-05-17 21:51:39 UTC,home,IL,mobile,55,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
LC1F5207866BA,Q0E5A0585A8BE,CUSFFC9F47AC9CD,C004,meta,2025-03-07 21:56:00 UTC,health,TX,desktop,38,TRUE,FALSE,FALSE,FALSE,,valid
LB9FF0726FF72,QFCC5F4E4E1A5,CUS3D21B1BE0327,C007,direct,2025-06-16 22:04:33 UTC,home,PA,mobile,61,TRUE,FALSE,FALSE,FALSE,,valid
LE3B87CB0D231,QA1BC9E22B539,CUSDB498D74017A,C004,meta,2025-05-19 15:19:41 UTC,health,PA,desktop,93,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
L2D4776C161EB,QFED0B3F4195A,CUSC9914AA8849F,C006,organic,2025-01-30 22:41:59 UTC,auto,FL,desktop,45,TRUE,FALSE,FALSE,FALSE,,valid
L80075DE67F83,QD679B3A4F3A0,CUSB3C5BA608937,C007,direct,2025-02-22 12:05:10 UTC,home,CA,desktop,55,TRUE,FALSE,FALSE,FALSE,,valid
L1D8047343DBB,Q638DB202C6E4,CUS3CA5A23D3776,C007,direct,2025-02-26 12:37:31 UTC,home,GA,desktop,36,TRUE,FALSE,FALSE,FALSE,,valid
LADEA7B2454BE,QA8B119E00565,CUS0F4F249B1B61,C007,direct,2025-02-26 15:30:36 UTC,home,GA,desktop,41,TRUE,FALSE,FALSE,FALSE,,valid
L0FC74A826737,QCE3B3F865C4B,CUS214C20C38D8A,C001,google,2025-06-30 19:37:14 UTC,auto,NY,tablet,38,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
LB3EB80A60B74,Q5CF57052B826,CUSECE7177FD2FB,C006,organic,2025-03-20 10:20:49 UTC,auto,GA,tablet,64,TRUE,FALSE,FALSE,FALSE,,valid
L830248AEB1B9,Q07087D641F45,CUSFF7746FE93B4,C004,meta,2025-05-08 11:06:21 UTC,health,NY,tablet,66,TRUE,FALSE,FALSE,FALSE,,valid
LBE13065582C7,Q411B8D92FB43,CUSDC153F14AC22,C004,meta,2025-04-12 08:52:30 UTC,health,MI,desktop,56,TRUE,FALSE,FALSE,FALSE,,valid
LBAAD7AFADB1A,Q2A7F8D48D428,CUS166970C3D7D8,C002,google,2025-01-28 17:54:02 UTC,home,NY,desktop,36,TRUE,FALSE,FALSE,FALSE,,valid
L7AB41ACCF111,Q2B8FFC72F021,CUSDFE27AB3EDC8,C007,direct,2025-06-27 18:40:08 UTC,home,TX,mobile,37,TRUE,FALSE,FALSE,FALSE,,valid
L2C7B0D8E8B57,Q22B28A4BD250,CUS4205E83FB195,C006,organic,2025-06-22 17:49:02 UTC,auto,IL,desktop,45,TRUE,FALSE,FALSE,FALSE,,valid
L953B666A0683,Q78EAD4DAB662,CUS4F531F295257,C003,meta,2025-04-04 07:49:55 UTC,auto,OH,tablet,69,TRUE,FALSE,FALSE,FALSE,,valid
L1D599BBB91EB,Q73AC12E7054D,CUSDC57E498A239,C001,google,2025-05-22 17:35:43 UTC,auto,TX,mobile,69,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L8E5569536B93,QF8C2FEE2D4D7,CUS3EC2317941DA,C006,organic,2025-04-05 11:41:40 UTC,auto,NY,desktop,97,TRUE,FALSE,FALSE,FALSE,,valid
L36499AE524DB,Q69E4C699069C,CUS826FF98947F3,C005,affiliate,2025-02-21 17:12:02 UTC,life,NY,desktop,77,TRUE,FALSE,FALSE,FALSE,,valid
LE97ECD8E6166,QBC6A4BF8F474,CUS96280B790D3A,C006,organic,2025-06-16 11:47:33 UTC,auto,NY,desktop,57,TRUE,FALSE,FALSE,FALSE,,valid
L10AF4EBF951D,QF7B0029F5EBA,CUS9513332362EF,C002,google,2025-03-29 20:29:10 UTC,home,NC,desktop,44,TRUE,FALSE,FALSE,FALSE,,valid
LB887E059A61B,QFFDED9B19968,CUS32CCB5415342,C002,google,2025-03-29 15:47:51 UTC,home,MI,tablet,46,TRUE,FALSE,FALSE,FALSE,,valid
L20C399EFC462,Q8A8E670ED2FD,CUSBD02822D1DBE,C006,organic,2025-01-18 12:54:20 UTC,auto,GA,mobile,75,TRUE,FALSE,FALSE,FALSE,,valid
LE50F36226566,Q458CF0258BD4,CUSEFEB562C27DB,C003,meta,2025-06-08 22:16:47 UTC,auto,IL,desktop,56,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
LE6E637FC9E11,QF2D547090E88,CUSD4E389FEA8DD,C004,meta,2025-06-11 17:37:16 UTC,health,MI,desktop,72,TRUE,FALSE,FALSE,FALSE,,valid
L1DDC56FD1AC3,Q3E6538676401,CUS4569CC580D70,C002,google,2025-02-08 12:37:44 UTC,home,FL,mobile,72,TRUE,FALSE,FALSE,FALSE,,valid
L4931A8472AF6,Q935FBDB86861,CUS46FB59FD2ADC,C005,affiliate,2025-03-12 11:17:40 UTC,life,FL,desktop,51,TRUE,FALSE,FALSE,FALSE,,valid
LFC28B16A602F,QAFC3C980E118,CUS4858CE032EA1,C002,google,2025-06-28 13:39:16 UTC,home,PA,mobile,40,TRUE,FALSE,FALSE,FALSE,,valid
LE12DEE0CA4E4,Q0EC6F7F6049F,CUS2EEE40160A13,C003,meta,2025-02-16 11:41:20 UTC,auto,CA,mobile,79,TRUE,FALSE,FALSE,FALSE,,valid
LF38921E831D6,QDFE1CD9C6138,CUSBB42E1B44F4B,C007,direct,2025-06-27 16:03:40 UTC,home,OH,mobile,43,TRUE,FALSE,FALSE,FALSE,,valid
LE352A7A889ED,QFE052D36B61F,CUS06B8B52E6357,C001,google,2025-04-13 10:07:50 UTC,auto,IL,desktop,88,TRUE,FALSE,FALSE,FALSE,,valid
LA42D063AAA7F,Q83F2B04A4496,CUSAA321F7A74AE,C007,direct,2025-05-18 08:52:13 UTC,home,IL,desktop,63,TRUE,FALSE,FALSE,FALSE,,valid
LC31DA538FB65,QC20FA6402440,CUS155AAF880A69,C002,google,2025-03-28 16:47:30 UTC,home,NC,tablet,94,TRUE,FALSE,FALSE,FALSE,,valid
L0C709A40F272,Q9BFCCEF32712,CUS4EEF5CCC54E2,C002,google,2025-06-11 16:41:39 UTC,home,CA,mobile,98,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
LB59FD430F727,Q0CF47E95C7E3,CUS27D19AD1C743,C003,meta,2025-06-21 12:51:30 UTC,auto,IL,desktop,77,TRUE,FALSE,FALSE,FALSE,,valid
L1D9A5849712B,Q3F285FDA2466,CUS5B1A37C70AA8,C007,direct,2025-05-24 16:34:42 UTC,home,NC,mobile,97,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
L86BEF38CDCCA,QF53F2A8274D7,CUS1E199F5780CB,C001,google,2025-02-11 13:28:37 UTC,auto,NY,mobile,96,TRUE,FALSE,FALSE,FALSE,,valid
LA5DD83FDBD4A,Q6B8F9B4575EB,CUSD43A71F0169E,C002,google,2025-06-29 09:26:20 UTC,home,TX,mobile,81,TRUE,FALSE,FALSE,FALSE,,valid
LB05B8075977A,QF61ED5C302C6,CUS2C9598F270D7,C003,meta,2025-06-04 22:56:51 UTC,auto,MI,mobile,58,TRUE,FALSE,FALSE,FALSE,,valid
L2A6058E2A53C,Q8EC968824947,CUSCFC8B7A3BF13,C006,organic,2025-03-22 08:44:04 UTC,auto,NY,mobile,73,TRUE,FALSE,FALSE,FALSE,,valid
L0DC124FBC84B,Q272F20D7C3FB,CUS107FA1DCFF0F,C001,google,2025-06-23 18:40:44 UTC,auto,PA,mobile,64,TRUE,FALSE,FALSE,FALSE,,valid
LC29726B42E1E,Q0A3FEC6A3274,CUS0C5000F938CE,C007,direct,2025-05-13 08:44:15 UTC,home,GA,tablet,79,TRUE,FALSE,FALSE,FALSE,,valid
LF5C764F2AA22,Q56476279E487,CUS7E92B0925440,C006,organic,2025-06-04 21:16:12 UTC,auto,PA,mobile,96,TRUE,FALSE,FALSE,FALSE,,valid
L1FAB472E155E,Q08EE4A5B6054,CUSB6DF1E4A1216,C005,affiliate,2025-06-14 18:39:29 UTC,life,CA,desktop,40,TRUE,FALSE,FALSE,FALSE,,valid
L92BCB87B82B3,Q405036BDCD86,CUS3A34B87124C9,C002,google,2025-03-09 16:50:29 UTC,home,NC,mobile,75,TRUE,FALSE,FALSE,FALSE,,valid
L7DCF6ADF6E12,Q2509DFB3A6A4,CUS3658854512DD,C006,organic,2025-06-24 14:39:40 UTC,auto,NC,mobile,73,TRUE,FALSE,FALSE,FALSE,,valid
L54ECBC6B2BF8,Q39C7C73A9C2D,CUS4371A735E7A4,C002,google,2025-03-05 20:11:50 UTC,home,NY,mobile,70,TRUE,FALSE,FALSE,FALSE,,valid
LA8FF5D03135D,QC301E57CB2AA,CUS05E3A60AD9DA,C001,google,2025-06-18 14:43:36 UTC,auto,NC,desktop,68,TRUE,FALSE,FALSE,FALSE,,valid
L41448086DC11,Q6F4247DE8353,CUS4B87E7A28E70,C003,meta,2025-03-20 17:24:22 UTC,auto,TX,desktop,49,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L1EE80B3D3406,QCBB4C75A0832,CUS2065718736B9,C003,meta,2025-03-03 22:30:02 UTC,auto,TX,mobile,64,TRUE,FALSE,FALSE,FALSE,,valid
L72FDB875C2AD,QB393B38EC924,CUS76C9099FFB88,C005,affiliate,2025-03-31 10:33:51 UTC,life,NC,desktop,33,TRUE,FALSE,FALSE,FALSE,,valid
L0EACC23E8488,QD990D1DBCA8C,CUS0893DFA9FDB0,C002,google,2025-03-02 22:01:37 UTC,home,FL,tablet,45,TRUE,FALSE,FALSE,FALSE,,valid
LC32430181319,Q4F316FDDB313,CUS04C332E6895D,C006,organic,2025-01-24 12:06:32 UTC,auto,GA,desktop,81,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
LA3A4F84A107A,QDCC83D89D145,CUSC473D4AA4B2E,C002,google,2025-01-11 18:00:56 UTC,home,NC,mobile,86,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
LE4095C25571A,QDE64B9148BE3,CUSDDB95224B906,C006,organic,2025-05-03 07:59:49 UTC,auto,GA,desktop,89,TRUE,FALSE,FALSE,FALSE,,valid
LC845F1E508EB,QA1F0695A718F,CUSF3F5C22FC5D2,C002,google,2025-01-19 15:27:15 UTC,home,NY,desktop,42,FALSE,FALSE,FALSE,TRUE,suspected_fraud,rejected
LA92EC140A7DD,Q3F0265F05530,CUS8E429DCAA206,C004,meta,2025-04-27 18:16:25 UTC,health,IL,mobile,57,TRUE,FALSE,FALSE,FALSE,,valid
LA69580B6FCB9,Q62AA9723D40C,CUSC2E1B9F0A0B2,C005,affiliate,2025-05-08 16:42:40 UTC,life,OH,desktop,92,TRUE,FALSE,FALSE,FALSE,,valid
L56501FE46313,Q7589BD0BE228,CUSD887E9C1A7C8,C004,meta,2025-03-25 09:59:06 UTC,health,CA,mobile,67,TRUE,FALSE,FALSE,FALSE,,valid
L23C8E240B664,Q61057FD0879D,CUS82D40FD386EE,C005,affiliate,2025-06-22 18:16:35 UTC,life,OH,mobile,45,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
L2DDFF1882065,Q0F4D7DBB41B0,CUS06D9F259589C,C001,google,2025-04-23 11:51:40 UTC,auto,PA,mobile,37,TRUE,FALSE,FALSE,FALSE,,valid
LB0047BEAC745,QA859E09B7645,CUS51F12DE9EBD3,C004,meta,2025-05-04 22:59:10 UTC,health,PA,mobile,66,TRUE,FALSE,FALSE,FALSE,,valid
L7148AF80E20B,QAB8D700E6EE0,CUS28BC0C6DFBAB,C001,google,2025-04-19 21:22:38 UTC,auto,TX,mobile,60,TRUE,FALSE,FALSE,FALSE,,valid
LD935C964CCDA,Q5D540633BF99,CUSA2E2E88780BB,C003,meta,2025-05-14 08:37:16 UTC,auto,GA,mobile,75,TRUE,FALSE,FALSE,FALSE,,valid
LE0F3F7013C0B,QC2B5801AB756,CUSFABC013B1820,C003,meta,2025-01-17 08:34:03 UTC,auto,PA,mobile,70,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
L89A76B6DE36C,Q3DD856E7FB90,CUS5EA4E0E31ED8,C005,affiliate,2025-01-03 14:05:01 UTC,life,MI,desktop,56,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
L8971E67CF9FD,QF729CF72CBCC,CUS4A6FE0567D58,C005,affiliate,2025-02-01 22:56:46 UTC,life,IL,mobile,78,TRUE,FALSE,FALSE,FALSE,,valid
LBF9FE1E64839,QB5768BFFEF64,CUS4ABD32630589,C001,google,2025-01-13 17:14:12 UTC,auto,GA,mobile,49,TRUE,FALSE,FALSE,FALSE,,valid
LA7FFA2B5925B,QC09179815FAC,CUS545FEF53B1B8,C004,meta,2025-02-25 12:40:54 UTC,health,CA,mobile,83,TRUE,FALSE,FALSE,FALSE,,valid
LDA074670FA83,QF3FB91C6F659,CUS27114866C6AE,C005,affiliate,2025-02-19 09:22:23 UTC,life,PA,desktop,50,TRUE,FALSE,FALSE,FALSE,,valid
L7B92F58C48B6,Q4F49A6ACAEC5,CUSA249FD238394,C004,meta,2025-03-25 11:37:13 UTC,health,TX,mobile,86,TRUE,FALSE,FALSE,FALSE,,valid
L41A2BAFC200F,Q344C9FE1A10E,CUS8EA028F78C5D,C003,meta,2025-01-29 22:07:02 UTC,auto,CA,mobile,60,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
LE97B953BE4F9,Q134FCA111BB3,CUSF3C7304A0DB6,C007,direct,2025-03-28 18:57:26 UTC,home,OH,mobile,96,FALSE,FALSE,FALSE,TRUE,suspected_fraud,rejected
LD42350CC9B6F,Q75D9E5E96C81,CUS9C5FBFF2F7EC,C005,affiliate,2025-03-09 16:05:39 UTC,life,FL,desktop,79,TRUE,FALSE,FALSE,FALSE,,valid
L0EA304CA64A1,QD55CCB0CF9D7,CUSF1D8E8AF94AF,C005,affiliate,2025-03-07 12:34:56 UTC,life,MI,desktop,79,TRUE,FALSE,FALSE,FALSE,,valid
L3C06BF3489B0,QA9F85425B110,CUS122A8B0B43E4,C003,meta,2025-02-02 08:08:31 UTC,auto,MI,desktop,62,TRUE,FALSE,FALSE,FALSE,,valid
LBBE4891FB90F,QED4F45BB2DB4,CUSCFC807CB18EC,C001,google,2025-02-15 20:07:47 UTC,auto,CA,mobile,76,TRUE,FALSE,FALSE,FALSE,,valid
LD3658614C1BD,QCD0C265F83FC,CUSDD2467A68F74,C006,organic,2025-05-27 22:04:29 UTC,auto,FL,desktop,34,TRUE,FALSE,FALSE,FALSE,,valid
LD32EB0A26B9A,QC64C07D63F96,CUSFB467BF8DE0C,C003,meta,2025-02-04 13:38:09 UTC,auto,FL,mobile,44,TRUE,FALSE,FALSE,FALSE,,valid
LDB43ADD1B979,Q2DCB4A4A0207,CUS54F612830249,C002,google,2025-04-24 20:34:58 UTC,home,NY,desktop,53,TRUE,FALSE,FALSE,FALSE,,valid
LFD239391F7FB,Q023690285C05,CUSAA17EB9A295E,C001,google,2025-02-24 17:53:05 UTC,auto,MI,desktop,51,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
L7758250252DC,Q710ACB837A19,CUSB0A4D06CA9F4,C003,meta,2025-03-07 18:40:32 UTC,auto,OH,desktop,45,TRUE,FALSE,FALSE,FALSE,,valid
L2C97A865FBCD,Q78866820F2E4,CUSEBD94782AA51,C006,organic,2025-04-18 10:43:09 UTC,auto,OH,mobile,61,TRUE,FALSE,FALSE,FALSE,,valid
