event_id,account_id,user_id,event_type,event_timestamp,creative_id,campaign_id,data_origin
evt_acct_001629_trial_signup,acct_001629,usr_001629,TRIAL_SIGNUP,2026-02-10T00:00:00,cr_tiktok_019_001,camp_tiktok_003,SYNTHETIC
evt_acct_000990_trial_signup,acct_000990,usr_000990,TRIAL_SIGNUP,2026-02-10T00:00:00,cr_tiktok_013_002,camp_tiktok_001,SYNTHETIC
evt_acct_000216_trial_signup,acct_000216,usr_000216,TRIAL_SIGNUP,2026-02-10T00:00:00,cr_google_025_002,camp_google_002,SYNTHETIC
evt_acct_000216_onboarding,acct_000216,usr_000216,ONBOARDING_COMPLETED,2026-02-11T00:00:00,cr_google_025_002,camp_google_002,SYNTHETIC
evt_acct_000216_profile,acct_000216,usr_000216,PROFILE_CREATED,2026-02-12T00:00:00,cr_google_025_002,camp_google_002,SYNTHETIC
evt_acct_001111_trial_signup,acct_001111,usr_001111,TRIAL_SIGNUP,2026-02-10T00:00:00,cr_tiktok_014_002,camp_tiktok_001,SYNTHETIC
evt_acct_001111_onboarding,acct_001111,usr_001111,ONBOARDING_COMPLETED,2026-02-11T00:00:00,cr_tiktok_014_002,camp_tiktok_001,SYNTHETIC
evt_acct_001111_profile,acct_001111,usr_001111,PROFILE_CREATED,2026-02-12T00:00:00,cr_tiktok_014_002,camp_tiktok_001,SYNTHETIC
evt_acct_001111_campaign_launched,acct_001111,usr_001111,CAMPAIGN_LAUNCHED,2026-02-19T00:00:00,cr_tiktok_014_002,camp_tiktok_001,SYNTHETIC
evt_acct_001111_first_customer,acct_001111,usr_001111,FIRST_CUSTOMER_ACQUIRED,2026-03-01T00:00:00,cr_tiktok_014_002,camp_tiktok_001,SYNTHETIC
evt_acct_001111_subscription,acct_001111,usr_001111,SUBSCRIPTION_STARTED,2026-03-02T00:00:00,cr_tiktok_014_002,camp_tiktok_001,SYNTHETIC
evt_acct_001100_trial_signup,acct_001100,usr_001100,TRIAL_SIGNUP,2026-02-10T00:00:00,cr_tiktok_014_002,camp_tiktok_001,SYNTHETIC
evt_acct_001100_onboarding,acct_001100,usr_001100,ONBOARDING_COMPLETED,2026-02-12T00:00:00,cr_tiktok_014_002,camp_tiktok_001,SYNTHETIC
evt_acct_001100_profile,acct_001100,usr_001100,PROFILE_CREATED,2026-02-13T00:00:00,cr_tiktok_014_002,camp_tiktok_001,SYNTHETIC
evt_acct_001100_campaign_launched,acct_001100,usr_001100,CAMPAIGN_LAUNCHED,2026-02-16T00:00:00,cr_tiktok_014_002,camp_tiktok_001,SYNTHETIC
evt_acct_000595_trial_signup,acct_000595,usr_000595,TRIAL_SIGNUP,2026-02-10T00:00:00,cr_meta_002_001,camp_meta_001,SYNTHETIC
evt_acct_001547_trial_signup,acct_001547,usr_001547,TRIAL_SIGNUP,2026-02-10T00:00:00,cr_tiktok_018_002,camp_tiktok_002,SYNTHETIC
evt_acct_001587_trial_signup,acct_001587,usr_001587,TRIAL_SIGNUP,2026-02-10T00:00:00,cr_tiktok_018_003,camp_tiktok_002,SYNTHETIC
evt_acct_000642_trial_signup,acct_000642,usr_000642,TRIAL_SIGNUP,2026-02-10T00:00:00,cr_meta_003_002,camp_meta_001,SYNTHETIC
evt_acct_000642_onboarding,acct_000642,usr_000642,ONBOARDING_COMPLETED,2026-02-13T00:00:00,cr_meta_003_002,camp_meta_001,SYNTHETIC
evt_acct_000642_profile,acct_000642,usr_000642,PROFILE_CREATED,2026-02-14T00:00:00,cr_meta_003_002,camp_meta_001,SYNTHETIC
evt_acct_000809_trial_signup,acct_000809,usr_000809,TRIAL_SIGNUP,2026-02-10T00:00:00,cr_meta_008_002,camp_meta_003,SYNTHETIC
evt_acct_000809_onboarding,acct_000809,usr_000809,ONBOARDING_COMPLETED,2026-02-13T00:00:00,cr_meta_008_002,camp_meta_003,SYNTHETIC
evt_acct_000809_profile,acct_000809,usr_000809,PROFILE_CREATED,2026-02-14T00:00:00,cr_meta_008_002,camp_meta_003,SYNTHETIC
evt_acct_000809_campaign_launched,acct_000809,usr_000809,CAMPAIGN_LAUNCHED,2026-02-17T00:00:00,cr_meta_008_002,camp_meta_003,SYNTHETIC
evt_acct_000809_first_customer,acct_000809,usr_000809,FIRST_CUSTOMER_ACQUIRED,2026-03-13T00:00:00,cr_meta_008_002,camp_meta_003,SYNTHETIC
evt_acct_000809_subscription,acct_000809,usr_000809,SUBSCRIPTION_STARTED,2026-03-14T00:00:00,cr_meta_008_002,camp_meta_003,SYNTHETIC
evt_acct_000582_trial_signup,acct_000582,usr_000582,TRIAL_SIGNUP,2026-02-10T00:00:00,cr_meta_001_002,camp_meta_001,SYNTHETIC
evt_acct_000582_onboarding,acct_000582,usr_000582,ONBOARDING_COMPLETED,2026-02-11T00:00:00,cr_meta_001_002,camp_meta_001,SYNTHETIC
evt_acct_000582_profile,acct_000582,usr_000582,PROFILE_CREATED,2026-02-12T00:00:00,cr_meta_001_002,camp_meta_001,SYNTHETIC
evt_acct_000582_campaign_launched,acct_000582,usr_000582,CAMPAIGN_LAUNCHED,2026-02-15T00:00:00,cr_meta_001_002,camp_meta_001,SYNTHETIC
evt_acct_000582_first_customer,acct_000582,usr_000582,FIRST_CUSTOMER_ACQUIRED,2026-03-04T00:00:00,cr_meta_001_002,camp_meta_001,SYNTHETIC
evt_acct_000582_subscription,acct_000582,usr_000582,SUBSCRIPTION_STARTED,2026-03-05T00:00:00,cr_meta_001_002,camp_meta_001,SYNTHETIC
evt_acct_000157_trial_signup,acct_000157,usr_000157,TRIAL_SIGNUP,2026-02-10T00:00:00,cr_google_024_002,camp_google_001,SYNTHETIC
evt_acct_000583_trial_signup,acct_000583,usr_000583,TRIAL_SIGNUP,2026-02-10T00:00:00,cr_meta_001_002,camp_meta_001,SYNTHETIC
evt_acct_000583_onboarding,acct_000583,usr_000583,ONBOARDING_COMPLETED,2026-02-13T00:00:00,cr_meta_001_002,camp_meta_001,SYNTHETIC
evt_acct_001481_trial_signup,acct_001481,usr_001481,TRIAL_SIGNUP,2026-02-11T00:00:00,cr_tiktok_018_001,camp_tiktok_002,SYNTHETIC
evt_acct_001481_onboarding,acct_001481,usr_001481,ONBOARDING_COMPLETED,2026-02-14T00:00:00,cr_tiktok_018_001,camp_tiktok_002,SYNTHETIC
evt_acct_001481_profile,acct_001481,usr_001481,PROFILE_CREATED,2026-02-15T00:00:00,cr_tiktok_018_001,camp_tiktok_002,SYNTHETIC
evt_acct_001481_campaign_launched,acct_001481,usr_001481,CAMPAIGN_LAUNCHED,2026-02-16T00:00:00,cr_tiktok_018_001,camp_tiktok_002,SYNTHETIC
evt_acct_001481_first_customer,acct_001481,usr_001481,FIRST_CUSTOMER_ACQUIRED,2026-02-23T00:00:00,cr_tiktok_018_001,camp_tiktok_002,SYNTHETIC
evt_acct_001481_subscription,acct_001481,usr_001481,SUBSCRIPTION_STARTED,2026-02-25T00:00:00,cr_tiktok_018_001,camp_tiktok_002,SYNTHETIC
evt_acct_001802_trial_signup,acct_001802,usr_001802,TRIAL_SIGNUP,2026-02-11T00:00:00,cr_tiktok_020_002,camp_tiktok_003,SYNTHETIC
evt_acct_001566_trial_signup,acct_001566,usr_001566,TRIAL_SIGNUP,2026-02-11T00:00:00,cr_tiktok_018_003,camp_tiktok_002,SYNTHETIC
evt_acct_001656_trial_signup,acct_001656,usr_001656,TRIAL_SIGNUP,2026-02-11T00:00:00,cr_tiktok_019_001,camp_tiktok_003,SYNTHETIC
evt_acct_001291_trial_signup,acct_001291,usr_001291,TRIAL_SIGNUP,2026-02-11T00:00:00,cr_tiktok_016_003,camp_tiktok_002,SYNTHETIC
evt_acct_001968_trial_signup,acct_001968,usr_001968,TRIAL_SIGNUP,2026-02-11T00:00:00,cr_tiktok_021_003,camp_tiktok_003,SYNTHETIC
evt_acct_000490_trial_signup,acct_000490,usr_000490,TRIAL_SIGNUP,2026-02-11T00:00:00,cr_google_027_003,camp_google_002,SYNTHETIC
evt_acct_000698_trial_signup,acct_000698,usr_000698,TRIAL_SIGNUP,2026-02-11T00:00:00,cr_meta_005_001,camp_meta_002,SYNTHETIC
evt_acct_000698_onboarding,acct_000698,usr_000698,ONBOARDING_COMPLETED,2026-02-14T00:00:00,cr_meta_005_001,camp_meta_002,SYNTHETIC
evt_acct_000698_profile,acct_000698,usr_000698,PROFILE_CREATED,2026-02-15T00:00:00,cr_meta_005_001,camp_meta_002,SYNTHETIC
evt_acct_001610_trial_signup,acct_001610,usr_001610,TRIAL_SIGNUP,2026-02-11T00:00:00,,,SYNTHETIC
evt_acct_000666_trial_signup,acct_000666,usr_000666,TRIAL_SIGNUP,2026-02-11T00:00:00,,,SYNTHETIC
evt_acct_001147_trial_signup,acct_001147,usr_001147,TRIAL_SIGNUP,2026-02-11T00:00:00,cr_tiktok_015_001,camp_tiktok_001,SYNTHETIC
evt_acct_001679_trial_signup,acct_001679,usr_001679,TRIAL_SIGNUP,2026-02-11T00:00:00,cr_tiktok_019_002,camp_tiktok_003,SYNTHETIC
evt_acct_001679_onboarding,acct_001679,usr_001679,ONBOARDING_COMPLETED,2026-02-12T00:00:00,cr_tiktok_019_002,camp_tiktok_003,SYNTHETIC
evt_acct_001954_trial_signup,acct_001954,usr_001954,TRIAL_SIGNUP,2026-02-11T00:00:00,cr_tiktok_021_002,camp_tiktok_003,SYNTHETIC
evt_acct_001207_trial_signup,acct_001207,usr_001207,TRIAL_SIGNUP,2026-02-11T00:00:00,cr_tiktok_015_002,camp_tiktok_001,SYNTHETIC
evt_acct_000475_trial_signup,acct_000475,usr_000475,TRIAL_SIGNUP,2026-02-11T00:00:00,cr_google_027_002,camp_google_002,SYNTHETIC
evt_acct_001254_trial_signup,acct_001254,usr_001254,TRIAL_SIGNUP,2026-02-11T00:00:00,cr_tiktok_016_002,camp_tiktok_002,SYNTHETIC
evt_acct_001273_trial_signup,acct_001273,usr_001273,TRIAL_SIGNUP,2026-02-11T00:00:00,cr_tiktok_016_003,camp_tiktok_002,SYNTHETIC
evt_acct_001569_trial_signup,acct_001569,usr_001569,TRIAL_SIGNUP,2026-02-11T00:00:00,cr_tiktok_018_003,camp_tiktok_002,SYNTHETIC
evt_acct_001569_onboarding,acct_001569,usr_001569,ONBOARDING_COMPLETED,2026-02-12T00:00:00,cr_tiktok_018_003,camp_tiktok_002,SYNTHETIC
evt_acct_001569_profile,acct_001569,usr_001569,PROFILE_CREATED,2026-02-13T00:00:00,cr_tiktok_018_003,camp_tiktok_002,SYNTHETIC
evt_acct_001569_campaign_launched,acct_001569,usr_001569,CAMPAIGN_LAUNCHED,2026-02-19T00:00:00,cr_tiktok_018_003,camp_tiktok_002,SYNTHETIC
evt_acct_000733_trial_signup,acct_000733,usr_000733,TRIAL_SIGNUP,2026-02-11T00:00:00,cr_meta_006_002,camp_meta_002,SYNTHETIC
evt_acct_001466_trial_signup,acct_001466,usr_001466,TRIAL_SIGNUP,2026-02-11T00:00:00,cr_tiktok_018_001,camp_tiktok_002,SYNTHETIC
evt_acct_001109_trial_signup,acct_001109,usr_001109,TRIAL_SIGNUP,2026-02-11T00:00:00,cr_tiktok_014_002,camp_tiktok_001,SYNTHETIC
evt_acct_000967_trial_signup,acct_000967,usr_000967,TRIAL_SIGNUP,2026-02-11T00:00:00,cr_tiktok_013_002,camp_tiktok_001,SYNTHETIC
evt_acct_000510_trial_signup,acct_000510,usr_000510,TRIAL_SIGNUP,2026-02-11T00:00:00,cr_meta_001_001,camp_meta_001,SYNTHETIC
evt_acct_001830_trial_signup,acct_001830,usr_001830,TRIAL_SIGNUP,2026-02-11T00:00:00,cr_tiktok_020_003,camp_tiktok_003,SYNTHETIC
evt_acct_000065_trial_signup,acct_000065,usr_000065,TRIAL_SIGNUP,2026-02-12T00:00:00,cr_google_023_001,camp_google_001,SYNTHETIC
evt_acct_000659_trial_signup,acct_000659,usr_000659,TRIAL_SIGNUP,2026-02-12T00:00:00,cr_meta_004_001,camp_meta_002,SYNTHETIC
evt_acct_000659_onboarding,acct_000659,usr_000659,ONBOARDING_COMPLETED,2026-02-15T00:00:00,cr_meta_004_001,camp_meta_002,SYNTHETIC
evt_acct_000659_profile,acct_000659,usr_000659,PROFILE_CREATED,2026-02-16T00:00:00,cr_meta_004_001,camp_meta_002,SYNTHETIC
evt_acct_001632_trial_signup,acct_001632,usr_001632,TRIAL_SIGNUP,2026-02-12T00:00:00,cr_tiktok_019_001,camp_tiktok_003,SYNTHETIC
evt_acct_000121_trial_signup,acct_000121,usr_000121,TRIAL_SIGNUP,2026-02-12T00:00:00,cr_google_024_001,camp_google_001,SYNTHETIC
evt_acct_000121_onboarding,acct_000121,usr_000121,ONBOARDING_COMPLETED,2026-02-13T00:00:00,cr_google_024_001,camp_google_001,SYNTHETIC
evt_acct_000121_profile,acct_000121,usr_000121,PROFILE_CREATED,2026-02-14T00:00:00,cr_google_024_001,camp_google_001,SYNTHETIC
evt_acct_000121_campaign_launched,acct_000121,usr_000121,CAMPAIGN_LAUNCHED,2026-02-21T00:00:00,cr_google_024_001,camp_google_001,SYNTHETIC
evt_acct_000121_first_customer,acct_000121,usr_000121,FIRST_CUSTOMER_ACQUIRED,2026-03-19T00:00:00,cr_google_024_001,camp_google_001,SYNTHETIC
evt_acct_000121_subscription,acct_000121,usr_000121,SUBSCRIPTION_STARTED,2026-03-20T00:00:00,cr_google_024_001,camp_google_001,SYNTHETIC
evt_acct_000578_trial_signup,acct_000578,usr_000578,TRIAL_SIGNUP,2026-02-12T00:00:00,cr_meta_001_002,camp_meta_001,SYNTHETIC
evt_acct_000670_trial_signup,acct_000670,usr_000670,TRIAL_SIGNUP,2026-02-12T00:00:00,cr_meta_004_002,camp_meta_002,SYNTHETIC
evt_acct_000460_trial_signup,acct_000460,usr_000460,TRIAL_SIGNUP,2026-02-12T00:00:00,cr_google_027_002,camp_google_002,SYNTHETIC
evt_acct_000460_onboarding,acct_000460,usr_000460,ONBOARDING_COMPLETED,2026-02-14T00:00:00,cr_google_027_002,camp_google_002,SYNTHETIC
evt_acct_000460_profile,acct_000460,usr_000460,PROFILE_CREATED,2026-02-15T00:00:00,cr_google_027_002,camp_google_002,SYNTHETIC
evt_acct_000460_campaign_launched,acct_000460,usr_000460,CAMPAIGN_LAUNCHED,2026-02-17T00:00:00,cr_google_027_002,camp_google_002,SYNTHETIC
evt_acct_000460_first_customer,acct_000460,usr_000460,FIRST_CUSTOMER_ACQUIRED,2026-02-20T00:00:00,cr_google_027_002,camp_google_002,SYNTHETIC
evt_acct_000691_trial_signup,acct_000691,usr_000691,TRIAL_SIGNUP,2026-02-12T00:00:00,cr_meta_005_001,camp_meta_002,SYNTHETIC
evt_acct_000023_trial_signup,acct_000023,usr_000023,TRIAL_SIGNUP,2026-02-12T00:00:00,,,SYNTHETIC
evt_acct_001614_trial_signup,acct_001614,usr_001614,TRIAL_SIGNUP,2026-02-12T00:00:00,cr_tiktok_019_001,camp_tiktok_003,SYNTHETIC
evt_acct_001614_onboarding,acct_001614,usr_001614,ONBOARDING_COMPLETED,2026-02-15T00:00:00,cr_tiktok_019_001,camp_tiktok_003,SYNTHETIC
evt_acct_001614_profile,acct_001614,usr_001614,PROFILE_CREATED,2026-02-16T00:00:00,cr_tiktok_019_001,camp_tiktok_003,SYNTHETIC
evt_acct_001469_trial_signup,acct_001469,usr_001469,TRIAL_SIGNUP,2026-02-12T00:00:00,cr_tiktok_018_001,camp_tiktok_002,SYNTHETIC
evt_acct_001736_trial_signup,acct_001736,usr_001736,TRIAL_SIGNUP,2026-02-12T00:00:00,,,SYNTHETIC
evt_acct_001736_onboarding,acct_001736,usr_001736,ONBOARDING_COMPLETED,2026-02-13T00:00:00,,,SYNTHETIC
evt_acct_001736_profile,acct_001736,usr_001736,PROFILE_CREATED,2026-02-14T00:00:00,,,SYNTHETIC
evt_acct_001736_campaign_launched,acct_001736,usr_001736,CAMPAIGN_LAUNCHED,2026-02-22T00:00:00,,,SYNTHETIC
evt_acct_001736_first_customer,acct_001736,usr_001736,FIRST_CUSTOMER_ACQUIRED,2026-03-16T00:00:00,,,SYNTHETIC
evt_acct_001736_subscription,acct_001736,usr_001736,SUBSCRIPTION_STARTED,2026-03-17T00:00:00,,,SYNTHETIC
evt_acct_000283_trial_signup,acct_000283,usr_000283,TRIAL_SIGNUP,2026-02-12T00:00:00,cr_google_026_001,camp_google_002,SYNTHETIC
evt_acct_000283_onboarding,acct_000283,usr_000283,ONBOARDING_COMPLETED,2026-02-14T00:00:00,cr_google_026_001,camp_google_002,SYNTHETIC
evt_acct_000283_profile,acct_000283,usr_000283,PROFILE_CREATED,2026-02-15T00:00:00,cr_google_026_001,camp_google_002,SYNTHETIC
evt_acct_000283_campaign_launched,acct_000283,usr_000283,CAMPAIGN_LAUNCHED,2026-02-24T00:00:00,cr_google_026_001,camp_google_002,SYNTHETIC
evt_acct_001932_trial_signup,acct_001932,usr_001932,TRIAL_SIGNUP,2026-02-12T00:00:00,cr_tiktok_021_002,camp_tiktok_003,SYNTHETIC
evt_acct_001157_trial_signup,acct_001157,usr_001157,TRIAL_SIGNUP,2026-02-12T00:00:00,cr_tiktok_015_001,camp_tiktok_001,SYNTHETIC
evt_acct_001157_onboarding,acct_001157,usr_001157,ONBOARDING_COMPLETED,2026-02-14T00:00:00,cr_tiktok_015_001,camp_tiktok_001,SYNTHETIC
evt_acct_000064_trial_signup,acct_000064,usr_000064,TRIAL_SIGNUP,2026-02-12T00:00:00,cr_google_023_001,camp_google_001,SYNTHETIC
evt_acct_000556_trial_signup,acct_000556,usr_000556,TRIAL_SIGNUP,2026-02-12T00:00:00,cr_meta_001_001,camp_meta_001,SYNTHETIC
evt_acct_000470_trial_signup,acct_000470,usr_000470,TRIAL_SIGNUP,2026-02-12T00:00:00,cr_google_027_002,camp_google_002,SYNTHETIC
evt_acct_000470_onboarding,acct_000470,usr_000470,ONBOARDING_COMPLETED,2026-02-15T00:00:00,cr_google_027_002,camp_google_002,SYNTHETIC
evt_acct_000470_profile,acct_000470,usr_000470,PROFILE_CREATED,2026-02-16T00:00:00,cr_google_027_002,camp_google_002,SYNTHETIC
evt_acct_000470_campaign_launched,acct_000470,usr_000470,CAMPAIGN_LAUNCHED,2026-02-19T00:00:00,cr_google_027_002,camp_google_002,SYNTHETIC
evt_acct_000470_first_customer,acct_000470,usr_000470,FIRST_CUSTOMER_ACQUIRED,2026-02-26T00:00:00,cr_google_027_002,camp_google_002,SYNTHETIC
evt_acct_000470_subscription,acct_000470,usr_000470,SUBSCRIPTION_STARTED,2026-02-27T00:00:00,cr_google_027_002,camp_google_002,SYNTHETIC
evt_acct_001114_trial_signup,acct_001114,usr_001114,TRIAL_SIGNUP,2026-02-12T00:00:00,cr_tiktok_014_003,camp_tiktok_001,SYNTHETIC
evt_acct_001052_trial_signup,acct_001052,usr_001052,TRIAL_SIGNUP,2026-02-12T00:00:00,cr_tiktok_014_001,camp_tiktok_001,SYNTHETIC
evt_acct_001052_onboarding,acct_001052,usr_001052,ONBOARDING_COMPLETED,2026-02-14T00:00:00,cr_tiktok_014_001,camp_tiktok_001,SYNTHETIC
evt_acct_001052_profile,acct_001052,usr_001052,PROFILE_CREATED,2026-02-15T00:00:00,cr_tiktok_014_001,camp_tiktok_001,SYNTHETIC
evt_acct_001052_campaign_launched,acct_001052,usr_001052,CAMPAIGN_LAUNCHED,2026-02-17T00:00:00,cr_tiktok_014_001,camp_tiktok_001,SYNTHETIC
evt_acct_001052_first_customer,acct_001052,usr_001052,FIRST_CUSTOMER_ACQUIRED,2026-03-01T00:00:00,cr_tiktok_014_001,camp_tiktok_001,SYNTHETIC
evt_acct_001052_subscription,acct_001052,usr_001052,SUBSCRIPTION_STARTED,2026-03-02T00:00:00,cr_tiktok_014_001,camp_tiktok_001,SYNTHETIC
evt_acct_001353_trial_signup,acct_001353,usr_001353,TRIAL_SIGNUP,2026-02-12T00:00:00,cr_tiktok_017_001,camp_tiktok_002,SYNTHETIC
evt_acct_001602_trial_signup,acct_001602,usr_001602,TRIAL_SIGNUP,2026-02-12T00:00:00,cr_tiktok_018_003,camp_tiktok_002,SYNTHETIC
evt_acct_001689_trial_signup,acct_001689,usr_001689,TRIAL_SIGNUP,2026-02-12T00:00:00,cr_tiktok_019_002,camp_tiktok_003,SYNTHETIC
evt_acct_000160_trial_signup,acct_000160,usr_000160,TRIAL_SIGNUP,2026-02-12T00:00:00,cr_google_024_003,camp_google_001,SYNTHETIC
evt_acct_000160_onboarding,acct_000160,usr_000160,ONBOARDING_COMPLETED,2026-02-13T00:00:00,cr_google_024_003,camp_google_001,SYNTHETIC
evt_acct_000160_profile,acct_000160,usr_000160,PROFILE_CREATED,2026-02-14T00:00:00,cr_google_024_003,camp_google_001,SYNTHETIC
evt_acct_000160_campaign_launched,acct_000160,usr_000160,CAMPAIGN_LAUNCHED,2026-02-19T00:00:00,cr_google_024_003,camp_google_001,SYNTHETIC
evt_acct_000160_first_customer,acct_000160,usr_000160,FIRST_CUSTOMER_ACQUIRED,2026-03-07T00:00:00,cr_google_024_003,camp_google_001,SYNTHETIC
evt_acct_000160_subscription,acct_000160,usr_000160,SUBSCRIPTION_STARTED,2026-03-08T00:00:00,cr_google_024_003,camp_google_001,SYNTHETIC
evt_acct_000211_trial_signup,acct_000211,usr_000211,TRIAL_SIGNUP,2026-02-12T00:00:00,cr_google_025_002,camp_google_002,SYNTHETIC
evt_acct_000211_onboarding,acct_000211,usr_000211,ONBOARDING_COMPLETED,2026-02-14T00:00:00,cr_google_025_002,camp_google_002,SYNTHETIC
evt_acct_000211_profile,acct_000211,usr_000211,PROFILE_CREATED,2026-02-15T00:00:00,cr_google_025_002,camp_google_002,SYNTHETIC
evt_acct_001078_trial_signup,acct_001078,usr_001078,TRIAL_SIGNUP,2026-02-12T00:00:00,cr_tiktok_014_001,camp_tiktok_001,SYNTHETIC
evt_acct_001976_trial_signup,acct_001976,usr_001976,TRIAL_SIGNUP,2026-02-13T00:00:00,cr_tiktok_021_003,camp_tiktok_003,SYNTHETIC
evt_acct_001718_trial_signup,acct_001718,usr_001718,TRIAL_SIGNUP,2026-02-13T00:00:00,cr_tiktok_020_001,camp_tiktok_003,SYNTHETIC
evt_acct_000018_trial_signup,acct_000018,usr_000018,TRIAL_SIGNUP,2026-02-13T00:00:00,cr_google_022_002,camp_google_001,SYNTHETIC
evt_acct_000900_trial_signup,acct_000900,usr_000900,TRIAL_SIGNUP,2026-02-13T00:00:00,cr_meta_011_001,camp_meta_004,SYNTHETIC
evt_acct_000900_onboarding,acct_000900,usr_000900,ONBOARDING_COMPLETED,2026-02-16T00:00:00,cr_meta_011_001,camp_meta_004,SYNTHETIC
evt_acct_000900_profile,acct_000900,usr_000900,PROFILE_CREATED,2026-02-17T00:00:00,cr_meta_011_001,camp_meta_004,SYNTHETIC
evt_acct_000900_campaign_launched,acct_000900,usr_000900,CAMPAIGN_LAUNCHED,2026-02-24T00:00:00,cr_meta_011_001,camp_meta_004,SYNTHETIC
evt_acct_000900_first_customer,acct_000900,usr_000900,FIRST_CUSTOMER_ACQUIRED,2026-03-20T00:00:00,cr_meta_011_001,camp_meta_004,SYNTHETIC
evt_acct_000900_subscription,acct_000900,usr_000900,SUBSCRIPTION_STARTED,2026-03-21T00:00:00,cr_meta_011_001,camp_meta_004,SYNTHETIC
evt_acct_001264_trial_signup,acct_001264,usr_001264,TRIAL_SIGNUP,2026-02-13T00:00:00,cr_tiktok_016_002,camp_tiktok_002,SYNTHETIC
evt_acct_000589_trial_signup,acct_000589,usr_000589,TRIAL_SIGNUP,2026-02-13T00:00:00,cr_meta_002_001,camp_meta_001,SYNTHETIC
evt_acct_000625_trial_signup,acct_000625,usr_000625,TRIAL_SIGNUP,2026-02-13T00:00:00,cr_meta_002_003,camp_meta_001,SYNTHETIC
evt_acct_000625_onboarding,acct_000625,usr_000625,ONBOARDING_COMPLETED,2026-02-15T00:00:00,cr_meta_002_003,camp_meta_001,SYNTHETIC
evt_acct_001878_trial_signup,acct_001878,usr_001878,TRIAL_SIGNUP,2026-02-13T00:00:00,cr_tiktok_021_001,camp_tiktok_003,SYNTHETIC
evt_acct_000983_trial_signup,acct_000983,usr_000983,TRIAL_SIGNUP,2026-02-13T00:00:00,cr_tiktok_013_002,camp_tiktok_001,SYNTHETIC
evt_acct_000842_trial_signup,acct_000842,usr_000842,TRIAL_SIGNUP,2026-02-13T00:00:00,cr_meta_009_002,camp_meta_003,SYNTHETIC
evt_acct_000842_onboarding,acct_000842,usr_000842,ONBOARDING_COMPLETED,2026-02-16T00:00:00,cr_meta_009_002,camp_meta_003,SYNTHETIC
evt_acct_000842_profile,acct_000842,usr_000842,PROFILE_CREATED,2026-02-17T00:00:00,cr_meta_009_002,camp_meta_003,SYNTHETIC
evt_acct_000842_campaign_launched,acct_000842,usr_000842,CAMPAIGN_LAUNCHED,2026-02-21T00:00:00,cr_meta_009_002,camp_meta_003,SYNTHETIC
evt_acct_000842_first_customer,acct_000842,usr_000842,FIRST_CUSTOMER_ACQUIRED,2026-03-12T00:00:00,cr_meta_009_002,camp_meta_003,SYNTHETIC
evt_acct_000842_subscription,acct_000842,usr_000842,SUBSCRIPTION_STARTED,2026-03-13T00:00:00,cr_meta_009_002,camp_meta_003,SYNTHETIC
evt_acct_001365_trial_signup,acct_001365,usr_001365,TRIAL_SIGNUP,2026-02-13T00:00:00,cr_tiktok_017_001,camp_tiktok_002,SYNTHETIC
evt_acct_000173_trial_signup,acct_000173,usr_000173,TRIAL_SIGNUP,2026-02-13T00:00:00,cr_google_024_003,camp_google_001,SYNTHETIC
evt_acct_000744_trial_signup,acct_000744,usr_000744,TRIAL_SIGNUP,2026-02-13T00:00:00,cr_meta_006_002,camp_meta_002,SYNTHETIC
evt_acct_000744_onboarding,acct_000744,usr_000744,ONBOARDING_COMPLETED,2026-02-14T00:00:00,cr_meta_006_002,camp_meta_002,SYNTHETIC
evt_acct_000744_profile,acct_000744,usr_000744,PROFILE_CREATED,2026-02-15T00:00:00,cr_meta_006_002,camp_meta_002,SYNTHETIC
evt_acct_001886_trial_signup,acct_001886,usr_001886,TRIAL_SIGNUP,2026-02-13T00:00:00,cr_tiktok_021_001,camp_tiktok_003,SYNTHETIC
evt_acct_001167_trial_signup,acct_001167,usr_001167,TRIAL_SIGNUP,2026-02-13T00:00:00,,,SYNTHETIC
evt_acct_001167_onboarding,acct_001167,usr_001167,ONBOARDING_COMPLETED,2026-02-14T00:00:00,,,SYNTHETIC
evt_acct_001167_profile,acct_001167,usr_001167,PROFILE_CREATED,2026-02-15T00:00:00,,,SYNTHETIC
evt_acct_000746_trial_signup,acct_000746,usr_000746,TRIAL_SIGNUP,2026-02-13T00:00:00,cr_meta_006_002,camp_meta_002,SYNTHETIC
evt_acct_001690_trial_signup,acct_001690,usr_001690,TRIAL_SIGNUP,2026-02-13T00:00:00,cr_tiktok_019_002,camp_tiktok_003,SYNTHETIC
evt_acct_001690_onboarding,acct_001690,usr_001690,ONBOARDING_COMPLETED,2026-02-16T00:00:00,cr_tiktok_019_002,camp_tiktok_003,SYNTHETIC
evt_acct_001690_profile,acct_001690,usr_001690,PROFILE_CREATED,2026-02-17T00:00:00,cr_tiktok_019_002,camp_tiktok_003,SYNTHETIC
evt_acct_001115_trial_signup,acct_001115,usr_001115,TRIAL_SIGNUP,2026-02-14T00:00:00,cr_tiktok_014_003,camp_tiktok_001,SYNTHETIC
evt_acct_001115_onboarding,acct_001115,usr_001115,ONBOARDING_COMPLETED,2026-02-15T00:00:00,cr_tiktok_014_003,camp_tiktok_001,SYNTHETIC
evt_acct_001115_profile,acct_001115,usr_001115,PROFILE_CREATED,2026-02-16T00:00:00,cr_tiktok_014_003,camp_tiktok_001,SYNTHETIC
