user_id,account_id,event_name,event_timestamp,feature_name,active_users,activation_event
USR_642224,ACC_00234,integration_connected,2025-06-08 22:06:00,Salesforce,10,False
USR_417372,ACC_00477,login,2024-12-29 13:42:00,Core Platform,13,False
USR_616720,ACC_00670,activation_completed,2025-05-09 23:27:00,Core Platform,2,True
USR_778584,ACC_00116,activation_completed,2024-12-17 08:47:00,Core Platform,14,True
USR_961539,ACC_01075,report_created,2025-01-23 06:51:00,Reporting,21,False
USR_265429,ACC_00818,activation_completed,2025-04-06 18:43:00,Core Platform,17,True
USR_053808,ACC_00735,activation_completed,2025-08-03 20:57:00,Core Platform,8,True
USR_828048,ACC_01117,integration_connected,2024-04-05 01:50:00,Salesforce,20,False
USR_153773,ACC_00465,login,2025-04-23 13:24:00,Core Platform,9,False
USR_446273,ACC_00169,login,2024-11-24 18:33:00,Core Platform,13,False
USR_681219,ACC_00999,workspace_created,2025-05-03 08:38:00,Workspace,4,False
USR_254672,ACC_00762,invite_user,2025-04-21 10:00:00,Collaboration,10,False
USR_993990,ACC_00539,report_created,2024-07-28 00:37:00,Reporting,23,False
USR_497148,ACC_00102,invite_user,2024-11-23 07:04:00,Collaboration,19,False
USR_616732,ACC_00312,api_call,2025-08-02 19:12:00,API,8,False
USR_122277,ACC_00700,invite_user,2025-04-01 23:08:00,Collaboration,16,False
USR_020319,ACC_00097,workspace_created,2025-02-16 23:36:00,Workspace,2,False
USR_144014,ACC_00658,api_call,2025-09-01 11:47:00,API,23,False
USR_225630,ACC_00995,login,2025-09-09 04:59:00,Core Platform,1,False
USR_938219,ACC_00540,api_call,2024-02-14 23:42:00,API,8,False
USR_182149,ACC_00740,feature_used,2024-04-24 00:10:00,Automation,13,False
USR_986835,ACC_00260,feature_used,2025-06-16 18:06:00,Collaboration,24,False
USR_156969,ACC_00697,api_call,2024-10-11 07:50:00,API,1,False
USR_770083,ACC_00220,login,2025-12-21 07:07:00,Core Platform,8,False
USR_738979,ACC_00865,api_call,2025-05-27 21:54:00,API,22,False
USR_906300,ACC_00639,report_created,2024-06-06 21:34:00,Reporting,5,False
USR_677173,ACC_00727,feature_used,2025-10-25 20:49:00,Automation,10,False
USR_287907,ACC_00385,report_created,2024-03-22 17:20:00,Reporting,14,False
USR_016514,ACC_00421,workspace_created,2025-09-25 10:31:00,Workspace,6,False
USR_434597,ACC_00791,integration_connected,2025-07-07 11:43:00,API,7,False
USR_875839,ACC_00742,login,2025-03-22 19:36:00,Core Platform,24,False
USR_555976,ACC_00831,activation_completed,2024-03-01 22:29:00,Core Platform,10,True
USR_360824,ACC_00169,api_call,2025-06-23 07:01:00,API,9,False
USR_612132,ACC_00226,invite_user,2024-12-29 14:06:00,Collaboration,8,False
USR_201219,ACC_00356,api_call,2024-10-27 13:48:00,API,12,False
USR_967511,ACC_00465,login,2025-03-29 03:27:00,Core Platform,2,False
USR_130612,ACC_00645,report_created,2024-05-05 16:07:00,Reporting,6,False
USR_515055,ACC_00625,api_call,2025-04-11 05:04:00,API,21,False
USR_407004,ACC_00083,integration_connected,2024-12-22 02:42:00,Slack,15,False
USR_022138,ACC_00043,api_call,2025-01-14 14:01:00,API,23,False
USR_272402,ACC_00987,report_created,2025-11-28 03:44:00,Reporting,5,False
USR_796415,ACC_00696,integration_connected,2024-09-25 22:08:00,API,13,False
USR_161304,ACC_00054,report_created,2024-09-30 02:00:00,Reporting,13,False
USR_947072,ACC_01024,login,2025-09-12 23:01:00,Core Platform,4,False
USR_782484,ACC_00447,report_created,2025-01-21 23:54:00,Reporting,15,False
USR_138510,ACC_00795,feature_used,2025-12-07 23:30:00,Collaboration,15,False
USR_761892,ACC_00546,report_created,2025-11-20 09:20:00,Reporting,4,False
USR_067269,ACC_00231,login,2024-05-30 11:57:00,Core Platform,9,False
USR_791196,ACC_00817,invite_user,2024-03-15 07:35:00,Collaboration,3,False
USR_665795,ACC_00436,invite_user,2024-05-18 23:01:00,Collaboration,9,False
USR_867037,ACC_00186,login,2024-02-07 08:17:00,Core Platform,20,False
USR_799230,ACC_00268,invite_user,2025-08-18 14:01:00,Collaboration,12,False
USR_580186,ACC_00986,invite_user,2025-03-29 23:13:00,Collaboration,11,False
USR_733129,ACC_00625,api_call,2024-04-01 02:35:00,API,16,False
USR_593766,ACC_00512,activation_completed,2024-09-11 00:36:00,Core Platform,16,True
USR_794232,ACC_00938,integration_connected,2024-01-24 08:20:00,API,7,False
USR_773816,ACC_00302,login,2025-04-30 22:15:00,Core Platform,10,False
USR_338037,ACC_00181,login,2025-09-13 03:03:00,Core Platform,4,False
USR_984266,ACC_00119,login,2024-10-15 13:46:00,Core Platform,10,False
USR_705097,ACC_00123,feature_used,2025-06-26 16:26:00,Collaboration,5,False
USR_536808,ACC_01111,login,2025-01-08 12:55:00,Core Platform,23,False
USR_883831,ACC_01082,login,2025-05-21 08:54:00,Core Platform,19,False
USR_032840,ACC_00485,report_created,2025-12-06 08:18:00,Reporting,21,False
USR_777108,ACC_00567,workspace_created,2024-10-21 07:07:00,Workspace,13,False
USR_278889,ACC_00458,login,2024-12-07 00:41:00,Core Platform,20,False
USR_268074,ACC_00658,api_call,2024-10-03 21:43:00,API,1,False
USR_440092,ACC_00217,report_created,2025-05-10 20:19:00,Reporting,14,False
USR_209796,ACC_00792,report_created,2024-10-29 20:02:00,Reporting,6,False
USR_981621,ACC_00608,feature_used,2025-12-29 12:38:00,Analytics,11,False
USR_787063,ACC_01097,api_call,2025-04-10 07:23:00,API,24,False
USR_109510,ACC_00384,login,2024-10-18 00:07:00,Core Platform,11,False
USR_328669,ACC_00914,feature_used,2024-11-21 16:59:00,Collaboration,9,False
USR_907394,ACC_00200,feature_used,2024-01-07 16:53:00,Analytics,17,False
USR_822721,ACC_00111,api_call,2025-01-01 21:06:00,API,11,False
USR_498229,ACC_00904,login,2025-05-29 10:09:00,Core Platform,8,False
USR_683254,ACC_01066,activation_completed,2024-06-12 15:46:00,Core Platform,19,True
USR_389180,ACC_01078,login,2025-04-14 09:27:00,Core Platform,13,False
USR_091043,ACC_00071,feature_used,2025-02-07 22:51:00,Collaboration,16,False
USR_658814,ACC_00423,integration_connected,2024-09-16 01:28:00,Salesforce,3,False
USR_972746,ACC_00568,feature_used,2025-08-14 13:37:00,Collaboration,4,False
USR_358490,ACC_00344,invite_user,2025-06-18 16:08:00,Collaboration,12,False
USR_128403,ACC_00359,integration_connected,2024-05-15 01:11:00,Slack,6,False
USR_866509,ACC_00449,api_call,2025-07-12 15:33:00,API,18,False
USR_262616,ACC_00030,invite_user,2024-06-15 23:00:00,Collaboration,8,False
USR_760098,ACC_01110,login,2024-06-17 23:14:00,Core Platform,6,False
USR_175135,ACC_00362,feature_used,2025-02-01 01:52:00,Analytics,11,False
USR_055417,ACC_00701,feature_used,2024-05-21 02:35:00,Analytics,19,False
USR_791984,ACC_00948,api_call,2024-02-07 11:16:00,API,18,False
USR_005471,ACC_00200,invite_user,2025-05-13 22:41:00,Collaboration,20,False
USR_987624,ACC_00248,feature_used,2025-07-09 10:12:00,Automation,13,False
USR_613937,ACC_00759,login,2024-11-07 11:28:00,Core Platform,13,False
USR_083715,ACC_01193,api_call,2024-08-23 16:50:00,API,10,False
USR_962367,ACC_00482,api_call,2024-04-01 01:17:00,API,17,False
USR_146603,ACC_01094,workspace_created,2025-07-19 20:23:00,Workspace,9,False
USR_644449,ACC_00021,login,2024-03-22 18:07:00,Core Platform,17,False
USR_244257,ACC_00885,login,2025-02-17 23:58:00,Core Platform,16,False
USR_149220,ACC_01164,login,2024-01-05 09:55:00,Core Platform,16,False
USR_446700,ACC_00895,workspace_created,2025-02-25 18:20:00,Workspace,22,False
USR_672769,ACC_00138,api_call,2024-02-28 02:09:00,API,18,False
USR_988779,ACC_00014,workspace_created,2024-03-28 07:00:00,Workspace,5,False
USR_279239,ACC_00497,invite_user,2025-05-06 03:02:00,Collaboration,19,False
USR_153815,ACC_00671,feature_used,2024-08-22 14:42:00,Collaboration,4,False
USR_293428,ACC_00790,api_call,2025-11-16 23:07:00,API,21,False
USR_686076,ACC_01114,login,2025-04-01 18:27:00,Core Platform,11,False
USR_881056,ACC_00704,login,2025-08-04 15:41:00,Core Platform,7,False
USR_230005,ACC_00322,login,2024-04-16 16:59:00,Core Platform,14,False
USR_221835,ACC_00006,integration_connected,2024-12-17 22:52:00,Slack,9,False
USR_663203,ACC_01119,integration_connected,2024-11-21 16:40:00,API,2,False
USR_654900,ACC_00730,integration_connected,2025-05-22 18:37:00,API,11,False
USR_009740,ACC_00815,feature_used,2024-01-16 06:20:00,Collaboration,6,False
USR_252978,ACC_00873,report_created,2025-03-07 15:01:00,Reporting,6,False
USR_474254,ACC_00961,activation_completed,2025-09-15 16:28:00,Core Platform,15,True
USR_414413,ACC_01020,login,2024-06-18 02:50:00,Core Platform,14,False
USR_239767,ACC_01044,login,2024-07-16 16:51:00,Core Platform,8,False
USR_769503,ACC_00221,feature_used,2024-10-18 10:48:00,Automation,4,False
USR_600968,ACC_00356,invite_user,2025-07-09 23:35:00,Collaboration,7,False
USR_656832,ACC_00045,invite_user,2024-12-15 05:46:00,Collaboration,11,False
USR_097196,ACC_00147,api_call,2025-08-28 11:29:00,API,24,False
USR_944168,ACC_01134,login,2024-07-17 03:50:00,Core Platform,13,False
USR_841919,ACC_00508,api_call,2025-11-23 01:24:00,API,8,False
USR_078958,ACC_00817,login,2025-11-18 11:51:00,Core Platform,3,False
USR_489764,ACC_00679,login,2024-08-13 23:05:00,Core Platform,24,False
USR_127728,ACC_00546,login,2024-07-22 07:31:00,Core Platform,6,False
USR_890988,ACC_00195,activation_completed,2025-07-13 21:10:00,Core Platform,24,True
USR_040188,ACC_00871,api_call,2025-05-22 22:52:00,API,16,False
USR_747423,ACC_00903,login,2025-05-28 19:29:00,Core Platform,18,False
USR_601453,ACC_00189,workspace_created,2024-08-27 00:41:00,Workspace,24,False
USR_709176,ACC_00386,invite_user,2025-04-21 17:21:00,Collaboration,22,False
USR_115168,ACC_01151,api_call,2024-12-15 00:40:00,API,22,False
USR_643650,ACC_01026,login,2025-10-22 06:24:00,Core Platform,20,False
USR_743552,ACC_00786,activation_completed,2025-05-31 14:58:00,Core Platform,7,True
USR_838508,ACC_01152,report_created,2025-04-16 22:46:00,Reporting,21,False
USR_969315,ACC_01053,report_created,2025-07-10 02:13:00,Reporting,20,False
USR_937819,ACC_00738,report_created,2024-12-12 22:54:00,Reporting,8,False
USR_069797,ACC_00669,api_call,2024-06-20 13:17:00,API,3,False
USR_705824,ACC_00779,workspace_created,2025-02-05 17:48:00,Workspace,8,False
USR_634902,ACC_00961,login,2025-02-04 19:34:00,Core Platform,9,False
USR_381618,ACC_01153,integration_connected,2024-11-18 12:10:00,Slack,18,False
USR_105394,ACC_00394,feature_used,2025-04-11 03:00:00,Analytics,7,False
USR_231866,ACC_00361,invite_user,2024-12-08 18:43:00,Collaboration,9,False
USR_516222,ACC_00160,activation_completed,2024-01-26 01:41:00,Core Platform,8,True
USR_817214,ACC_00013,integration_connected,2025-10-09 03:20:00,HubSpot,5,False
USR_594225,ACC_00425,report_created,2025-07-07 22:50:00,Reporting,9,False
USR_493237,ACC_00300,integration_connected,2025-12-24 21:54:00,Salesforce,14,False
USR_602741,ACC_01077,login,2025-04-02 20:38:00,Core Platform,19,False
USR_918589,ACC_00586,feature_used,2025-10-01 22:33:00,Automation,17,False
USR_027666,ACC_00838,integration_connected,2025-04-12 05:55:00,API,15,False
USR_261757,ACC_00250,report_created,2025-12-20 23:30:00,Reporting,7,False
USR_402678,ACC_00548,api_call,2024-05-28 11:34:00,API,14,False
USR_476280,ACC_00972,login,2024-07-15 02:20:00,Core Platform,24,False
USR_143847,ACC_00283,integration_connected,2024-12-26 03:42:00,Salesforce,10,False
USR_665230,ACC_00473,invite_user,2024-06-19 16:53:00,Collaboration,18,False
USR_004643,ACC_00718,integration_connected,2025-02-19 20:07:00,HubSpot,3,False
USR_417705,ACC_00242,login,2024-10-02 09:23:00,Core Platform,4,False
USR_776169,ACC_00712,integration_connected,2024-09-10 04:36:00,HubSpot,7,False
USR_257794,ACC_00738,invite_user,2024-09-11 05:16:00,Collaboration,12,False
USR_813022,ACC_00638,login,2025-05-15 19:55:00,Core Platform,1,False
USR_447083,ACC_00199,integration_connected,2024-04-14 19:39:00,HubSpot,19,False
USR_603325,ACC_00886,feature_used,2024-01-29 05:56:00,Collaboration,11,False
USR_187562,ACC_01006,login,2025-10-15 01:05:00,Core Platform,9,False
USR_359856,ACC_00292,feature_used,2025-01-05 02:38:00,Analytics,2,False
USR_478482,ACC_00132,feature_used,2025-08-15 09:38:00,Automation,14,False
USR_301278,ACC_00614,report_created,2024-02-13 05:07:00,Reporting,12,False
USR_040594,ACC_00210,api_call,2024-06-26 10:54:00,API,5,False
USR_707179,ACC_00371,login,2024-11-16 12:58:00,Core Platform,15,False
USR_255507,ACC_00789,login,2025-01-12 02:04:00,Core Platform,24,False
USR_421024,ACC_00247,integration_connected,2025-10-13 21:14:00,Slack,20,False
USR_056257,ACC_00440,login,2024-04-11 18:52:00,Core Platform,23,False
USR_631396,ACC_00400,integration_connected,2024-11-24 00:55:00,Salesforce,7,False
USR_559670,ACC_00859,integration_connected,2024-04-26 10:35:00,API,20,False
USR_238598,ACC_00964,feature_used,2025-12-18 03:26:00,Analytics,11,False
USR_999732,ACC_01047,activation_completed,2025-04-29 19:46:00,Core Platform,5,True
USR_452733,ACC_00137,feature_used,2025-07-05 13:16:00,Automation,14,False
USR_451357,ACC_00924,activation_completed,2025-03-31 04:32:00,Core Platform,2,True
USR_472749,ACC_00331,login,2025-11-22 02:10:00,Core Platform,7,False
USR_584579,ACC_01074,activation_completed,2025-12-13 07:40:00,Core Platform,1,True
USR_057062,ACC_00640,report_created,2025-10-01 08:20:00,Reporting,13,False
USR_815606,ACC_01106,activation_completed,2024-06-01 07:15:00,Core Platform,10,True
USR_428905,ACC_00482,report_created,2025-09-18 08:58:00,Reporting,14,False
USR_995381,ACC_00385,activation_completed,2024-07-08 03:12:00,Core Platform,16,True
USR_909748,ACC_00994,feature_used,2024-08-29 11:42:00,Collaboration,11,False
USR_139826,ACC_00428,integration_connected,2024-01-12 06:56:00,Salesforce,19,False
USR_440240,ACC_00936,login,2025-08-24 17:14:00,Core Platform,24,False
USR_494199,ACC_00062,report_created,2025-10-24 18:33:00,Reporting,20,False
USR_656066,ACC_00814,feature_used,2024-09-03 05:54:00,Collaboration,24,False
USR_501049,ACC_01090,invite_user,2025-07-22 03:08:00,Collaboration,22,False
USR_811391,ACC_00339,feature_used,2025-09-11 07:51:00,Collaboration,5,False
USR_609628,ACC_01184,report_created,2025-02-23 03:11:00,Reporting,22,False
USR_473032,ACC_00026,activation_completed,2024-12-08 10:23:00,Core Platform,11,True
USR_398838,ACC_00151,invite_user,2025-04-14 22:18:00,Collaboration,20,False
USR_587382,ACC_00377,activation_completed,2024-01-07 09:24:00,Core Platform,22,True
USR_283748,ACC_00377,login,2024-11-26 20:40:00,Core Platform,21,False
USR_917761,ACC_00722,invite_user,2025-10-30 17:11:00,Collaboration,23,False
USR_713556,ACC_01042,feature_used,2024-09-03 20:53:00,Collaboration,12,False
USR_211742,ACC_00122,invite_user,2025-05-24 01:05:00,Collaboration,6,False
USR_620848,ACC_00899,report_created,2024-01-28 16:57:00,Reporting,24,False
USR_246258,ACC_00989,integration_connected,2025-05-16 03:33:00,HubSpot,14,False
USR_512663,ACC_00698,workspace_created,2024-08-27 14:36:00,Workspace,18,False
USR_162836,ACC_01184,login,2025-10-02 03:18:00,Core Platform,9,False
USR_992969,ACC_00116,report_created,2025-06-20 20:55:00,Reporting,5,False
USR_591391,ACC_00886,login,2025-12-03 12:51:00,Core Platform,10,False
USR_969284,ACC_00501,integration_connected,2024-03-11 13:55:00,HubSpot,20,False
USR_168164,ACC_00498,login,2025-07-14 02:02:00,Core Platform,1,False
USR_011074,ACC_00721,login,2024-07-29 07:27:00,Core Platform,16,False
USR_967732,ACC_00957,workspace_created,2025-02-20 01:47:00,Workspace,18,False
USR_940951,ACC_00578,login,2024-06-22 20:37:00,Core Platform,23,False
USR_664586,ACC_00328,login,2024-05-10 18:45:00,Core Platform,4,False
USR_274496,ACC_00320,api_call,2025-09-02 15:06:00,API,21,False
USR_827309,ACC_01145,feature_used,2025-06-08 23:31:00,Collaboration,17,False
USR_368310,ACC_00498,workspace_created,2025-01-15 20:34:00,Workspace,18,False
USR_557907,ACC_00440,workspace_created,2025-01-01 00:52:00,Workspace,2,False
USR_787236,ACC_00679,api_call,2025-01-13 21:05:00,API,8,False
USR_625879,ACC_00828,login,2025-01-19 04:07:00,Core Platform,9,False
USR_527706,ACC_00045,api_call,2025-07-24 03:03:00,API,1,False
USR_164003,ACC_00023,api_call,2025-04-22 12:13:00,API,21,False
USR_309009,ACC_00689,login,2025-10-08 15:08:00,Core Platform,1,False
USR_268526,ACC_00757,invite_user,2025-07-08 21:36:00,Collaboration,20,False
USR_530098,ACC_00590,report_created,2024-06-20 12:29:00,Reporting,21,False
USR_192045,ACC_00356,invite_user,2024-07-09 12:05:00,Collaboration,4,False
USR_858707,ACC_00940,workspace_created,2024-12-31 02:13:00,Workspace,2,False
USR_460954,ACC_00123,api_call,2024-08-19 09:06:00,API,19,False
USR_160524,ACC_00768,integration_connected,2025-05-06 04:50:00,Salesforce,9,False
USR_583431,ACC_00521,workspace_created,2024-06-25 20:08:00,Workspace,20,False
USR_461481,ACC_00441,invite_user,2024-11-21 08:47:00,Collaboration,17,False
USR_921006,ACC_00128,invite_user,2025-07-05 18:29:00,Collaboration,4,False
USR_732669,ACC_00804,integration_connected,2025-01-19 01:25:00,HubSpot,14,False
USR_759200,ACC_00223,invite_user,2024-12-05 19:12:00,Collaboration,3,False
USR_883443,ACC_00649,login,2025-12-10 15:03:00,Core Platform,21,False
USR_916533,ACC_01075,api_call,2025-03-11 05:37:00,API,11,False
USR_340409,ACC_00891,workspace_created,2025-07-09 18:30:00,Workspace,6,False
USR_220180,ACC_00077,activation_completed,2025-01-23 15:36:00,Core Platform,12,True
USR_755461,ACC_01179,report_created,2025-04-20 15:35:00,Reporting,21,False
USR_269878,ACC_00750,invite_user,2025-09-11 04:23:00,Collaboration,2,False
USR_341662,ACC_00998,login,2024-05-26 11:18:00,Core Platform,11,False
USR_679015,ACC_00073,workspace_created,2025-03-01 10:57:00,Workspace,18,False
USR_705101,ACC_01098,api_call,2024-08-29 04:52:00,API,23,False
USR_992670,ACC_00862,feature_used,2025-12-17 20:08:00,Collaboration,5,False
USR_764593,ACC_01062,login,2024-12-01 14:33:00,Core Platform,17,False
USR_220985,ACC_01174,integration_connected,2025-03-12 19:05:00,Slack,5,False
USR_549283,ACC_01010,login,2024-01-28 22:53:00,Core Platform,18,False
USR_874497,ACC_00516,report_created,2025-01-02 13:19:00,Reporting,24,False
USR_661531,ACC_01007,invite_user,2024-11-01 07:15:00,Collaboration,2,False
USR_134525,ACC_01162,report_created,2024-02-15 18:28:00,Reporting,2,False
USR_524407,ACC_01090,report_created,2024-01-02 13:50:00,Reporting,24,False
USR_142122,ACC_00770,login,2024-11-05 01:37:00,Core Platform,24,False
USR_321107,ACC_01150,login,2025-09-09 08:19:00,Core Platform,11,False
USR_228024,ACC_00715,login,2024-09-02 19:55:00,Core Platform,20,False
USR_520991,ACC_00534,invite_user,2025-09-05 13:39:00,Collaboration,1,False
USR_728570,ACC_00206,login,2025-03-01 19:03:00,Core Platform,10,False
USR_752510,ACC_00559,invite_user,2025-03-16 23:14:00,Collaboration,2,False
USR_539432,ACC_01143,feature_used,2024-09-12 17:47:00,Analytics,19,False
USR_058961,ACC_00143,invite_user,2025-07-13 07:21:00,Collaboration,5,False
USR_727137,ACC_01034,login,2024-08-14 03:27:00,Core Platform,12,False
USR_586459,ACC_00772,invite_user,2025-05-18 05:08:00,Collaboration,11,False
USR_069512,ACC_00159,invite_user,2025-12-31 05:07:00,Collaboration,7,False
USR_987803,ACC_00272,feature_used,2025-02-23 10:31:00,Automation,22,False
USR_081361,ACC_00035,activation_completed,2024-08-21 05:15:00,Core Platform,15,True
USR_973388,ACC_00889,login,2024-11-27 17:42:00,Core Platform,21,False
USR_747081,ACC_00431,login,2025-09-14 16:25:00,Core Platform,24,False
USR_072554,ACC_00224,activation_completed,2025-01-15 02:27:00,Core Platform,1,True
USR_098179,ACC_00192,workspace_created,2025-08-14 06:43:00,Workspace,12,False
USR_026992,ACC_00606,login,2025-10-14 02:22:00,Core Platform,2,False
USR_445923,ACC_00404,feature_used,2024-08-25 03:09:00,Automation,18,False
USR_373196,ACC_01087,activation_completed,2024-04-10 14:48:00,Core Platform,17,True
USR_608423,ACC_01151,invite_user,2024-10-05 13:30:00,Collaboration,5,False
USR_261190,ACC_00241,login,2024-05-11 05:22:00,Core Platform,24,False
USR_148064,ACC_01035,feature_used,2025-06-25 08:33:00,Collaboration,8,False
USR_780162,ACC_00073,report_created,2025-02-26 22:02:00,Reporting,8,False
USR_319536,ACC_00529,api_call,2024-10-09 11:32:00,API,13,False
USR_711028,ACC_00694,login,2025-08-12 19:28:00,Core Platform,4,False
USR_143499,ACC_00331,login,2024-01-31 17:32:00,Core Platform,1,False
USR_789184,ACC_00780,api_call,2024-03-05 07:12:00,API,20,False
USR_540104,ACC_00694,login,2025-01-02 05:33:00,Core Platform,18,False
USR_820094,ACC_01121,report_created,2024-06-13 22:03:00,Reporting,9,False
USR_932396,ACC_01125,api_call,2025-01-23 21:45:00,API,1,False
USR_871225,ACC_00981,integration_connected,2024-04-16 04:10:00,Salesforce,4,False
USR_354283,ACC_00949,report_created,2024-08-31 17:14:00,Reporting,23,False
USR_684129,ACC_00406,api_call,2025-03-09 04:05:00,API,9,False
USR_181669,ACC_01042,report_created,2024-02-09 19:38:00,Reporting,16,False
USR_066634,ACC_00435,invite_user,2024-09-27 00:34:00,Collaboration,13,False
USR_932836,ACC_00914,report_created,2024-11-16 09:54:00,Reporting,7,False
USR_456115,ACC_00583,feature_used,2025-08-27 08:33:00,Collaboration,2,False
USR_596973,ACC_00605,report_created,2025-12-04 14:04:00,Reporting,24,False
USR_133802,ACC_00972,feature_used,2024-04-01 18:37:00,Analytics,14,False
USR_531456,ACC_00170,login,2025-11-10 18:49:00,Core Platform,23,False
USR_498243,ACC_01022,feature_used,2025-12-15 08:43:00,Analytics,15,False
USR_440406,ACC_00983,activation_completed,2025-09-01 01:07:00,Core Platform,14,True
USR_557972,ACC_00566,report_created,2025-04-28 22:17:00,Reporting,23,False
USR_540108,ACC_00782,api_call,2024-09-27 08:47:00,API,24,False
USR_066428,ACC_00318,integration_connected,2024-03-20 22:25:00,API,7,False
USR_567827,ACC_00928,feature_used,2024-05-14 02:45:00,Collaboration,5,False
USR_905207,ACC_00143,feature_used,2025-12-17 17:43:00,Collaboration,7,False
USR_824379,ACC_00881,login,2025-12-13 19:13:00,Core Platform,18,False
USR_746213,ACC_00814,login,2025-06-05 04:40:00,Core Platform,15,False
USR_457169,ACC_00296,invite_user,2025-09-20 23:19:00,Collaboration,23,False
USR_955248,ACC_00978,workspace_created,2024-12-31 01:54:00,Workspace,21,False
USR_970316,ACC_00343,report_created,2024-05-22 21:40:00,Reporting,6,False
USR_016769,ACC_00651,feature_used,2025-06-24 05:42:00,Collaboration,17,False
USR_444492,ACC_01028,login,2024-11-07 22:03:00,Core Platform,15,False
USR_315311,ACC_00072,login,2025-01-15 07:34:00,Core Platform,20,False
USR_224759,ACC_00489,activation_completed,2025-03-16 09:00:00,Core Platform,14,True
USR_754525,ACC_00753,feature_used,2025-08-09 14:16:00,Analytics,19,False
USR_545063,ACC_00214,workspace_created,2025-03-21 12:29:00,Workspace,20,False
USR_167844,ACC_00617,login,2025-08-17 21:19:00,Core Platform,9,False
USR_078662,ACC_00772,login,2025-04-16 09:20:00,Core Platform,1,False
USR_557450,ACC_01046,api_call,2024-06-08 08:37:00,API,13,False
USR_349677,ACC_00358,invite_user,2025-11-25 08:46:00,Collaboration,18,False
USR_348883,ACC_00999,workspace_created,2024-06-20 13:02:00,Workspace,7,False
USR_314652,ACC_00772,feature_used,2024-04-23 00:21:00,Analytics,20,False
USR_427368,ACC_00612,integration_connected,2025-08-09 12:49:00,Salesforce,11,False
USR_568785,ACC_00709,login,2025-10-16 14:10:00,Core Platform,10,False
USR_148148,ACC_01187,feature_used,2024-06-29 09:13:00,Analytics,19,False
USR_555852,ACC_00796,feature_used,2024-07-21 19:30:00,Analytics,4,False
USR_766560,ACC_00517,integration_connected,2024-05-05 00:40:00,Slack,8,False
USR_869704,ACC_01193,activation_completed,2025-02-07 09:32:00,Core Platform,7,True
USR_767731,ACC_00831,feature_used,2024-12-18 07:35:00,Analytics,21,False
USR_343764,ACC_00333,workspace_created,2025-02-08 20:25:00,Workspace,17,False
USR_671808,ACC_00733,integration_connected,2024-07-21 17:01:00,API,12,False
USR_354155,ACC_01171,login,2025-05-25 10:42:00,Core Platform,3,False
USR_125890,ACC_00839,login,2024-08-29 07:35:00,Core Platform,16,False
USR_685402,ACC_00917,feature_used,2024-09-13 15:20:00,Analytics,13,False
USR_507123,ACC_00795,login,2024-11-17 17:33:00,Core Platform,7,False
USR_082972,ACC_01027,feature_used,2024-03-25 00:17:00,Collaboration,10,False
USR_984530,ACC_00098,workspace_created,2024-10-05 23:41:00,Workspace,7,False
USR_167319,ACC_00963,invite_user,2025-09-09 14:53:00,Collaboration,15,False
USR_272831,ACC_01082,login,2024-07-21 09:41:00,Core Platform,15,False
USR_938261,ACC_00028,api_call,2024-05-11 07:03:00,API,15,False
USR_261868,ACC_00946,integration_connected,2025-06-29 15:18:00,API,15,False
USR_023092,ACC_00605,activation_completed,2024-06-24 19:14:00,Core Platform,7,True
USR_731764,ACC_00463,report_created,2025-06-18 20:30:00,Reporting,11,False
USR_037581,ACC_00127,invite_user,2024-02-27 00:02:00,Collaboration,23,False
USR_149755,ACC_00383,feature_used,2024-05-20 14:43:00,Automation,2,False
USR_652744,ACC_00809,login,2025-01-07 02:37:00,Core Platform,10,False
USR_375889,ACC_00617,feature_used,2025-10-20 06:09:00,Automation,8,False
USR_973553,ACC_00072,integration_connected,2025-03-18 19:37:00,API,19,False
USR_540878,ACC_00368,workspace_created,2024-04-21 03:03:00,Workspace,17,False
USR_778367,ACC_00040,login,2025-01-16 10:42:00,Core Platform,24,False
USR_538631,ACC_00437,login,2024-02-10 00:21:00,Core Platform,15,False
USR_454436,ACC_01089,report_created,2024-03-02 06:26:00,Reporting,22,False
USR_621249,ACC_00910,feature_used,2024-05-16 12:56:00,Automation,8,False
USR_477872,ACC_01101,api_call,2025-09-04 00:27:00,API,16,False
USR_384681,ACC_00200,integration_connected,2025-10-24 21:51:00,Slack,8,False
USR_749006,ACC_00749,activation_completed,2024-02-15 08:37:00,Core Platform,17,True
USR_248086,ACC_00362,activation_completed,2024-09-14 01:27:00,Core Platform,14,True
USR_493365,ACC_00552,login,2025-12-18 19:03:00,Core Platform,10,False
USR_725602,ACC_01162,login,2024-12-03 00:49:00,Core Platform,12,False
USR_956764,ACC_00995,login,2024-09-30 12:43:00,Core Platform,10,False
USR_483525,ACC_00837,invite_user,2024-12-24 07:29:00,Collaboration,3,False
USR_434596,ACC_01158,login,2025-02-20 02:49:00,Core Platform,19,False
USR_700695,ACC_00599,feature_used,2024-06-01 08:13:00,Automation,17,False
USR_676452,ACC_00066,login,2025-05-18 08:56:00,Core Platform,21,False
USR_973754,ACC_01095,feature_used,2024-08-18 08:45:00,Automation,8,False
USR_348560,ACC_00125,login,2025-01-19 08:16:00,Core Platform,24,False
USR_224048,ACC_00320,api_call,2025-05-14 03:04:00,API,11,False
USR_379358,ACC_01087,report_created,2025-09-07 02:32:00,Reporting,15,False
