customer_id,invoice_id,contract_id,billing_date,billing_amount,payment_status,currency
ACC_00455,INV_0000715,CON_000170,2025-09-06,2666.91,Paid,USD
ACC_01200,INV_0000716,CON_000171,2025-10-06,57117.77,Paid,USD
ACC_01195,INV_0000717,CON_000172,2024-09-10,234603.01,Paid,USD
ACC_00829,INV_0000718,CON_000173,2024-02-28,47753.39,Paid,GBP
ACC_00609,INV_0000719,CON_000174,2024-09-14,1100.41,Paid,USD
ACC_00609,INV_0000720,CON_000174,2024-10-14,1100.41,Paid,GBP
ACC_00609,INV_0000721,CON_000174,2024-11-14,1100.41,Paid,USD
ACC_00609,INV_0000722,CON_000174,2024-12-14,1100.41,Paid,EUR
ACC_00609,INV_0000723,CON_000174,2025-01-14,1100.41,Paid,GBP
ACC_00609,INV_0000724,CON_000174,2025-02-14,1100.41,Paid,USD
ACC_00609,INV_0000725,CON_000174,2025-03-14,1100.41,Paid,GBP
ACC_00609,INV_0000726,CON_000174,2025-04-14,1100.41,Paid,USD
ACC_00609,INV_0000727,CON_000174,2025-05-14,1100.41,Paid,USD
ACC_00609,INV_0000728,CON_000174,2025-06-14,1100.41,Paid,EUR
ACC_00609,INV_0000729,CON_000174,2025-07-14,1100.41,Pending,USD
ACC_00609,INV_0000730,CON_000174,2025-08-14,1100.41,Paid,USD
ACC_00716,INV_0000731,CON_000175,2025-06-09,3394.39,Paid,GBP
ACC_01058,INV_0000732,CON_000176,2026-01-12,1232.3,Paid,USD
ACC_01072,INV_0000733,CON_000177,2025-03-17,7952.74,Paid,GBP
ACC_01072,INV_0000734,CON_000177,2025-04-17,7952.74,Pending,EUR
ACC_01072,INV_0000735,CON_000177,2025-05-17,7952.74,Paid,EUR
ACC_01072,INV_0000736,CON_000177,2025-06-17,7952.74,Paid,USD
ACC_01072,INV_0000737,CON_000177,2025-07-17,7952.74,Paid,EUR
ACC_01072,INV_0000738,CON_000177,2025-08-17,7952.74,Paid,USD
ACC_01072,INV_0000739,CON_000177,2025-09-17,7952.74,Paid,USD
ACC_01072,INV_0000740,CON_000177,2025-10-17,7952.74,Paid,EUR
ACC_01072,INV_0000741,CON_000177,2025-11-17,7952.74,Paid,USD
ACC_01072,INV_0000742,CON_000177,2025-12-17,7952.74,Paid,USD
ACC_01072,INV_0000743,CON_000177,2026-01-17,7952.74,Paid,USD
ACC_00674,INV_0000744,CON_000178,2025-05-16,665.96,Paid,GBP
ACC_00674,INV_0000745,CON_000178,2025-06-16,665.96,Paid,USD
ACC_00674,INV_0000746,CON_000178,2025-07-16,665.96,Paid,EUR
ACC_00674,INV_0000747,CON_000178,2025-08-16,665.96,Paid,USD
ACC_00674,INV_0000748,CON_000178,2025-09-16,665.96,Paid,USD
ACC_00674,INV_0000749,CON_000178,2025-10-16,665.96,Paid,USD
ACC_00674,INV_0000750,CON_000178,2025-11-16,665.96,Paid,USD
ACC_00674,INV_0000751,CON_000178,2025-12-16,665.96,Pending,EUR
ACC_00674,INV_0000752,CON_000178,2026-01-16,665.96,Paid,EUR
ACC_00163,INV_0000753,CON_000179,2025-04-03,604.32,Failed,USD
ACC_00163,INV_0000754,CON_000179,2025-05-03,604.32,Paid,EUR
ACC_00163,INV_0000755,CON_000179,2025-06-03,604.32,Paid,USD
ACC_00163,INV_0000756,CON_000179,2025-07-03,604.32,Paid,EUR
ACC_00163,INV_0000757,CON_000179,2025-08-03,604.32,Paid,GBP
ACC_00163,INV_0000758,CON_000179,2025-09-03,604.32,Paid,USD
ACC_00163,INV_0000759,CON_000179,2025-10-03,604.32,Paid,USD
ACC_00163,INV_0000760,CON_000179,2025-11-03,604.32,Paid,USD
ACC_00163,INV_0000761,CON_000179,2025-12-03,604.32,Paid,USD
ACC_00163,INV_0000762,CON_000179,2026-01-03,604.32,Paid,USD
ACC_00466,INV_0000763,CON_000180,2024-05-31,11435.05,Paid,USD
ACC_00601,INV_0000764,CON_000181,2024-06-15,194.93,Paid,GBP
ACC_00601,INV_0000765,CON_000181,2024-07-15,194.93,Paid,EUR
ACC_00601,INV_0000766,CON_000181,2024-08-15,194.93,Paid,USD
ACC_00601,INV_0000767,CON_000181,2024-09-15,194.93,Paid,GBP
ACC_00601,INV_0000768,CON_000181,2024-10-15,194.93,Paid,USD
ACC_00601,INV_0000769,CON_000181,2024-11-15,194.93,Paid,USD
ACC_00601,INV_0000770,CON_000181,2024-12-15,194.93,Paid,USD
ACC_00601,INV_0000771,CON_000181,2025-01-15,194.93,Paid,USD
ACC_00601,INV_0000772,CON_000181,2025-02-15,194.93,Paid,USD
ACC_00601,INV_0000773,CON_000181,2025-03-15,194.93,Paid,USD
ACC_00601,INV_0000774,CON_000181,2025-04-15,194.93,Paid,USD
ACC_00601,INV_0000775,CON_000181,2025-05-15,194.93,Paid,USD
ACC_01175,INV_0000776,CON_000182,2025-12-05,856.99,Paid,USD
ACC_01175,INV_0000777,CON_000182,2026-01-05,856.99,Paid,USD
ACC_00679,INV_0000778,CON_000183,2024-05-30,333.67,Paid,EUR
ACC_00679,INV_0000779,CON_000183,2024-06-30,333.67,Paid,USD
ACC_00679,INV_0000780,CON_000183,2024-07-30,333.67,Paid,USD
ACC_00679,INV_0000781,CON_000183,2024-08-30,333.67,Paid,EUR
ACC_00679,INV_0000782,CON_000183,2024-09-30,333.67,Paid,USD
ACC_00679,INV_0000783,CON_000183,2024-10-30,333.67,Failed,USD
ACC_00679,INV_0000784,CON_000183,2024-11-30,333.67,Paid,USD
ACC_00679,INV_0000785,CON_000183,2024-12-30,333.67,Paid,EUR
ACC_00679,INV_0000786,CON_000183,2025-01-30,333.67,Paid,USD
ACC_00679,INV_0000787,CON_000183,2025-02-28,333.67,Paid,USD
ACC_00679,INV_0000788,CON_000183,2025-03-30,333.67,Paid,GBP
ACC_00679,INV_0000789,CON_000183,2025-04-30,333.67,Paid,USD
ACC_00231,INV_0000790,CON_000184,2024-08-17,2313.67,Paid,EUR
ACC_00090,INV_0000791,CON_000185,2025-05-30,14511.18,Paid,USD
ACC_00521,INV_0000792,CON_000186,2024-05-31,47730.65,Paid,USD
ACC_00665,INV_0000793,CON_000187,2024-08-06,594.31,Paid,EUR
ACC_00665,INV_0000794,CON_000187,2024-09-06,594.31,Paid,EUR
ACC_00665,INV_0000795,CON_000187,2024-10-06,594.31,Paid,USD
ACC_00665,INV_0000796,CON_000187,2024-11-06,594.31,Paid,USD
ACC_00665,INV_0000797,CON_000187,2024-12-06,594.31,Paid,GBP
ACC_00665,INV_0000798,CON_000187,2025-01-06,594.31,Paid,USD
ACC_00665,INV_0000799,CON_000187,2025-02-06,594.31,Paid,USD
ACC_00665,INV_0000800,CON_000187,2025-03-06,594.31,Paid,GBP
ACC_00665,INV_0000801,CON_000187,2025-04-06,594.31,Paid,USD
ACC_00665,INV_0000802,CON_000187,2025-05-06,594.31,Paid,USD
ACC_00665,INV_0000803,CON_000187,2025-06-06,594.31,Paid,GBP
ACC_00665,INV_0000804,CON_000187,2025-07-06,594.31,Paid,USD
ACC_00110,INV_0000805,CON_000188,2024-07-14,62562.98,Paid,EUR
ACC_01178,INV_0000806,CON_000189,2024-03-25,6514.61,Paid,GBP
ACC_00784,INV_0000807,CON_000190,2025-05-11,1001.1,Paid,USD
ACC_00784,INV_0000808,CON_000190,2025-06-11,1001.1,Paid,GBP
ACC_00784,INV_0000809,CON_000190,2025-07-11,1001.1,Paid,USD
ACC_00784,INV_0000810,CON_000190,2025-08-11,1001.1,Paid,USD
ACC_00784,INV_0000811,CON_000190,2025-09-11,1001.1,Failed,USD
ACC_00784,INV_0000812,CON_000190,2025-10-11,1001.1,Paid,EUR
ACC_00784,INV_0000813,CON_000190,2025-11-11,1001.1,Pending,GBP
ACC_00784,INV_0000814,CON_000190,2025-12-11,1001.1,Paid,USD
ACC_00784,INV_0000815,CON_000190,2026-01-11,1001.1,Paid,USD
ACC_00873,INV_0000816,CON_000192,2025-01-21,745.99,Paid,USD
ACC_00873,INV_0000817,CON_000192,2025-02-21,745.99,Paid,GBP
ACC_00873,INV_0000818,CON_000192,2025-03-21,745.99,Paid,USD
ACC_00873,INV_0000819,CON_000192,2025-04-21,745.99,Paid,EUR
ACC_00873,INV_0000820,CON_000192,2025-05-21,745.99,Paid,USD
ACC_00873,INV_0000821,CON_000192,2025-06-21,745.99,Paid,USD
ACC_00873,INV_0000822,CON_000192,2025-07-21,745.99,Paid,EUR
ACC_00873,INV_0000823,CON_000192,2025-08-21,745.99,Paid,USD
ACC_00873,INV_0000824,CON_000192,2025-09-21,745.99,Paid,USD
ACC_00873,INV_0000825,CON_000192,2025-10-21,745.99,Paid,USD
ACC_00873,INV_0000826,CON_000192,2025-11-21,745.99,Paid,USD
ACC_00873,INV_0000827,CON_000192,2025-12-21,745.99,Failed,USD
ACC_00283,INV_0000828,CON_000193,2024-11-20,1117.2,Paid,USD
ACC_00283,INV_0000829,CON_000193,2024-12-20,1117.2,Paid,EUR
ACC_00283,INV_0000830,CON_000193,2025-01-20,1117.2,Paid,USD
ACC_00283,INV_0000831,CON_000193,2025-02-20,1117.2,Paid,USD
ACC_00283,INV_0000832,CON_000193,2025-03-20,1117.2,Paid,USD
ACC_00283,INV_0000833,CON_000193,2025-04-20,1117.2,Paid,USD
ACC_00283,INV_0000834,CON_000193,2025-05-20,1117.2,Paid,GBP
ACC_00283,INV_0000835,CON_000193,2025-06-20,1117.2,Paid,USD
ACC_00283,INV_0000836,CON_000193,2025-07-20,1117.2,Pending,USD
ACC_00283,INV_0000837,CON_000193,2025-08-20,1117.2,Paid,EUR
ACC_00283,INV_0000838,CON_000193,2025-09-20,1117.2,Paid,USD
ACC_00283,INV_0000839,CON_000193,2025-10-20,1117.2,Pending,USD
ACC_01056,INV_0000840,CON_000194,2024-09-16,285.69,Paid,USD
ACC_01056,INV_0000841,CON_000194,2024-10-16,285.69,Failed,USD
ACC_01056,INV_0000842,CON_000194,2024-11-16,285.69,Paid,GBP
ACC_01056,INV_0000843,CON_000194,2024-12-16,285.69,Paid,USD
ACC_01056,INV_0000844,CON_000194,2025-01-16,285.69,Pending,USD
ACC_01056,INV_0000845,CON_000194,2025-02-16,285.69,Paid,USD
ACC_01056,INV_0000846,CON_000194,2025-03-16,285.69,Paid,EUR
ACC_01056,INV_0000847,CON_000194,2025-04-16,285.69,Failed,EUR
ACC_01056,INV_0000848,CON_000194,2025-05-16,285.69,Paid,USD
ACC_01056,INV_0000849,CON_000194,2025-06-16,285.69,Paid,USD
ACC_01056,INV_0000850,CON_000194,2025-07-16,285.69,Pending,GBP
ACC_01056,INV_0000851,CON_000194,2025-08-16,285.69,Paid,USD
ACC_00851,INV_0000852,CON_000195,2024-07-25,13122.75,Paid,USD
ACC_00214,INV_0000853,CON_000196,2024-09-06,45501.63,Paid,USD
ACC_00349,INV_0000854,CON_000197,2024-09-07,8741.61,Paid,USD
ACC_00234,INV_0000855,CON_000198,2024-06-28,50269.08,Paid,USD
ACC_00234,INV_0000856,CON_000198,2024-07-28,50269.08,Paid,USD
ACC_00234,INV_0000857,CON_000198,2024-08-28,50269.08,Failed,EUR
ACC_00234,INV_0000858,CON_000198,2024-09-28,50269.08,Paid,EUR
ACC_00234,INV_0000859,CON_000198,2024-10-28,50269.08,Paid,GBP
ACC_00234,INV_0000860,CON_000198,2024-11-28,50269.08,Paid,USD
ACC_01087,INV_0000861,CON_000199,2025-12-01,25893.26,Pending,USD
ACC_00779,INV_0000862,CON_000200,2024-07-12,2388.01,Failed,USD
ACC_00779,INV_0000863,CON_000200,2024-08-12,2388.01,Paid,USD
ACC_00779,INV_0000864,CON_000200,2024-09-12,2388.01,Pending,EUR
ACC_00779,INV_0000865,CON_000200,2024-10-12,2388.01,Paid,EUR
ACC_00779,INV_0000866,CON_000200,2024-11-12,2388.01,Paid,USD
ACC_00779,INV_0000867,CON_000200,2024-12-12,2388.01,Paid,USD
ACC_00408,INV_0000868,CON_000201,2025-04-02,1421.59,Paid,USD
ACC_00408,INV_0000869,CON_000201,2025-05-02,1421.59,Paid,GBP
ACC_00408,INV_0000870,CON_000201,2025-06-02,1421.59,Paid,USD
ACC_00408,INV_0000871,CON_000201,2025-07-02,1421.59,Paid,USD
ACC_00408,INV_0000872,CON_000201,2025-08-02,1421.59,Paid,EUR
ACC_00408,INV_0000873,CON_000201,2025-09-02,1421.59,Paid,USD
ACC_00408,INV_0000874,CON_000201,2025-10-02,1421.59,Paid,EUR
ACC_00408,INV_0000875,CON_000201,2025-11-02,1421.59,Paid,USD
ACC_00408,INV_0000876,CON_000201,2025-12-02,1421.59,Paid,EUR
ACC_00408,INV_0000877,CON_000201,2026-01-02,1421.59,Paid,USD
ACC_00725,INV_0000878,CON_000202,2024-04-29,512.22,Paid,GBP
ACC_00725,INV_0000879,CON_000202,2024-05-29,512.22,Paid,USD
ACC_00725,INV_0000880,CON_000202,2024-06-29,512.22,Paid,USD
ACC_00725,INV_0000881,CON_000202,2024-07-29,512.22,Paid,EUR
ACC_00725,INV_0000882,CON_000202,2024-08-29,512.22,Paid,EUR
ACC_00725,INV_0000883,CON_000202,2024-09-29,512.22,Paid,EUR
ACC_00725,INV_0000884,CON_000202,2024-10-29,512.22,Paid,USD
ACC_00725,INV_0000885,CON_000202,2024-11-29,512.22,Paid,GBP
ACC_00725,INV_0000886,CON_000202,2024-12-29,512.22,Paid,GBP
ACC_00725,INV_0000887,CON_000202,2025-01-29,512.22,Paid,EUR
ACC_00725,INV_0000888,CON_000202,2025-02-28,512.22,Paid,GBP
ACC_00725,INV_0000889,CON_000202,2025-03-29,512.22,Paid,USD
ACC_00086,INV_0000890,CON_000203,2025-07-22,24158.95,Paid,USD
ACC_01113,INV_0000891,CON_000204,2025-08-31,3729.54,Paid,USD
ACC_00713,INV_0000892,CON_000205,2025-01-30,1195.77,Paid,EUR
ACC_00713,INV_0000893,CON_000205,2025-02-28,1195.77,Paid,GBP
ACC_00713,INV_0000894,CON_000205,2025-03-30,1195.77,Paid,USD
ACC_00713,INV_0000895,CON_000205,2025-04-30,1195.77,Paid,EUR
ACC_00713,INV_0000896,CON_000205,2025-05-30,1195.77,Paid,GBP
ACC_00713,INV_0000897,CON_000205,2025-06-30,1195.77,Paid,EUR
ACC_00713,INV_0000898,CON_000205,2025-07-30,1195.77,Paid,GBP
ACC_00713,INV_0000899,CON_000205,2025-08-30,1195.77,Paid,USD
ACC_00713,INV_0000900,CON_000205,2025-09-30,1195.77,Paid,USD
ACC_00713,INV_0000901,CON_000205,2025-10-30,1195.77,Paid,USD
ACC_00713,INV_0000902,CON_000205,2025-11-30,1195.77,Paid,EUR
ACC_00713,INV_0000903,CON_000205,2025-12-30,1195.77,Paid,USD
ACC_00373,INV_0000904,CON_000206,2024-05-13,11429.13,Paid,GBP
ACC_00004,INV_0000905,CON_000207,2025-02-24,3523.16,Pending,USD
ACC_00004,INV_0000906,CON_000207,2025-03-24,3523.16,Paid,GBP
ACC_00004,INV_0000907,CON_000207,2025-04-24,3523.16,Paid,USD
ACC_00004,INV_0000908,CON_000207,2025-05-24,3523.16,Failed,GBP
ACC_00004,INV_0000909,CON_000207,2025-06-24,3523.16,Paid,USD
ACC_00004,INV_0000910,CON_000207,2025-07-24,3523.16,Paid,USD
ACC_00004,INV_0000911,CON_000207,2025-08-24,3523.16,Paid,USD
ACC_00004,INV_0000912,CON_000207,2025-09-24,3523.16,Paid,GBP
ACC_00004,INV_0000913,CON_000207,2025-10-24,3523.16,Failed,USD
ACC_00004,INV_0000914,CON_000207,2025-11-24,3523.16,Paid,USD
ACC_00004,INV_0000915,CON_000207,2025-12-24,3523.16,Pending,USD
ACC_00004,INV_0000916,CON_000207,2026-01-24,3523.16,Paid,GBP
ACC_00457,INV_0000917,CON_000208,2024-11-07,17571.47,Pending,GBP
ACC_00457,INV_0000918,CON_000208,2024-12-07,17571.47,Paid,GBP
ACC_00457,INV_0000919,CON_000208,2025-01-07,17571.47,Paid,EUR
ACC_00457,INV_0000920,CON_000208,2025-02-07,17571.47,Paid,USD
ACC_00457,INV_0000921,CON_000208,2025-03-07,17571.47,Paid,USD
ACC_00457,INV_0000922,CON_000208,2025-04-07,17571.47,Paid,USD
ACC_00457,INV_0000923,CON_000208,2025-05-07,17571.47,Paid,USD
ACC_00457,INV_0000924,CON_000208,2025-06-07,17571.47,Paid,USD
ACC_00457,INV_0000925,CON_000208,2025-07-07,17571.47,Paid,USD
ACC_00457,INV_0000926,CON_000208,2025-08-07,17571.47,Paid,USD
ACC_00457,INV_0000927,CON_000208,2025-09-07,17571.47,Paid,GBP
ACC_00457,INV_0000928,CON_000208,2025-10-07,17571.47,Pending,EUR
ACC_00576,INV_0000929,CON_000209,2024-06-25,13338.49,Paid,USD
ACC_00842,INV_0000930,CON_000210,2024-10-23,52217.17,Failed,EUR
ACC_00008,INV_0000931,CON_000211,2025-07-01,45383.03,Paid,USD
ACC_00170,INV_0000932,CON_000212,2024-08-31,250805.0,Paid,USD
ACC_00531,INV_0000933,CON_000213,2024-06-25,1355.77,Paid,EUR
ACC_00531,INV_0000934,CON_000213,2024-07-25,1355.77,Paid,EUR
ACC_00531,INV_0000935,CON_000213,2024-08-25,1355.77,Paid,USD
ACC_00531,INV_0000936,CON_000213,2024-09-25,1355.77,Paid,GBP
ACC_00531,INV_0000937,CON_000213,2024-10-25,1355.77,Pending,USD
ACC_00531,INV_0000938,CON_000213,2024-11-25,1355.77,Paid,USD
ACC_00531,INV_0000939,CON_000213,2024-12-25,1355.77,Paid,GBP
ACC_00531,INV_0000940,CON_000213,2025-01-25,1355.77,Paid,USD
ACC_00531,INV_0000941,CON_000213,2025-02-25,1355.77,Pending,USD
ACC_00531,INV_0000942,CON_000213,2025-03-25,1355.77,Paid,USD
ACC_00531,INV_0000943,CON_000213,2025-04-25,1355.77,Paid,USD
ACC_00531,INV_0000944,CON_000213,2025-05-25,1355.77,Paid,EUR
ACC_01156,INV_0000945,CON_000214,2025-12-01,8201.28,Paid,USD
ACC_00210,INV_0000946,CON_000215,2025-11-02,74467.07,Paid,GBP
ACC_00180,INV_0000947,CON_000216,2024-09-04,839.24,Pending,USD
ACC_00180,INV_0000948,CON_000216,2024-10-04,839.24,Paid,USD
ACC_00180,INV_0000949,CON_000216,2024-11-04,839.24,Paid,GBP
ACC_00180,INV_0000950,CON_000216,2024-12-04,839.24,Paid,USD
ACC_00180,INV_0000951,CON_000216,2025-01-04,839.24,Paid,USD
ACC_00180,INV_0000952,CON_000216,2025-02-04,839.24,Paid,USD
ACC_00180,INV_0000953,CON_000216,2025-03-04,839.24,Pending,USD
ACC_00180,INV_0000954,CON_000216,2025-04-04,839.24,Paid,USD
ACC_00180,INV_0000955,CON_000216,2025-05-04,839.24,Paid,GBP
ACC_00180,INV_0000956,CON_000216,2025-06-04,839.24,Paid,USD
ACC_00180,INV_0000957,CON_000216,2025-07-04,839.24,Paid,USD
ACC_00180,INV_0000958,CON_000216,2025-08-04,839.24,Paid,EUR
ACC_00591,INV_0000959,CON_000217,2024-08-04,5589.94,Pending,USD
ACC_00591,INV_0000960,CON_000217,2024-09-04,5589.94,Paid,EUR
ACC_00591,INV_0000961,CON_000217,2024-10-04,5589.94,Paid,USD
ACC_00591,INV_0000962,CON_000217,2024-11-04,5589.94,Paid,USD
ACC_00591,INV_0000963,CON_000217,2024-12-04,5589.94,Paid,GBP
ACC_00591,INV_0000964,CON_000217,2025-01-04,5589.94,Paid,USD
ACC_00591,INV_0000965,CON_000217,2025-02-04,5589.94,Paid,GBP
ACC_00591,INV_0000966,CON_000217,2025-03-04,5589.94,Paid,EUR
ACC_00591,INV_0000967,CON_000217,2025-04-04,5589.94,Failed,USD
ACC_00591,INV_0000968,CON_000217,2025-05-04,5589.94,Paid,GBP
ACC_00591,INV_0000969,CON_000217,2025-06-04,5589.94,Paid,USD
ACC_00591,INV_0000970,CON_000217,2025-07-04,5589.94,Failed,USD
ACC_00456,INV_0000971,CON_000218,2025-06-26,3506.09,Paid,USD
ACC_00222,INV_0000972,CON_000219,2025-06-07,1139.82,Paid,USD
ACC_00222,INV_0000973,CON_000219,2025-07-07,1139.82,Paid,USD
ACC_00222,INV_0000974,CON_000219,2025-08-07,1139.82,Paid,GBP
ACC_00222,INV_0000975,CON_000219,2025-09-07,1139.82,Paid,EUR
ACC_00222,INV_0000976,CON_000219,2025-10-07,1139.82,Paid,GBP
ACC_00222,INV_0000977,CON_000219,2025-11-07,1139.82,Paid,USD
ACC_00222,INV_0000978,CON_000219,2025-12-07,1139.82,Paid,EUR
ACC_00222,INV_0000979,CON_000219,2026-01-07,1139.82,Paid,USD
ACC_00762,INV_0000980,CON_000220,2025-06-20,50275.11,Paid,USD
ACC_00007,INV_0000981,CON_000221,2025-07-21,27975.42,Paid,USD
ACC_00784,INV_0000982,CON_000222,2024-06-12,858.07,Paid,USD
ACC_00784,INV_0000983,CON_000222,2024-07-12,858.07,Paid,USD
ACC_00784,INV_0000984,CON_000222,2024-08-12,858.07,Paid,USD
ACC_00784,INV_0000985,CON_000222,2024-09-12,858.07,Paid,GBP
ACC_00784,INV_0000986,CON_000222,2024-10-12,858.07,Paid,USD
ACC_00784,INV_0000987,CON_000222,2024-11-12,858.07,Pending,USD
ACC_00784,INV_0000988,CON_000222,2024-12-12,858.07,Paid,USD
ACC_00784,INV_0000989,CON_000222,2025-01-12,858.07,Paid,GBP
ACC_00784,INV_0000990,CON_000222,2025-02-12,858.07,Pending,GBP
ACC_00784,INV_0000991,CON_000222,2025-03-12,858.07,Paid,USD
ACC_00784,INV_0000992,CON_000222,2025-04-12,858.07,Paid,USD
ACC_00784,INV_0000993,CON_000222,2025-05-12,858.07,Paid,EUR
ACC_00460,INV_0000994,CON_000223,2025-04-15,14978.64,Paid,USD
ACC_00905,INV_0000995,CON_000224,2025-12-04,715.52,Paid,USD
ACC_00905,INV_0000996,CON_000224,2026-01-04,715.52,Paid,USD
ACC_00905,INV_0000997,CON_000225,2026-01-09,245.95,Pending,USD
ACC_00002,INV_0000998,CON_000226,2024-04-25,325.47,Pending,USD
ACC_00002,INV_0000999,CON_000226,2024-05-25,325.47,Paid,EUR
ACC_00002,INV_0001000,CON_000226,2024-06-25,325.47,Paid,USD
ACC_00002,INV_0001001,CON_000226,2024-07-25,325.47,Pending,GBP
ACC_00002,INV_0001002,CON_000226,2024-08-25,325.47,Failed,USD
ACC_00002,INV_0001003,CON_000226,2024-09-25,325.47,Paid,USD
ACC_00002,INV_0001004,CON_000226,2024-10-25,325.47,Paid,USD
ACC_00002,INV_0001005,CON_000226,2024-11-25,325.47,Paid,USD
ACC_00002,INV_0001006,CON_000226,2024-12-25,325.47,Paid,USD
ACC_00002,INV_0001007,CON_000226,2025-01-25,325.47,Paid,USD
ACC_00002,INV_0001008,CON_000226,2025-02-25,325.47,Paid,USD
ACC_00002,INV_0001009,CON_000226,2025-03-25,325.47,Paid,EUR
ACC_00288,INV_0001010,CON_000227,2024-11-18,14507.58,Paid,EUR
ACC_00820,INV_0001011,CON_000228,2025-04-20,38467.76,Paid,GBP
ACC_01102,INV_0001012,CON_000229,2025-03-31,2680.41,Pending,USD
ACC_01102,INV_0001013,CON_000229,2025-04-30,2680.41,Paid,USD
ACC_01102,INV_0001014,CON_000229,2025-05-31,2680.41,Paid,GBP
ACC_01102,INV_0001015,CON_000229,2025-06-30,2680.41,Paid,USD
ACC_01102,INV_0001016,CON_000229,2025-07-31,2680.41,Paid,USD
ACC_01102,INV_0001017,CON_000229,2025-08-31,2680.41,Paid,USD
ACC_01102,INV_0001018,CON_000229,2025-09-30,2680.41,Paid,EUR
ACC_01102,INV_0001019,CON_000229,2025-10-31,2680.41,Paid,GBP
ACC_01102,INV_0001020,CON_000229,2025-11-30,2680.41,Paid,USD
ACC_01102,INV_0001021,CON_000229,2025-12-31,2680.41,Paid,USD
ACC_00465,INV_0001022,CON_000230,2026-01-11,5555.97,Paid,USD
ACC_00473,INV_0001023,CON_000231,2025-06-26,153338.07,Paid,EUR
ACC_00760,INV_0001024,CON_000232,2025-12-04,484.42,Paid,USD
ACC_00760,INV_0001025,CON_000232,2026-01-04,484.42,Pending,USD
ACC_00232,INV_0001026,CON_000233,2025-06-14,3364.47,Paid,USD
ACC_00496,INV_0001027,CON_000234,2024-12-18,1209.55,Paid,GBP
ACC_00496,INV_0001028,CON_000234,2025-01-18,1209.55,Paid,EUR
ACC_00496,INV_0001029,CON_000234,2025-02-18,1209.55,Paid,USD
ACC_00496,INV_0001030,CON_000234,2025-03-18,1209.55,Paid,EUR
ACC_00496,INV_0001031,CON_000234,2025-04-18,1209.55,Paid,EUR
ACC_00496,INV_0001032,CON_000234,2025-05-18,1209.55,Paid,GBP
ACC_00105,INV_0001033,CON_000235,2024-08-04,6558.41,Paid,EUR
ACC_00105,INV_0001034,CON_000235,2024-09-04,6558.41,Paid,EUR
ACC_00105,INV_0001035,CON_000235,2024-10-04,6558.41,Paid,USD
ACC_00105,INV_0001036,CON_000235,2024-11-04,6558.41,Paid,EUR
ACC_00105,INV_0001037,CON_000235,2024-12-04,6558.41,Paid,USD
ACC_00105,INV_0001038,CON_000235,2025-01-04,6558.41,Paid,USD
ACC_00105,INV_0001039,CON_000235,2025-02-04,6558.41,Paid,USD
ACC_00105,INV_0001040,CON_000235,2025-03-04,6558.41,Paid,EUR
ACC_00105,INV_0001041,CON_000235,2025-04-04,6558.41,Paid,USD
ACC_00105,INV_0001042,CON_000235,2025-05-04,6558.41,Paid,USD
ACC_00105,INV_0001043,CON_000235,2025-06-04,6558.41,Pending,EUR
ACC_00105,INV_0001044,CON_000235,2025-07-04,6558.41,Paid,USD
ACC_00274,INV_0001045,CON_000236,2025-05-21,815.45,Paid,EUR
ACC_00274,INV_0001046,CON_000236,2025-06-21,815.45,Paid,USD
ACC_00274,INV_0001047,CON_000236,2025-07-21,815.45,Paid,USD
ACC_00274,INV_0001048,CON_000236,2025-08-21,815.45,Pending,USD
ACC_00274,INV_0001049,CON_000236,2025-09-21,815.45,Paid,USD
ACC_00274,INV_0001050,CON_000236,2025-10-21,815.45,Failed,USD
ACC_00274,INV_0001051,CON_000236,2025-11-21,815.45,Paid,GBP
ACC_00274,INV_0001052,CON_000236,2025-12-21,815.45,Paid,USD
ACC_00274,INV_0001053,CON_000236,2026-01-21,815.45,Paid,EUR
ACC_00438,INV_0001054,CON_000237,2025-01-26,3107.9,Paid,USD
ACC_00438,INV_0001055,CON_000237,2025-02-26,3107.9,Paid,USD
ACC_00438,INV_0001056,CON_000237,2025-03-26,3107.9,Paid,USD
ACC_00438,INV_0001057,CON_000237,2025-04-26,3107.9,Pending,USD
ACC_00438,INV_0001058,CON_000237,2025-05-26,3107.9,Paid,GBP
ACC_00438,INV_0001059,CON_000237,2025-06-26,3107.9,Paid,GBP
ACC_00438,INV_0001060,CON_000237,2025-07-26,3107.9,Paid,USD
ACC_00438,INV_0001061,CON_000237,2025-08-26,3107.9,Paid,USD
ACC_00438,INV_0001062,CON_000237,2025-09-26,3173.6,Paid,EUR
ACC_00438,INV_0001063,CON_000237,2025-10-26,3107.9,Pending,USD
ACC_00438,INV_0001064,CON_000237,2025-11-26,3107.9,Paid,GBP
ACC_00438,INV_0001065,CON_000237,2025-12-26,3107.9,Pending,USD
ACC_00749,INV_0001066,CON_000238,2024-10-14,751.72,Pending,USD
ACC_00749,INV_0001067,CON_000238,2024-11-14,751.72,Paid,USD
ACC_00749,INV_0001068,CON_000238,2024-12-14,751.72,Paid,USD
ACC_00749,INV_0001069,CON_000238,2025-01-14,751.72,Paid,USD
ACC_00749,INV_0001070,CON_000238,2025-02-14,751.72,Paid,GBP
ACC_00749,INV_0001071,CON_000238,2025-03-14,751.72,Paid,USD
ACC_00749,INV_0001072,CON_000238,2025-04-14,751.72,Paid,GBP
