account_id,user_id,signup_date,channel,campaign_id,ad_group_id,creative_id,persona_segment,subscription_tier,is_missing_attribution,data_origin
acct_000269,usr_000269,2026-02-17,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000375,usr_000375,2026-02-17,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000255,usr_000255,2026-02-17,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000253,usr_000253,2026-02-17,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000393,usr_000393,2026-02-17,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001362,usr_001362,2026-02-17,,,,,GROWTH_MINDED,,True,SYNTHETIC
acct_000408,usr_000408,2026-02-17,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001943,usr_001943,2026-02-17,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000407,usr_000407,2026-02-17,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000994,usr_000994,2026-02-17,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000295,usr_000295,2026-02-17,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000403,usr_000403,2026-02-17,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000251,usr_000251,2026-02-17,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000361,usr_000361,2026-02-17,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000354,usr_000354,2026-02-17,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000286,usr_000286,2026-02-17,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000246,usr_000246,2026-02-17,,,,,DELIVERY_HEAVY,,True,SYNTHETIC
acct_000353,usr_000353,2026-02-17,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000400,usr_000400,2026-02-17,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000366,usr_000366,2026-02-17,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000285,usr_000285,2026-02-17,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000542,usr_000542,2026-02-17,META,camp_meta_001,ag_meta_001_001,cr_meta_001_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000397,usr_000397,2026-02-17,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000396,usr_000396,2026-02-17,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001917,usr_001917,2026-02-17,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000417,usr_000417,2026-02-17,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000022,usr_000022,2026-02-18,GOOGLE_SEARCH,camp_google_001,ag_google_001_001,cr_google_022_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001664,usr_001664,2026-02-18,TIKTOK,camp_tiktok_003,ag_tiktok_003_001,cr_tiktok_019_002,NEW_OWNER,,False,SYNTHETIC
acct_000015,usr_000015,2026-02-18,GOOGLE_SEARCH,camp_google_001,ag_google_001_001,cr_google_022_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001244,usr_001244,2026-02-18,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001095,usr_001095,2026-02-18,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_002,COMMUNITY_FOCUSED,,False,SYNTHETIC
acct_000329,usr_000329,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000281,usr_000281,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000437,usr_000437,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000313,usr_000313,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000317,usr_000317,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000319,usr_000319,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000321,usr_000321,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000690,usr_000690,2026-02-18,,,,,NEW_OWNER,,True,SYNTHETIC
acct_000427,usr_000427,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000326,usr_000326,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000415,usr_000415,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000330,usr_000330,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000331,usr_000331,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000332,usr_000332,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000333,usr_000333,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000334,usr_000334,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001031,usr_001031,2026-02-18,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000335,usr_000335,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000413,usr_000413,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000345,usr_000345,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000412,usr_000412,2026-02-18,,,,,SCRAPPY_INDEPENDENT,,True,SYNTHETIC
acct_000351,usr_000351,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000377,usr_000377,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000378,usr_000378,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000117,usr_000117,2026-02-18,GOOGLE_SEARCH,camp_google_001,ag_google_001_003,cr_google_024_001,NEW_OWNER,,False,SYNTHETIC
acct_000387,usr_000387,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000389,usr_000389,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000391,usr_000391,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000273,usr_000273,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000272,usr_000272,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000708,usr_000708,2026-02-18,META,camp_meta_002,ag_meta_002_002,cr_meta_005_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001066,usr_001066,2026-02-18,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000895,usr_000895,2026-02-18,META,camp_meta_004,ag_meta_004_002,cr_meta_011_001,NEW_OWNER,,False,SYNTHETIC
acct_000534,usr_000534,2026-02-18,META,camp_meta_001,ag_meta_001_001,cr_meta_001_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000250,usr_000250,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000256,usr_000256,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000261,usr_000261,2026-02-18,,,,,DELIVERY_HEAVY,,True,SYNTHETIC
acct_000650,usr_000650,2026-02-18,META,camp_meta_002,ag_meta_002_001,cr_meta_004_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000998,usr_000998,2026-02-18,,,,,DELIVERY_HEAVY,,True,SYNTHETIC
acct_000267,usr_000267,2026-02-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001061,usr_001061,2026-02-19,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001326,usr_001326,2026-02-19,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001952,usr_001952,2026-02-19,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001757,usr_001757,2026-02-19,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000240,usr_000240,2026-02-19,GOOGLE_SEARCH,camp_google_002,ag_google_002_001,cr_google_025_003,GROWTH_MINDED,,False,SYNTHETIC
acct_001890,usr_001890,2026-02-19,,,,,GROWTH_MINDED,,True,SYNTHETIC
acct_001047,usr_001047,2026-02-19,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000219,usr_000219,2026-02-19,GOOGLE_SEARCH,camp_google_002,ag_google_002_001,cr_google_025_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001243,usr_001243,2026-02-19,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000193,usr_000193,2026-02-19,GOOGLE_SEARCH,camp_google_002,ag_google_002_001,cr_google_025_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000860,usr_000860,2026-02-19,META,camp_meta_004,ag_meta_004_001,cr_meta_010_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000280,usr_000280,2026-02-19,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001242,usr_001242,2026-02-19,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000249,usr_000249,2026-02-19,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001955,usr_001955,2026-02-20,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000223,usr_000223,2026-02-20,GOOGLE_SEARCH,camp_google_002,ag_google_002_001,cr_google_025_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001743,usr_001743,2026-02-20,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001887,usr_001887,2026-02-20,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000616,usr_000616,2026-02-20,META,camp_meta_001,ag_meta_001_002,cr_meta_002_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000969,usr_000969,2026-02-20,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000740,usr_000740,2026-02-20,META,camp_meta_002,ag_meta_002_003,cr_meta_006_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001565,usr_001565,2026-02-20,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_003,NEW_OWNER,,False,SYNTHETIC
acct_000564,usr_000564,2026-02-20,META,camp_meta_001,ag_meta_001_001,cr_meta_001_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000496,usr_000496,2026-02-20,,,,,SCRAPPY_INDEPENDENT,,True,SYNTHETIC
acct_000706,usr_000706,2026-02-20,META,camp_meta_002,ag_meta_002_002,cr_meta_005_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000439,usr_000439,2026-02-20,,,,,SCRAPPY_INDEPENDENT,,True,SYNTHETIC
acct_000619,usr_000619,2026-02-20,META,camp_meta_001,ag_meta_001_002,cr_meta_002_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000532,usr_000532,2026-02-21,META,camp_meta_001,ag_meta_001_001,cr_meta_001_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000633,usr_000633,2026-02-21,META,camp_meta_001,ag_meta_001_003,cr_meta_003_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001180,usr_001180,2026-02-21,TIKTOK,camp_tiktok_001,ag_tiktok_001_003,cr_tiktok_015_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001762,usr_001762,2026-02-21,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001750,usr_001750,2026-02-21,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001221,usr_001221,2026-02-21,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_001,COMMUNITY_FOCUSED,,False,SYNTHETIC
acct_000614,usr_000614,2026-02-21,META,camp_meta_001,ag_meta_001_002,cr_meta_002_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000577,usr_000577,2026-02-21,META,camp_meta_001,ag_meta_001_001,cr_meta_001_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001589,usr_001589,2026-02-21,,,,,NEW_OWNER,,True,SYNTHETIC
acct_001628,usr_001628,2026-02-21,TIKTOK,camp_tiktok_003,ag_tiktok_003_001,cr_tiktok_019_001,NEW_OWNER,,False,SYNTHETIC
acct_000448,usr_000448,2026-02-21,GOOGLE_SEARCH,camp_google_002,ag_google_002_003,cr_google_027_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000487,usr_000487,2026-02-21,GOOGLE_SEARCH,camp_google_002,ag_google_002_003,cr_google_027_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000941,usr_000941,2026-02-21,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001315,usr_001315,2026-02-21,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001286,usr_001286,2026-02-21,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000189,usr_000189,2026-02-21,GOOGLE_SEARCH,camp_google_002,ag_google_002_001,cr_google_025_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000206,usr_000206,2026-02-21,GOOGLE_SEARCH,camp_google_002,ag_google_002_001,cr_google_025_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000074,usr_000074,2026-02-21,GOOGLE_SEARCH,camp_google_001,ag_google_001_002,cr_google_023_002,NEW_OWNER,,False,SYNTHETIC
acct_001266,usr_001266,2026-02-21,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001402,usr_001402,2026-02-21,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000776,usr_000776,2026-02-21,,,,,DELIVERY_HEAVY,,True,SYNTHETIC
acct_001426,usr_001426,2026-02-21,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000305,usr_000305,2026-02-21,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001816,usr_001816,2026-02-21,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001048,usr_001048,2026-02-21,,,,,DELIVERY_HEAVY,,True,SYNTHETIC
acct_001847,usr_001847,2026-02-21,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001512,usr_001512,2026-02-21,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000290,usr_000290,2026-02-21,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001036,usr_001036,2026-02-21,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000939,usr_000939,2026-02-21,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001250,usr_001250,2026-02-22,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001304,usr_001304,2026-02-22,,,,,SCRAPPY_INDEPENDENT,,True,SYNTHETIC
acct_000504,usr_000504,2026-02-22,META,camp_meta_001,ag_meta_001_001,cr_meta_001_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001661,usr_001661,2026-02-22,TIKTOK,camp_tiktok_003,ag_tiktok_003_001,cr_tiktok_019_002,NEW_OWNER,,False,SYNTHETIC
acct_000528,usr_000528,2026-02-22,,,,,SCRAPPY_INDEPENDENT,,True,SYNTHETIC
acct_000835,usr_000835,2026-02-22,META,camp_meta_003,ag_meta_003_002,cr_meta_008_003,NEW_OWNER,,False,SYNTHETIC
acct_001698,usr_001698,2026-02-22,TIKTOK,camp_tiktok_003,ag_tiktok_003_001,cr_tiktok_019_002,NEW_OWNER,,False,SYNTHETIC
acct_001422,usr_001422,2026-02-22,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000660,usr_000660,2026-02-22,META,camp_meta_002,ag_meta_002_001,cr_meta_004_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001427,usr_001427,2026-02-22,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000777,usr_000777,2026-02-22,META,camp_meta_003,ag_meta_003_001,cr_meta_007_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001430,usr_001430,2026-02-22,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000165,usr_000165,2026-02-22,GOOGLE_SEARCH,camp_google_001,ag_google_001_003,cr_google_024_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000498,usr_000498,2026-02-22,GOOGLE_SEARCH,camp_google_002,ag_google_002_003,cr_google_027_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000886,usr_000886,2026-02-22,META,camp_meta_004,ag_meta_004_001,cr_meta_010_002,NEW_OWNER,,False,SYNTHETIC
acct_000195,usr_000195,2026-02-22,GOOGLE_SEARCH,camp_google_002,ag_google_002_001,cr_google_025_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000885,usr_000885,2026-02-22,,,,,NEW_OWNER,,True,SYNTHETIC
acct_001760,usr_001760,2026-02-22,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001042,usr_001042,2026-02-22,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_003,COMMUNITY_FOCUSED,,False,SYNTHETIC
acct_001989,usr_001989,2026-02-22,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_003,GROWTH_MINDED,,False,SYNTHETIC
acct_000395,usr_000395,2026-02-22,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001973,usr_001973,2026-02-22,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_003,GROWTH_MINDED,,False,SYNTHETIC
acct_001581,usr_001581,2026-02-23,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_003,NEW_OWNER,,False,SYNTHETIC
acct_001775,usr_001775,2026-02-23,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000828,usr_000828,2026-02-23,META,camp_meta_003,ag_meta_003_002,cr_meta_008_003,NEW_OWNER,,False,SYNTHETIC
acct_000810,usr_000810,2026-02-23,,,,,GROWTH_MINDED,,True,SYNTHETIC
acct_001905,usr_001905,2026-02-23,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001560,usr_001560,2026-02-23,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_003,NEW_OWNER,,False,SYNTHETIC
acct_001015,usr_001015,2026-02-23,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001771,usr_001771,2026-02-23,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001828,usr_001828,2026-02-23,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000306,usr_000306,2026-02-23,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001871,usr_001871,2026-02-23,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001497,usr_001497,2026-02-23,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000059,usr_000059,2026-02-23,GOOGLE_SEARCH,camp_google_001,ag_google_001_002,cr_google_023_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001901,usr_001901,2026-02-23,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001761,usr_001761,2026-02-23,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000014,usr_000014,2026-02-23,GOOGLE_SEARCH,camp_google_001,ag_google_001_001,cr_google_022_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001306,usr_001306,2026-02-23,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001339,usr_001339,2026-02-23,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000480,usr_000480,2026-02-23,GOOGLE_SEARCH,camp_google_002,ag_google_002_003,cr_google_027_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000005,usr_000005,2026-02-23,GOOGLE_SEARCH,camp_google_001,ag_google_001_001,cr_google_022_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000469,usr_000469,2026-02-23,GOOGLE_SEARCH,camp_google_002,ag_google_002_003,cr_google_027_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000478,usr_000478,2026-02-23,GOOGLE_SEARCH,camp_google_002,ag_google_002_003,cr_google_027_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000599,usr_000599,2026-02-24,META,camp_meta_001,ag_meta_001_002,cr_meta_002_001,NEW_OWNER,,False,SYNTHETIC
acct_001190,usr_001190,2026-02-24,TIKTOK,camp_tiktok_001,ag_tiktok_001_003,cr_tiktok_015_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
