date,channel,campaign_id,campaign_name,ad_group_id,ad_group_name,creative_id,persona_segment,impressions,clicks,spend_usd,landing_page_views,trial_signups,data_origin
2026-03-29,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_001,GROWTH_MINDED,3507,40,16.53,35,1,SYNTHETIC
2026-01-05,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3616,61,16.53,55,1,SYNTHETIC
2026-01-06,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3317,54,16.53,49,1,SYNTHETIC
2026-01-07,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3473,53,16.53,47,1,SYNTHETIC
2026-01-08,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3209,56,16.53,51,2,SYNTHETIC
2026-01-09,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3883,52,16.53,47,1,SYNTHETIC
2026-01-10,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3408,75,16.53,63,2,SYNTHETIC
2026-01-11,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3219,67,16.53,59,2,SYNTHETIC
2026-01-12,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3190,61,16.53,54,2,SYNTHETIC
2026-01-13,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,2810,53,16.53,48,2,SYNTHETIC
2026-01-14,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3031,34,16.53,29,1,SYNTHETIC
2026-01-15,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3581,69,16.53,62,3,SYNTHETIC
2026-01-16,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,2822,56,16.53,48,1,SYNTHETIC
2026-01-17,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,2667,61,16.53,53,1,SYNTHETIC
2026-01-18,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,2536,52,16.53,45,2,SYNTHETIC
2026-01-19,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3080,48,16.53,42,2,SYNTHETIC
2026-01-20,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3728,59,16.53,51,1,SYNTHETIC
2026-01-21,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,4885,109,16.53,95,3,SYNTHETIC
2026-01-22,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3585,55,16.53,48,1,SYNTHETIC
2026-01-23,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,4399,89,16.53,77,2,SYNTHETIC
2026-01-24,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,2757,51,16.53,46,2,SYNTHETIC
2026-01-25,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,4011,79,16.53,71,2,SYNTHETIC
2026-01-26,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3860,49,16.53,41,1,SYNTHETIC
2026-01-27,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3457,49,16.53,42,0,SYNTHETIC
2026-01-28,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3576,60,16.53,52,2,SYNTHETIC
2026-01-29,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3903,87,16.53,74,4,SYNTHETIC
2026-01-30,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3591,62,16.53,54,1,SYNTHETIC
2026-01-31,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3052,72,16.53,64,3,SYNTHETIC
2026-02-01,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3181,37,16.53,32,0,SYNTHETIC
2026-02-02,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3137,62,16.53,55,0,SYNTHETIC
2026-02-03,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3964,75,16.53,66,2,SYNTHETIC
2026-02-04,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,2533,42,16.53,36,1,SYNTHETIC
2026-02-05,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,4122,68,16.53,58,2,SYNTHETIC
2026-02-06,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,2935,60,16.53,51,2,SYNTHETIC
2026-02-07,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,4114,62,16.53,53,2,SYNTHETIC
2026-02-08,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3583,55,16.53,48,2,SYNTHETIC
2026-02-09,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3042,55,16.53,49,2,SYNTHETIC
2026-02-10,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,2756,43,16.53,37,1,SYNTHETIC
2026-02-11,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,2783,38,16.53,34,1,SYNTHETIC
2026-02-12,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3104,68,16.53,58,1,SYNTHETIC
2026-02-13,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,2452,50,16.53,43,2,SYNTHETIC
2026-02-14,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3980,66,16.53,59,2,SYNTHETIC
2026-02-15,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,2700,46,16.53,39,1,SYNTHETIC
2026-02-16,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,4011,44,16.53,38,1,SYNTHETIC
2026-02-17,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,4156,76,16.53,67,2,SYNTHETIC
2026-02-18,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3605,58,16.53,49,1,SYNTHETIC
2026-02-19,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3431,56,16.53,49,1,SYNTHETIC
2026-02-20,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,2868,65,16.53,57,2,SYNTHETIC
2026-02-21,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3802,54,16.53,47,1,SYNTHETIC
2026-02-22,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3202,73,16.53,62,2,SYNTHETIC
2026-02-23,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3493,73,16.53,62,2,SYNTHETIC
2026-02-24,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,2828,63,16.53,53,1,SYNTHETIC
2026-02-25,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3797,94,16.53,85,2,SYNTHETIC
2026-02-26,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,4757,82,16.53,71,2,SYNTHETIC
2026-02-27,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3124,58,16.53,49,1,SYNTHETIC
2026-02-28,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,2771,43,16.53,38,1,SYNTHETIC
2026-03-01,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,2290,41,16.53,37,1,SYNTHETIC
2026-03-02,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3287,66,16.53,60,2,SYNTHETIC
2026-03-03,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3733,81,16.53,72,3,SYNTHETIC
2026-03-04,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3402,54,16.53,46,1,SYNTHETIC
2026-03-05,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3584,63,16.53,54,2,SYNTHETIC
2026-03-06,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3749,85,16.53,78,2,SYNTHETIC
2026-03-07,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3832,94,16.53,80,2,SYNTHETIC
2026-03-08,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3245,81,16.53,69,3,SYNTHETIC
2026-03-09,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3028,62,16.53,56,2,SYNTHETIC
2026-03-10,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3072,53,16.53,46,1,SYNTHETIC
2026-03-11,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,4804,71,16.53,61,3,SYNTHETIC
2026-03-12,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3744,57,16.53,48,1,SYNTHETIC
2026-03-13,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,4263,78,16.53,71,3,SYNTHETIC
2026-03-14,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3676,39,16.53,34,0,SYNTHETIC
2026-03-15,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3302,69,16.53,59,2,SYNTHETIC
2026-03-16,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3631,92,16.53,80,2,SYNTHETIC
2026-03-17,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,4221,55,16.53,50,1,SYNTHETIC
2026-03-18,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3583,63,16.53,55,1,SYNTHETIC
2026-03-19,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3527,42,16.53,38,1,SYNTHETIC
2026-03-20,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3160,36,16.53,32,0,SYNTHETIC
2026-03-21,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3420,44,16.53,40,1,SYNTHETIC
2026-03-22,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,2566,50,16.53,44,1,SYNTHETIC
2026-03-23,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,4067,95,16.53,81,2,SYNTHETIC
2026-03-24,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,2853,56,16.53,48,2,SYNTHETIC
2026-03-25,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,2768,63,16.53,55,2,SYNTHETIC
2026-03-26,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,4238,55,16.53,48,1,SYNTHETIC
2026-03-27,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3217,77,16.53,68,2,SYNTHETIC
2026-03-28,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3023,58,16.53,50,2,SYNTHETIC
2026-03-29,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,3236,90,16.53,79,3,SYNTHETIC
2026-01-05,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3216,52,16.53,44,1,SYNTHETIC
2026-01-06,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3078,65,16.53,57,2,SYNTHETIC
2026-01-07,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3208,59,16.53,52,2,SYNTHETIC
2026-01-08,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3445,55,16.53,48,1,SYNTHETIC
2026-01-09,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3636,76,16.53,68,3,SYNTHETIC
2026-01-10,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,2956,48,16.53,41,1,SYNTHETIC
2026-01-11,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3964,62,16.53,53,1,SYNTHETIC
2026-01-12,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,4615,104,16.53,93,4,SYNTHETIC
2026-01-13,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,2664,24,16.53,20,0,SYNTHETIC
2026-01-14,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,6350,133,16.53,113,5,SYNTHETIC
2026-01-15,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,2622,33,16.53,29,1,SYNTHETIC
2026-01-16,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3354,36,16.53,31,1,SYNTHETIC
2026-01-17,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3591,47,16.53,42,1,SYNTHETIC
2026-01-18,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3010,67,16.53,59,1,SYNTHETIC
2026-01-19,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3181,62,16.53,55,2,SYNTHETIC
2026-01-20,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,5002,92,16.53,81,3,SYNTHETIC
2026-01-21,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3608,89,16.53,79,2,SYNTHETIC
2026-01-22,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,4136,57,16.53,50,1,SYNTHETIC
2026-01-23,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,2962,50,16.53,45,1,SYNTHETIC
2026-01-24,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,4835,76,16.53,66,3,SYNTHETIC
2026-01-25,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3625,55,16.53,48,1,SYNTHETIC
2026-01-26,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3025,55,16.53,48,1,SYNTHETIC
2026-01-27,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,4581,90,16.53,79,3,SYNTHETIC
2026-01-28,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3145,58,16.53,50,2,SYNTHETIC
2026-01-29,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3627,69,16.53,62,1,SYNTHETIC
2026-01-30,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,4089,57,16.53,50,1,SYNTHETIC
2026-01-31,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,5385,95,16.53,82,2,SYNTHETIC
2026-02-01,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,4111,66,16.53,57,2,SYNTHETIC
2026-02-02,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3998,80,16.53,72,3,SYNTHETIC
2026-02-03,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3737,61,16.53,52,2,SYNTHETIC
2026-02-04,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3071,76,16.53,65,3,SYNTHETIC
2026-02-05,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3333,51,16.53,45,1,SYNTHETIC
2026-02-06,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,4290,57,16.53,48,1,SYNTHETIC
2026-02-07,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3370,54,16.53,46,1,SYNTHETIC
2026-02-08,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3102,34,16.53,30,1,SYNTHETIC
2026-02-09,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3225,65,16.53,58,1,SYNTHETIC
2026-02-10,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,2880,62,16.53,55,1,SYNTHETIC
2026-02-11,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3203,48,16.53,42,1,SYNTHETIC
2026-02-12,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,2980,59,16.53,51,2,SYNTHETIC
2026-02-13,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3916,47,16.53,40,1,SYNTHETIC
2026-02-14,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,2869,67,16.53,57,1,SYNTHETIC
2026-02-15,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3123,73,16.53,63,2,SYNTHETIC
2026-02-16,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3787,55,16.53,50,1,SYNTHETIC
2026-02-17,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,2851,57,16.53,49,1,SYNTHETIC
2026-02-18,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3488,60,16.53,53,2,SYNTHETIC
2026-02-19,TIKTOK,camp_tiktok_002,TikTok - Owner UGC,ag_tiktok_002_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,3037,61,16.53,54,2,SYNTHETIC
